Y,Z,1,Active_channel_mask
0.0,172.1,36,0
34.6,141.75,36,0
39.26,142.09,36,0
41.17,142.04,36,0
85.46,122.64,36,0
98.99,121.65,36,0
102.09,121.53,36,0
145.55,121.15,36,0
169.4,120.97,36,0
192.08,120.62,36,0
219.73,121.08,36,0
263.87,120.98,36,0
270.8,117.19,36,0
324.17,117.12,36,0
354.83,117.13,36,0
407.57,117.31,36,0
433.19,117.53,36,0
462.29,117.51,36,0
509.27,117.52,36,0
552.65,117.67,36,0
589.77,117.98,36,0
635.27,117.88,36,0
671.08,118.13,36,0
701.11,117.54,36,0
746.9,117.86,36,0
779.75,117.87,36,0
812.41,117.52,36,0
837.59,117.12,36,0
888.25,118.07,36,0
928.84,117.69,36,0
968.45,117.81,36,0
1013.42,117.82,36,0
1043.14,118.2,36,0
1044.65,116.5,36,0
1047.85,116.48,36,0
1048.49,118.03,36,0
1051.38,118.26,36,0
1055.08,117.41,36,0
1093.32,117.65,36,0
1133.19,117.71,36,0
1182.93,117.95,36,0
1216.05,118.14,36,0
1246.33,118.07,36,0
1284.84,118.1,36,0
1299.13,118.12,36,0
1311.96,118.69,36,0
1336.08,118.55,36,0
1359.71,118.78,36,0
1363.44,116.1,36,0
1386.18,118.55,36,0
1403.44,118.57,36,0
1429.52,118.62,36,0
1452.35,118.39,36,0
1469.02,119.08,36,0
1495.8,118.69,36,0
1547.07,118.75,36,0
1583.5,118.72,36,0
1627.03,118.73,36,0
1664.85,119.03,36,0
1699.09,119.04,36,0
1730.33,118.68,36,0
1761.87,119.24,36,0
1789.51,118.79,36,0
1817.02,119.3,36,0
1825.9,119.32,36,0
1854.88,119.64,36,0
1875.44,119.19,36,0
1889.11,118.49,36,0
1899.02,119.37,36,1
1901.1,118.22,36,1
1909.42,118.18,36,1
1921.25,118.89,36,1
1951.57,118.86,36,1
1971.28,118.31,36,1
1980.5,118.96,36,1
1995.56,118.54,36,1
2002.53,118.98,36,1
2015.76,118.91,36,1
2031.37,118.59,36,1
2035.88,118.16,36,1
2053.1,118.02,36,1
2075.09,117.03,36,1
2081.1,117.55,36,1
2099.34,117.52,36,1
2115.69,117.25,36,1
2121.75,116.57,36,1
2126.18,117.35,36,1
2139.56,118.21,36,1
2166.58,118.47,36,1
2183.19,118.22,36,1
2218.66,118.81,36,1
2236.98,119.18,36,1
2258.22,119.11,36,1
2267.8,118.23,36,1
2283.31,118.41,36,1
2299.1,118.0,36,1
2327.26,118.45,36,1
2347.85,118.68,36,1
2374.61,117.82,36,1
2388.84,118.13,36,1
2393.16,117.84,36,1
2408.75,118.38,36,1
2438.6,118.28,36,1
2468.46,117.88,36,1
2469.46,117.74,36,1
2470.46,117.64,36,1
2471.46,117.52,36,1
2472.46,117.4,36,1
2473.46,117.38,36,1
2474.46,117.26,36,1
2475.46,116.96,36,1
2476.46,116.73,36,1
2477.46,116.81,36,1
2478.46,116.72,36,1
2479.46,116.82,36,1
2480.46,116.93,36,1
2481.46,116.88,36,1
2482.46,116.8,36,1
2483.46,116.78,36,1
2484.46,116.93,36,1
2485.46,116.87,36,1
2486.46,116.78,36,1
2487.46,116.7,36,1
2488.46,116.72,36,1
2489.46,116.82,36,1
2490.46,116.92,36,1
2491.46,116.8,36,1
2492.46,116.85,36,1
2493.46,116.94,36,1
2494.46,116.9,36,1
2495.46,117.0,36,1
2496.46,117.02,36,1
2497.46,117.15,36,1
2498.46,117.36,36,1
2499.46,117.9,36,1
2502.12,118.57,36,1
2505.84,118.96,36,1
2520.72,118.52,36,1
2531.59,118.54,36,1
2537.6,118.22,36,1
2547.32,119.01,36,1
2555.04,118.86,36,1
2557.33,117.56,36,1
2558.33,117.33,36,1
2559.33,117.09,36,1
2560.33,117.0,36,1
2561.33,116.97,36,1
2562.33,116.83,36,1
2563.33,116.78,36,1
2564.33,116.69,36,1
2565.33,116.53,36,1
2566.33,116.26,36,1
2567.33,116.19,36,1
2568.33,116.33,36,1
2569.33,116.23,36,1
2570.33,116.05,36,1
2571.33,116.13,36,1
2572.33,116.25,36,1
2573.33,116.06,36,1
2574.33,116.21,36,1
2575.33,116.11,36,1
2576.33,116.06,36,1
2577.33,116.24,36,1
2578.33,116.12,36,1
2579.33,116.27,36,1
2580.33,116.1,36,1
2581.33,115.98,36,1
2582.33,116.2,36,1
2583.33,116.1,36,1
2584.33,115.89,36,1
2585.33,115.92,36,1
2586.33,115.86,36,1
2587.33,115.78,36,1
2588.33,115.83,36,1
2589.33,115.76,36,1
2590.33,115.67,36,1
2591.33,115.55,36,1
2592.33,115.69,36,1
2593.33,115.72,36,1
2594.33,115.86,36,1
2595.33,115.52,36,1
2596.33,115.7,36,1
2597.33,115.62,36,1
2598.33,115.54,36,1
2599.33,115.72,36,1
2600.33,115.55,36,1
2601.33,115.63,36,1
2602.33,115.85,36,1
2603.33,117.16,36,1
2603.63,117.55,36,1
2605.6,118.8,36,1
2608.58,120.19,36,1
2610.75,120.43,36,1
2611.47,120.91,36,1
2614.24,120.95,36,1
2614.46,120.92,36,1
2615.27,120.71,36,1
2622.53,120.49,36,0
2624.78,119.45,36,0
2627.18,120.13,36,0
2634.13,120.14,36,0
2639.72,119.45,36,0
2648.18,119.74,36,0
2664.56,119.26,36,0
2678.58,119.3,36,0
2692.39,118.96,36,0
2715.8,119.48,36,0
2719.55,121.23,36,0
2724.53,119.34,36,0
2726.18,117.82,36,0
2732.43,117.75,36,0
2733.51,119.19,36,0
2741.41,120.72,36,0
2754.35,119.78,36,0
2762.85,119.81,36,0
2780.77,119.97,36,0
2788.1,120.07,36,0
2793.41,120.58,36,0
2797.95,119.32,36,0
2810.77,119.4,36,0
2830.06,119.38,36,0
2831.25,120.06,36,0
2833.66,119.95,36,0
2835.89,118.67,36,0
2890.43,118.72,36,0
2895.99,120.88,36,0
2899.74,121.09,36,0
2903.79,119.11,36,0
2949.17,119.31,36,0
2989.14,119.56,36,0
3040.72,119.65,36,0
3063.1,119.23,36,0
3065.16,120.21,36,0
3066.6,121.01,36,0
3070.4,121.01,36,0
3074.08,119.61,36,0
3095.35,119.6,36,0
3139.97,119.29,36,0
3167.02,119.48,36,0
3204.89,123.38,36,0
3222.09,124.64,36,0
3243.45,126.79,36,0
3250.55,130.27,36,0
3252.27,129.4,36,0
3255.74,129.55,36,0
3258.74,131.93,36,0
3265.15,146.53,36,0
