0
t=3; reachID=Trebbia; FromN=54; Q=10.73
t=3; reachID=Nure; FromN=55; Q=4.92
t=3; reachID=Adda; FromN=56; Q=62.13
t=3; reachID=Arda; FromN=57; Q=3.12
t=3; reachID=Taro; FromN=58; Q=3.12
t=3; reachID=Parma; FromN=59; Q=5.92
t=3; reachID=Enza; FromN=60; Q=6.46
t=3; reachID=Oglio; FromN=61; Q=53.0
t=3; reachID=Mincio; FromN=62; Q=22.38
t=3; reachID=Secchia; FromN=63; Q=18.31
t=3; reachID=Panaro; FromN=64; Q=21.21
t=3; reachID=Po; FromN=2; Q=98.56
t=3; reachID=Po; FromN=3; Q=98.7
t=3; reachID=Po; FromN=4; Q=99.66
t=3; reachID=Po; FromN=5; Q=118.84
t=3; reachID=Po; FromN=6; Q=118.84
t=3; reachID=Po; FromN=7; Q=120.87
t=3; reachID=Po; FromN=8; Q=180.1
t=3; reachID=Po; FromN=9; Q=180.63
t=3; reachID=Po; FromN=10; Q=182.26
t=3; reachID=Po; FromN=11; Q=184.52
t=3; reachID=Po; FromN=12; Q=184.75
t=3; reachID=Po; FromN=13; Q=218.56
t=3; reachID=Po; FromN=14; Q=221.3
t=3; reachID=Po; FromN=15; Q=311.75
t=3; reachID=Po; FromN=16; Q=313.71
t=3; reachID=Po; FromN=17; Q=327.2
t=3; reachID=Po; FromN=18; Q=335.67
t=3; reachID=Po; FromN=19; Q=450.77
t=3; reachID=Po; FromN=20; Q=458.73
t=3; reachID=Po; FromN=21; Q=460.45
t=3; reachID=Po; FromN=22; Q=462.23
t=3; reachID=Po; FromN=23; Q=475.23
t=3; reachID=Po; FromN=24; Q=489.1
t=3; reachID=Po; FromN=25; Q=498.54
t=3; reachID=Po; FromN=26; Q=499.75
t=3; reachID=Po; FromN=27; Q=563.62
t=3; reachID=Po; FromN=28; Q=566.32
t=3; reachID=Po; FromN=29; Q=571.11
t=3; reachID=Po; FromN=30; Q=573.86
t=3; reachID=Po; FromN=31; Q=581.31
t=3; reachID=Po; FromN=32; Q=600.16
t=3; reachID=Po; FromN=33; Q=607.16
t=3; reachID=Po; FromN=34; Q=617.75
t=3; reachID=Po; FromN=35; Q=621.72
t=3; reachID=Po; FromN=36; Q=676.29
t=3; reachID=Po; FromN=37; Q=679.22
t=3; reachID=Po; FromN=38; Q=702.09
t=3; reachID=Po; FromN=39; Q=721.05
t=3; reachID=Po; FromN=40; Q=722.44
t=3; reachID=Po; FromN=41; Q=725.43
t=3; reachID=Po; FromN=42; Q=751.19
t=3; reachID=Po; FromN=43; Q=756.75
t=3; reachID=Po; FromN=44; Q=762.05
t=4; reachID=Stura di Lanzo; FromN=1; Q=14.45
t=4; reachID=Malone; FromN=45; Q=2.86
t=4; reachID=Orco; FromN=46; Q=14.28
t=4; reachID=Dora Baltea; FromN=47; Q=55.74
t=4; reachID=Sesia; FromN=48; Q=34.16
t=4; reachID=Tanaro; FromN=49; Q=86.85
t=4; reachID=Scrivia; FromN=50; Q=9.35
t=4; reachID=Ticino; FromN=51; Q=111.66
t=4; reachID=Lambro; FromN=52; Q=12.16
t=4; reachID=Tidone; FromN=53; Q=1.1
t=4; reachID=Trebbia; FromN=54; Q=10.78
t=4; reachID=Nure; FromN=55; Q=4.91
t=4; reachID=Adda; FromN=56; Q=62.34
t=4; reachID=Arda; FromN=57; Q=3.27
t=4; reachID=Taro; FromN=58; Q=3.51
t=4; reachID=Parma; FromN=59; Q=5.78
t=4; reachID=Enza; FromN=60; Q=6.68
t=4; reachID=Oglio; FromN=61; Q=53.76
t=4; reachID=Mincio; FromN=62; Q=22.24
t=4; reachID=Secchia; FromN=63; Q=17.37
t=4; reachID=Panaro; FromN=64; Q=21.48
t=4; reachID=Po; FromN=2; Q=97.15
t=4; reachID=Po; FromN=3; Q=97.58
t=4; reachID=Po; FromN=4; Q=98.89
t=4; reachID=Po; FromN=5; Q=117.44
t=4; reachID=Po; FromN=6; Q=117.44
t=4; reachID=Po; FromN=7; Q=120.38
t=4; reachID=Po; FromN=8; Q=177.3
