Y,Z,1,Active_channel_mask
0.0,56.27,36,0
15.25,46.22,36,0
19.63,47.98,36,0
20.84,47.95,36,0
22.25,48.03,36,0
22.37,48.11,36,0
27.22,45.27,36,0
28.5,45.25,36,0
30.73,44.17,36,0
31.14,43.64,36,0
35.1,43.81,36,0
38.11,44.29,36,0
52.93,45.24,36,0
72.66,45.71,36,0
89.02,45.72,36,0
116.88,45.54,36,0
145.04,46.11,36,0
169.69,45.94,36,0
188.55,45.72,36,0
194.52,49.13,36,0
197.13,49.28,36,0
206.24,46.52,36,0
208.38,46.07,36,0
209.94,43.41,36,0
214.63,43.19,36,0
217.26,43.58,36,0
223.69,44.19,36,0
225.77,44.44,36,0
232.18,44.38,36,0
236.35,43.02,36,0
240.75,42.2,36,0
244.92,43.14,36,0
251.24,43.1,36,0
256.68,43.22,36,0
259.47,45.04,36,0
261.93,44.04,36,0
270.03,42.64,36,0
274.08,42.52,36,0
277.28,42.75,36,0
279.98,43.98,36,0
284.43,44.94,36,0
289.25,44.02,36,0
297.91,44.51,36,0
311.36,44.49,36,0
317.25,43.59,36,0
320.12,44.24,36,0
329.42,44.67,36,0
334.34,44.05,36,0
336.56,44.43,36,0
353.11,44.74,36,0
364.08,45.19,36,0
367.76,44.72,36,0
387.77,44.38,36,0
394.48,44.01,36,0
395.66,43.26,36,0
405.0,42.45,36,0
409.84,42.87,36,0
416.08,43.36,36,0
419.37,44.38,36,0
435.07,44.6,36,0
452.69,44.73,36,0
454.25,44.19,36,0
476.22,43.92,36,0
482.91,43.5,36,0
485.41,44.6,36,0
493.14,43.9,36,0
513.48,44.01,36,0
534.24,44.25,36,0
547.07,43.5,36,0
555.0,44.41,36,0
564.41,44.28,36,0
576.87,44.54,36,0
584.33,44.47,36,0
603.33,44.2,36,0
605.49,43.89,36,0
612.91,43.88,36,0
629.18,44.14,36,0
638.67,43.98,36,1
656.22,43.62,36,1
676.68,43.52,36,1
679.24,42.94,36,1
687.14,42.93,36,1
696.14,43.37,36,1
714.26,42.95,36,1
715.37,42.59,36,1
725.78,42.51,36,1
738.84,43.21,36,1
744.33,42.93,36,1
758.07,43.31,36,1
767.38,42.54,36,1
775.41,42.97,36,1
786.02,43.23,36,1
787.54,42.96,36,1
802.72,42.42,36,1
804.51,43.51,36,1
812.36,43.08,36,1
815.59,42.58,36,1
821.07,42.79,36,1
822.66,43.2,36,1
826.07,43.63,36,1
827.32,43.27,36,1
834.14,42.67,36,1
837.08,42.67,36,1
838.06,42.99,36,1
841.82,43.16,36,1
844.33,43.76,36,1
853.02,43.82,36,1
860.62,43.16,36,1
870.83,44.0,36,1
882.23,43.57,36,1
884.01,43.25,36,1
890.64,43.28,36,1
895.75,43.87,36,1
900.1,43.7,36,1
907.53,42.84,36,1
918.23,43.58,36,1
920.29,42.67,36,1
923.22,42.52,36,1
926.63,42.91,36,1
938.76,43.26,36,1
946.75,42.63,36,1
950.41,42.96,36,1
959.16,42.25,36,1
962.48,42.29,36,1
964.26,42.65,36,1
966.01,42.72,36,1
968.57,42.02,36,1
972.83,42.42,36,1
977.46,42.27,36,1
979.31,41.86,36,1
985.73,42.52,36,1
986.99,44.16,36,1
988.3,44.2,36,1
989.59,43.44,36,1
998.05,42.54,36,1
1006.53,42.68,36,1
1009.02,43.41,36,1
1012.86,43.7,36,1
1027.39,43.79,36,1
1034.17,46.02,36,1
1037.8,46.09,36,1
1041.47,48.43,36,0
1046.76,48.19,36,0
1049.11,48.31,36,0
1053.88,45.47,36,0
1058.95,55.52,36,0
