Y,Z,1,Active_channel_mask
0.0,159.1,36,0
3.52,149.03,36,0
7.85,146.15,36,0
9.01,146.07,36,0
13.74,145.94,36,0
26.06,145.62,36,0
50.44,145.07,36,0
53.97,142.83,36,0
62.63,142.71,36,0
68.88,142.69,36,0
76.99,142.14,36,0
87.06,142.0,36,0
106.89,141.3,36,0
131.5,140.9,36,0
186.21,141.25,36,0
237.27,141.51,36,1
287.93,141.52,36,1
334.08,141.19,36,1
376.74,141.14,36,1
383.05,141.29,36,1
389.34,141.49,36,1
392.55,139.42,36,1
401.46,138.46,36,1
403.1,139.14,36,1
414.7,138.74,36,1
431.21,138.49,36,1
434.64,139.31,36,1
437.54,140.37,36,1
451.02,140.52,36,1
473.56,140.71,36,1
499.88,140.93,36,1
527.36,140.97,36,1
550.63,140.99,36,1
570.56,141.44,36,1
586.7,141.2,36,1
596.41,141.37,36,1
622.29,140.94,36,1
635.5,140.44,36,1
651.84,140.04,36,1
666.19,139.86,36,1
668.99,141.39,36,1
686.02,141.05,36,1
688.74,140.31,36,1
707.46,140.78,36,1
727.67,140.79,36,1
751.63,141.13,36,1
761.35,140.11,36,1
776.85,139.63,36,1
784.8,140.58,36,1
797.18,140.41,36,1
800.31,140.8,36,1
821.25,141.45,36,1
841.53,140.96,36,1
849.63,140.85,36,1
858.09,141.49,36,1
862.11,140.8,36,1
872.85,140.71,36,1
874.79,141.29,36,1
900.08,141.46,36,1
911.83,141.05,36,1
923.92,140.56,36,1
937.27,140.3,36,1
951.4,140.15,36,1
967.98,140.77,36,1
987.57,140.05,36,1
1000.77,140.28,36,1
1006.17,139.48,36,1
1011.62,139.57,36,1
1014.72,138.75,36,1
1019.27,139.44,36,1
1033.15,139.8,36,1
1045.89,139.29,36,1
1053.05,139.95,36,1
1060.22,139.7,36,1
1061.22,139.42,36,1
1062.22,139.13,36,1
1063.22,138.92,36,1
1064.22,138.79,36,1
1065.22,138.57,36,1
1066.22,137.97,36,1
1067.22,137.84,36,1
1068.22,137.72,36,1
1069.22,137.76,36,0
1070.22,137.86,36,0
1071.22,137.72,36,0
1072.22,137.8,36,0
1073.22,137.87,36,0
1074.22,137.76,36,0
1075.22,137.8,36,0
1076.22,137.85,36,0
1077.22,137.78,36,0
1078.22,137.8,36,0
1079.22,137.76,36,0
1080.22,137.88,36,0
1081.22,137.72,36,0
1082.22,137.85,36,0
1083.22,137.7,36,0
1084.22,137.62,36,0
1085.22,137.59,36,0
1086.22,137.69,36,0
1087.22,137.9,36,0
1088.22,138.42,36,0
1089.22,139.31,36,0
1089.8,139.83,36,0
1092.84,139.83,36,0
1099.83,144.84,36,0
1104.84,144.86,36,0
1109.89,149.88,36,0
1114.71,152.36,36,0
1117.16,153.26,36,0
1119.34,154.62,36,0
1121.68,160.24,36,0
1124.13,175.43,36,0
