Y,Z,1,Active_channel_mask
0.0,184.58,36,0
3.33,178.21,36,0
5.22,177.54,36,0
8.04,177.2,36,0
12.56,177.04,36,0
18.87,177.29,36,0
22.73,177.33,36,0
27.89,177.4,36,0
37.04,178.15,36,0
61.63,178.07,36,0
80.75,177.72,36,0
85.66,178.26,36,0
96.86,178.37,36,0
106.4,178.9,36,0
122.06,178.53,36,0
131.46,177.84,36,0
153.29,178.15,36,0
176.7,178.69,36,0
205.12,178.79,36,0
226.84,178.73,36,0
229.92,178.52,36,0
240.95,178.76,36,0
264.58,178.97,36,0
290.5,179.08,36,0
313.22,179.22,36,0
333.18,179.4,36,0
355.06,179.53,36,0
380.07,179.6,36,0
399.77,179.59,36,0
429.96,179.58,36,0
466.07,179.77,36,0
477.22,179.76,36,0
488.76,179.8,36,0
497.59,179.76,36,0
500.74,177.49,36,0
508.23,177.67,36,0
509.32,177.38,36,0
529.99,177.18,36,0
548.37,177.75,36,0
562.17,177.73,36,0
569.54,177.47,36,0
573.31,176.78,36,0
587.41,177.39,36,0
603.19,177.08,36,0
606.16,176.36,36,0
619.4,177.09,36,1
638.1,177.23,36,1
662.72,177.3,36,1
685.36,177.35,36,1
706.31,177.64,36,1
735.9,177.42,36,1
754.33,177.56,36,1
776.44,177.24,36,1
795.12,176.86,36,1
800.44,176.21,36,1
801.8,176.05,36,1
802.1,176.01,36,1
802.8,175.71,36,1
803.8,175.38,36,1
804.8,175.31,36,1
805.8,175.25,36,1
806.8,175.12,36,1
807.8,174.95,36,1
808.8,174.84,36,1
809.8,174.84,36,1
810.8,174.63,36,1
811.8,174.56,36,1
812.8,174.68,36,1
813.8,174.63,36,1
814.8,174.76,36,1
815.8,174.65,36,1
816.8,174.8,36,1
817.8,174.69,36,1
818.8,174.57,36,1
819.8,174.76,36,1
820.8,174.83,36,1
821.8,174.57,36,1
822.8,174.76,36,1
823.8,174.76,36,1
824.8,174.79,36,1
825.8,174.74,36,1
826.8,174.87,36,1
827.8,174.73,36,1
828.8,174.7,36,1
829.8,174.65,36,1
830.8,174.6,36,1
831.8,174.57,36,1
832.8,174.69,36,1
833.8,174.65,36,1
834.8,174.7,36,1
835.8,174.68,36,1
836.8,174.7,36,1
837.8,174.76,36,1
838.8,174.66,36,1
839.8,174.87,36,1
840.8,174.9,36,1
841.8,174.78,36,1
842.8,174.62,36,1
843.8,174.69,36,1
844.8,174.6,36,1
845.8,174.46,36,1
846.8,174.57,36,1
847.8,174.47,36,1
848.8,174.57,36,1
849.8,174.52,36,1
850.8,174.71,36,1
851.8,174.57,36,1
852.8,174.46,36,1
853.8,174.66,36,1
854.8,174.75,36,1
855.8,174.9,36,1
856.8,174.87,36,1
857.8,174.72,36,1
858.8,174.68,36,1
859.8,174.53,36,1
860.8,174.86,36,1
861.8,174.76,36,1
862.8,174.97,36,1
863.8,175.17,36,1
864.8,175.3,36,1
865.8,175.38,36,1
866.8,175.4,36,1
866.88,175.45,36,1
869.96,176.25,36,1
876.75,176.56,36,1
887.61,176.26,36,1
902.95,176.58,36,1
917.78,176.89,36,1
929.03,177.5,36,1
947.95,177.25,36,1
961.25,175.86,36,1
976.08,175.83,36,1
987.84,176.56,36,1
1003.18,175.96,36,1
1019.03,176.52,36,1
1028.29,176.65,36,1
1040.49,176.1,36,1
1041.49,175.85,36,1
1042.49,175.75,36,1
1043.49,175.61,36,1
