Y,Z,1,Active_channel_mask
0.0,169.41,36,0
5.01,159.36,36,0
24.22,159.8,36,0
31.81,159.32,36,0
38.83,156.47,36,0
83.8,156.89,36,0
84.74,156.34,36,0
88.41,156.55,36,0
89.1,156.8,36,0
117.8,157.08,36,0
149.45,157.07,36,0
178.04,157.32,36,0
209.59,157.49,36,0
229.87,157.89,36,0
247.19,157.65,36,0
291.07,157.37,36,0
304.28,156.78,36,0
331.56,157.31,36,0
347.48,157.89,36,0
364.97,157.45,36,0
380.64,157.54,36,1
402.58,157.11,36,1
413.69,157.68,36,1
415.34,157.65,36,1
416.16,155.12,36,1
417.16,154.91,36,1
418.16,154.74,36,1
419.16,154.24,36,1
420.16,154.16,36,1
421.16,153.97,36,1
422.16,153.78,36,1
423.16,153.72,36,1
424.16,153.76,36,1
425.16,153.78,36,1
426.16,153.7,36,1
427.16,153.7,36,1
428.16,153.86,36,1
429.16,153.8,36,1
430.16,153.66,36,1
431.16,153.76,36,1
432.16,153.73,36,1
433.16,153.8,36,1
434.16,153.9,36,1
435.16,153.79,36,1
436.16,153.85,36,1
437.16,153.73,36,1
438.16,153.68,36,1
439.16,153.87,36,1
440.16,153.84,36,1
441.16,153.79,36,1
442.16,153.78,36,1
443.16,153.88,36,1
444.16,153.84,36,1
445.16,153.79,36,1
446.16,153.79,36,1
447.16,153.98,36,1
448.16,153.62,36,1
449.16,153.7,36,1
450.16,153.84,36,1
451.16,153.8,36,1
452.16,153.88,36,1
453.16,153.88,36,1
454.16,153.75,36,1
455.16,153.85,36,1
456.16,153.79,36,1
457.16,153.73,36,1
458.16,153.72,36,1
459.16,153.64,36,1
460.16,153.89,36,1
461.16,154.0,36,1
462.16,154.12,36,1
463.16,154.26,36,1
464.16,154.26,36,1
465.16,154.27,36,1
466.16,154.22,36,1
467.16,154.34,36,1
468.16,154.28,36,1
469.16,154.38,36,1
470.16,154.24,36,1
471.16,154.31,36,1
472.16,154.27,36,1
473.16,154.23,36,1
474.16,154.2,36,1
475.16,154.27,36,1
476.16,154.19,36,1
477.16,154.37,36,1
478.16,154.2,36,1
479.16,154.3,36,1
480.16,154.3,36,1
481.16,154.2,36,1
482.16,154.19,36,1
483.16,154.27,36,1
484.16,154.35,36,1
485.16,154.4,36,1
486.16,154.27,36,1
487.16,154.22,36,1
488.16,154.36,36,1
489.16,154.46,36,1
490.16,154.35,36,1
491.16,154.45,36,1
492.16,154.45,36,1
493.16,154.44,36,1
494.16,154.31,36,1
495.16,154.35,36,1
496.16,154.4,36,1
497.1,154.43,36,1
498.16,154.57,36,1
499.16,154.78,36,1
500.11,155.23,36,1
502.62,155.86,36,1
506.36,157.54,36,1
542.66,157.49,36,1
579.02,157.43,36,1
606.03,157.38,36,1
617.97,156.79,36,1
651.56,157.32,36,1
679.21,158.96,36,1
687.85,157.27,36,1
709.59,156.56,36,1
724.15,157.22,36,1
747.95,157.59,36,1
760.45,157.16,36,1
777.26,157.96,36,1
796.75,157.96,36,1
815.93,158.15,36,1
833.05,157.98,36,1
846.03,157.26,36,1
858.86,157.26,36,1
869.35,157.36,36,1
871.38,156.26,36,1
872.38,156.0,36,1
873.38,155.78,36,1
874.38,155.64,36,1
875.38,155.59,36,1
876.38,155.54,36,1
877.38,155.53,36,1
878.38,155.57,36,1
879.38,155.44,36,1
880.38,155.45,36,1
881.38,155.46,36,1
882.38,155.35,36,1
883.38,155.23,36,1
884.38,155.15,36,1
885.38,155.0,36,1
886.38,154.9,36,1
887.38,154.89,36,1
888.38,154.93,36,1
889.38,154.96,36,1
890.38,154.87,36,1
891.38,154.76,36,1
892.38,154.68,36,1
893.38,154.99,36,1
894.38,154.93,36,1
895.38,154.87,36,1
896.38,154.82,36,1
897.38,154.73,36,1
898.38,154.68,36,1
899.38,154.84,36,1
900.38,154.72,36,1
901.38,154.75,36,1
902.38,154.82,36,1
903.38,154.96,36,1
904.38,154.82,36,1
905.38,154.69,36,1
906.38,154.76,36,1
907.38,154.7,36,1
908.38,154.72,36,1
909.38,154.78,36,1
910.38,154.87,36,1
911.38,155.0,36,1
912.38,154.91,36,1
913.38,154.78,36,1
914.38,154.86,36,1
915.38,154.84,36,1
916.38,154.85,36,1
917.38,154.95,36,1
918.38,154.8,36,1
919.38,154.87,36,1
920.38,154.86,36,1
921.38,154.98,36,1
922.38,155.35,36,1
923.33,156.26,36,1
926.08,157.99,36,1
941.94,156.9,36,1
969.04,157.26,36,1
978.24,156.84,36,1
995.59,156.86,36,1
1014.54,156.79,36,1
1030.03,157.28,36,1
1050.84,156.96,36,1
1063.7,157.17,36,1
1087.14,156.68,36,1
1100.55,157.27,36,1
1111.87,157.32,36,1
1123.43,156.96,36,1
1142.17,157.02,36,1
1159.73,156.57,36,1
1166.66,156.97,36,1
1177.07,157.12,36,1
1179.21,156.62,36,1
1180.21,155.95,36,1
1181.21,155.58,36,1
1182.21,155.4,36,1
1183.21,155.5,36,1
1184.21,155.47,36,1
1185.21,155.55,36,1
1186.21,155.43,36,1
1187.21,155.35,36,1
1188.21,155.45,36,1
1189.21,155.56,36,1
1190.21,155.5,36,1
1191.21,155.57,36,1
1192.21,155.5,36,1
1193.21,155.49,36,1
1194.21,155.5,36,1
1195.21,155.31,36,1
1196.21,155.42,36,1
1197.21,155.4,36,1
1198.21,155.48,36,1
1199.21,155.42,36,1
1200.21,155.49,36,1
1201.21,155.53,36,1
1202.21,155.47,36,1
1203.21,155.5,36,1
1204.21,155.47,36,1
1205.21,155.47,36,1
1206.21,155.42,36,1
1207.21,155.33,36,1
1208.21,155.43,36,1
1209.21,155.25,36,1
1210.21,155.36,36,1
1211.21,155.47,36,1
1212.21,155.54,36,1
1213.21,155.54,36,1
1214.21,155.3,36,1
1215.21,155.51,36,1
1216.21,155.45,36,1
1217.21,155.63,36,1
1218.21,155.54,36,1
1219.21,155.39,36,1
1220.21,155.46,36,1
1221.21,155.52,36,1
1222.21,155.56,36,1
1223.21,155.64,36,1
1224.21,155.62,36,1
1225.21,155.59,36,1
1226.21,155.6,36,1
1227.21,155.6,36,1
1228.21,155.71,36,1
1229.21,155.95,36,1
1230.21,156.07,36,1
1231.21,156.26,36,1
1232.21,156.45,36,1
1232.32,156.47,36,1
1238.67,156.82,36,1
1255.97,156.82,36,1
1259.35,156.28,36,1
1262.75,156.93,36,1
1288.54,156.69,36,1
1301.75,156.52,36,1
1313.0,157.1,36,1
1325.97,156.74,36,1
1344.13,156.66,36,1
1356.01,156.79,36,1
1359.84,156.25,36,1
1365.73,155.94,36,1
1373.51,156.6,36,1
1391.71,156.91,36,1
1407.85,156.85,36,0
1415.65,156.21,36,0
1421.26,156.54,36,0
1422.17,157.45,36,0
1446.18,157.26,36,0
1471.65,156.59,36,0
1491.53,156.85,36,0
1524.08,156.88,36,0
1547.23,156.41,36,0
1564.61,156.34,36,0
1583.84,156.05,36,0
1596.2,156.19,36,0
1623.69,156.18,36,0
1640.5,156.42,36,0
1646.62,159.49,36,0
1649.44,159.78,36,0
1652.73,159.79,36,0
1657.02,156.53,36,0
1674.24,156.0,36,0
1694.97,155.79,36,0
1708.08,155.79,36,0
1709.44,156.31,36,0
1711.93,156.22,36,0
