Y,Z,1,Active_channel_mask
0.0,219.1,36,0
3.06,209.71,36,0
12.82,209.89,36,0
25.52,211.41,36,0
26.9,211.41,36,0
27.17,210.91,36,0
37.09,207.67,36,0
40.56,207.22,36,0
42.82,205.43,36,0
51.14,206.04,36,0
65.2,205.58,36,1
66.2,205.45,36,1
67.2,205.33,36,1
68.2,205.12,36,1
69.2,205.1,36,1
70.2,205.0,36,1
71.2,205.06,36,1
72.2,205.0,36,1
73.2,204.82,36,1
74.2,204.65,36,1
75.2,204.58,36,1
76.2,204.52,36,1
77.2,204.59,36,1
78.2,204.68,36,1
79.2,204.72,36,1
80.2,204.8,36,1
81.2,205.06,36,1
82.2,205.19,36,1
83.2,205.25,36,1
84.2,205.3,36,1
85.2,205.39,36,1
86.2,205.46,36,1
87.2,205.54,36,1
88.2,205.62,36,1
88.34,205.63,36,1
93.05,206.64,36,1
107.85,207.32,36,1
122.08,207.78,36,1
141.42,207.2,36,1
169.19,205.72,36,1
169.44,205.66,36,1
172.79,206.27,36,1
183.91,206.18,36,1
191.4,205.75,36,1
223.57,205.75,36,1
227.7,205.75,36,1
232.39,205.92,36,1
234.81,206.04,36,1
236.8,206.17,36,1
237.68,206.23,36,1
240.26,206.26,36,1
250.89,205.52,36,1
254.23,206.31,36,1
262.56,207.06,36,1
283.7,207.38,36,1
287.24,207.89,36,1
299.82,207.53,36,1
324.39,207.11,36,1
339.4,207.11,36,1
352.1,208.3,36,1
367.41,207.61,36,1
371.02,208.07,36,1
375.6,208.23,36,1
391.82,208.56,36,1
405.45,208.23,36,1
419.18,207.83,36,1
438.91,207.62,36,1
440.23,207.17,36,1
443.02,206.93,36,1
447.5,208.79,36,1
453.38,208.93,36,1
462.85,208.89,36,1
484.86,208.96,36,1
499.54,209.12,36,1
509.62,209.06,36,1
527.07,208.96,36,0
545.42,209.96,36,0
564.04,209.65,36,0
580.28,209.56,36,0
609.74,209.54,36,0
625.24,209.78,36,0
642.5,208.65,36,0
659.19,209.69,36,0
688.25,208.96,36,0
709.99,209.58,36,0
740.52,210.25,36,0
781.89,210.56,36,0
812.38,210.26,36,0
836.28,209.68,36,0
875.6,209.42,36,0
897.01,209.03,36,0
920.17,209.11,36,0
943.94,208.66,36,0
948.22,209.44,36,0
963.7,209.36,36,0
965.53,208.98,36,0
984.23,209.17,36,0
1021.97,208.94,36,0
1046.19,209.39,36,0
1070.92,209.49,36,0
1081.92,209.6,36,0
1097.62,209.15,36,0
1110.06,209.05,36,0
1111.35,209.64,36,0
1112.32,209.61,36,0
1114.5,208.14,36,0
1118.74,208.19,36,0
1121.22,209.7,36,0
1122.36,209.61,36,0
1123.93,208.75,36,0
1136.23,209.44,36,0
1155.59,209.51,36,0
1177.95,209.6,36,0
1181.85,210.06,36,0
1187.35,210.22,36,0
1187.75,210.22,36,0
1188.62,209.9,36,0
1195.67,209.75,36,0
1209.78,219.79,36,0
