"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75"
"2006-09-01",66.1574358915761,356.90489736749,356.90489736749,357.333249936934,357.368658270046,360.768179642163,360.73424091387,360.253257448412,362.928786471735,362.928786471735,382.249291011318,381.930672804966,381.769722507636,387.32880373032,390.576383722044,390.326361286327,390.395749276097,397.644648128443,398.061512234926,397.990427445034,397.878619132663,397.878619132663,397.263102060684,398.315282633932,490.425676929633,488.572468796238,488.572468796238,488.057937507046,486.824747759527,815.851602903862,815.851602903862,820.168521532786,821.309432834021,825.251162584399,828.375000097658,828.375000097658,828.375000097658,829.815321124688,829.815321124688,945.099359806437,945.537127031493,945.53764925134,949.149215984339,952.57759722119,953.485046402979,953.485046402979,956.409180467038,956.409180467038,956.647198186732,967.277466184038,968.436730631901,975.039575663651,976.513147631527,979.546216755611,979.546216755611,1096.60845483686,1103.3238467918,1103.3238467918,1103.3238467918,1103.3238467918,65.8323598435062,3.00892680590344,19.9884059021553,8.22223617444206,93.8054874399495,328.405662205049,1.17447642962554,2.66067362361369,3.43141237785174,0.401605796369884,9.25722298871748,6.60120645108944,2.72379016836352,116.763126122863,6.54999151546375
"2006-09-02",63.7301801954349,357.813516380377,357.813516380377,358.510195595717,358.569323594172,363.038842104792,363.072526362568,363.015269780207,365.702550074919,365.702550074919,384.647355109122,384.581394816105,384.509858583032,390.032877241337,393.597338562725,393.839886723032,393.921650151917,401.23107704848,402.136160044958,402.12870325229,402.179448613086,402.179448613086,401.697201690071,403.007540275683,498.397104862921,496.672720033169,496.672720033169,496.151066289978,494.867256404567,819.072277289687,819.072277289687,822.9312087972,823.904808198771,827.593364052458,830.293003825525,830.293003825525,830.293003825525,831.662918652248,831.662918652248,951.039162063094,951.321396331478,951.156713509392,954.629665357564,957.952185648712,958.612493162878,958.612493162878,961.1057942804,961.1057942804,961.124201662577,971.355781628359,972.249302804445,978.470258821076,979.658325685682,982.377298526759,982.377298526759,1097.44712686098,1103.94288344999,1103.94288344999,1103.94288344999,1103.94288344999,63.3792394779714,2.80179596478916,19.2436798958432,7.9566754991723,96.8664447479035,323.748744924709,1.1378111200336,2.59365289401062,3.34060034107105,0.383194823972072,9.14354782278583,6.22454790148924,2.65550356341436,115.119743996641,6.36850505604532
"2006-09-03",60.7339791754187,355.968935271747,355.968935271747,356.90797071652,356.987921126719,362.541008325158,362.647401555504,363.053762783518,365.790646191941,365.790646191941,384.354567009458,384.596079318065,384.631758303221,390.098684174079,394.090445518934,394.977462122276,395.079719131545,402.489406905188,404.123254156139,404.21324728734,404.538158920819,404.538158920819,404.280512944314,406.211984550319,503.405327412494,502.521038530257,502.521038530257,502.210294036809,501.208062743898,821.625415844016,821.625415844016,825.374470422523,826.305680571472,829.910772624454,832.524490561602,832.524490561602,832.524490561602,833.855263829979,833.855263829979,956.771491091396,957.049698981779,956.881158415326,960.271976190423,963.498852966962,964.117194708853,964.117194708853,966.459921398344,966.459921398344,966.439158084321,976.502719501837,977.306850907692,983.20005509246,984.280652452861,986.850234792488,986.850234792488,1100.16643874214,1106.47696965513,1106.47696965513,1106.47696965513,1106.47696965513,60.3757557785223,2.60211394187035,18.4444614137376,7.62854956018607,98.0830363647379,319.974175348528,1.10505631818523,2.52908511600314,3.24554525027088,0.367139741193368,9.05619407384821,5.89814902056813,2.58735340317115,113.494307818945,6.19789286138712
"2006-09-04",57.8642495794171,352.188200925562,352.188200925562,353.297083490563,353.391534569525,359.783113315345,359.94947578101,360.750218223707,363.519939948797,363.519939948797,381.661961807173,382.187530533368,382.322441201494,387.696875318269,392.097974488765,393.648415314999,393.772961761708,401.290555036737,403.745014480251,403.946834311116,404.596042301306,404.596042301306,404.609914365555,407.383027910119,504.501472316079,504.852846023396,504.852846023396,504.8885311512,504.402716809307,821.04121899874,821.04121899874,824.958538538508,825.950594709665,829.61490058261,832.427981891653,832.427981891653,832.427981891653,833.746526533226,833.746526533226,959.021887040683,959.419303248254,959.379904545094,962.735935291136,965.880081316173,966.629436627698,966.629436627698,969.063369972627,969.063369972627,969.16317980999,979.272707167036,980.149476684842,985.765905114697,986.908630663435,989.497532055552,989.497532055552,1101.44475073087,1107.60378810768,1107.60378810768,1107.60378810768,1107.60378810768,57.5142421247813,2.41634476717139,17.6500493143205,7.2864485488022,97.2488834378885,316.089854633663,1.07592674494035,2.4668985771148,3.15140414258505,0.353072668168681,8.99739573372781,5.61910591392859,2.52220161950042,112.010019879395,6.03753554885891
"2006-09-05",55.5475692741016,347.461809948551,347.461809948551,348.646820959033,348.747858137903,355.603819121738,355.807854879137,356.870862909123,359.620766666193,359.620766666193,377.266588325053,378.001452679234,378.210331515655,383.441169555282,388.124223222206,390.231005074383,390.37443751739,397.95730143977,401.165254387436,401.472020882965,402.433221729311,402.433221729311,402.715715419033,406.379323627602,501.715975098908,503.369246819121,503.369246819121,503.789969926887,503.892356530852,815.882701047794,815.882701047794,820.13994434477,821.257070120546,825.070155250098,828.26919635556,828.26919635556,828.26919635556,829.591058083324,829.591058083324,955.794533965143,956.387002087979,956.559775077802,959.912149071163,962.981200126497,963.97292058484,963.97292058484,966.656677810444,966.656677810444,966.983884596811,977.295827579154,978.358575088288,983.736083430975,985.061543116368,987.789796053692,987.789796053692,1098.66630539805,1104.70279754825,1104.70279754825,1104.70279754825,1104.70279754825,55.2155736022175,2.24462102230731,16.8880032763428,6.9589754487352,94.7188221367964,311.266058943627,1.04692730794013,2.40742917791994,3.0573212608967,0.340690047132627,8.96885840289677,5.37538615859031,2.45807989825728,110.681334200335,5.88762806768883
"2006-09-06",53.9071545626293,342.687743326263,342.687743326263,343.860285921201,343.960580287839,350.893117732301,351.110335801071,352.287047114881,354.95942775906,354.95942775906,372.026360379674,372.871992628737,373.121361332389,378.165970097907,382.938590373753,385.410937988822,385.567160054589,393.134933849895,396.901755014755,397.289463108586,398.496966151333,398.496966151333,399.001414640265,403.436631397594,495.741782437743,498.523666613752,498.523666613752,499.291554405401,499.944035845915,805.931339282872,805.931339282872,810.575578536827,811.838056842436,815.825687098295,819.474230111064,819.474230111064,819.474230111064,820.80535931913,820.80535931913,946.531522518889,947.342496645685,947.754567305277,951.115241444812,954.118156862116,955.392510696984,955.392510696984,958.390737751889,958.390737751889,958.98796709814,969.588446506305,970.887156308837,976.055343280396,977.619027126033,980.545327480996,980.545327480996,1090.6492388036,1096.5805306469,1096.5805306469,1096.5805306469,1096.5805306469,53.5964685334696,2.09365814389043,16.1754766191239,6.6663290525784,91.0705599344543,305.071732014955,1.01844537059876,2.35015462768888,2.96965783143286,0.329740234228403,8.97197429660332,5.16014768303878,2.39917159203688,109.530398786919,5.74652326832628
"2006-09-07",52.7679381688996,338.427447883464,338.427447883464,339.528643534176,339.623076548184,346.337807704445,346.548920687226,347.716751949375,350.262589753969,350.262589753969,366.690367977649,367.555486980505,367.813741929458,372.634455850637,377.307012217363,379.935987496771,380.098149644587,387.554131142498,391.630396815603,392.066516274015,393.424234648993,393.424234648993,394.078251955569,399.055489744321,487.578207697175,491.204845900026,491.204845900026,492.236129595693,493.306484665181,791.609501549948,791.609501549948,796.619800307862,798.022112662007,802.172646752706,806.254755932641,806.254755932641,806.254755932641,807.598785008746,807.598785008746,931.63056200463,932.648784625383,933.289431239713,936.657765109288,939.590533521982,941.138796421552,941.138796421552,944.448184698007,944.448184698007,945.311215444271,956.232597919342,957.76916469509,962.753506695264,964.559007969552,967.692157764099,967.692157764099,1077.19771230787,1083.03400665977,1083.03400665977,1083.03400665977,1083.03400665977,52.4748798199679,1.96194831211525,15.5200328853171,6.40900298316176,86.8588174815588,297.210124618054,0.994862720855729,2.295265512149,2.87883367810694,0.320013771083194,9.008094932518,4.97036156729907,2.34314894372654,108.550255213389,5.61384719197095
"2006-09-08",51.8070702748748,334.838086422074,334.838086422074,335.848016868352,335.935110807391,342.28660450833,342.481495631708,343.570210751815,345.965331893799,345.965331893799,361.734699599228,362.556289585433,362.801249938761,367.378790621062,371.810561712227,374.422155676477,374.584340972632,381.843873828212,385.994324433283,386.447255217948,387.855581555777,387.855581555777,388.58190206417,393.833780598259,478.234566414436,482.338422468527,482.338422468527,483.541646736075,484.896702030396,773.925787866874,773.925787866874,779.217667727685,780.731318706279,785.001443446031,789.436780886896,789.436780886896,789.436780886896,790.785952731103,790.785952731103,912.16078401473,913.350440619831,914.182267520924,917.548506469296,920.415011354457,922.19268614057,922.19268614057,925.759731128747,925.759731128747,926.850018147538,938.085840243929,939.827206983021,944.648124747617,946.663474192226,949.970224565997,949.970224565997,1058.98655453486,1064.73172911868,1064.73172911868,1064.73172911868,1064.73172911868,51.5242277423356,1.84774928676392,14.9223224730753,6.18243185152279,82.499263526476,287.798755979613,0.969984913170058,2.2426386900862,2.79523816149612,0.311456303712905,9.07827958775939,4.801766280522,2.28959609670716,107.721748973046,5.48926026475841
"2006-09-09",50.7872211331851,331.819881203243,331.819881203243,332.74625331654,332.826534012545,338.803076494849,338.979665915916,339.968556235027,342.21134267118,342.21134267118,357.343035876785,358.093022634715,358.314515789981,362.648387893052,366.772149935402,369.255931002783,369.414325673491,376.425210801279,380.474781972416,380.920238727096,382.300061935447,382.300061935447,383.034178896389,388.321694072016,468.556330595578,472.848920548978,472.848920548978,474.130594799744,475.628590369175,754.122844610001,754.122844610001,759.583116386836,761.167755955239,765.496996360297,770.170284056109,770.170284056109,770.170284056109,771.517979024278,771.517979024278,889.543491226226,890.854953994093,891.825389150161,895.174690844531,897.970341615833,899.913295540369,899.913295540369,903.658248728715,903.658248728715,904.918362365545,916.43935532,918.331568555728,923.006446971599,925.177403562271,928.609453801906,928.609453801906,1037.19245077772,1042.84605299881,1042.84605299881,1042.84605299881,1042.84605299881,50.5089414828632,1.74632005029666,14.3761560714333,5.98247951649573,78.2586678997007,277.178209368224,0.947994463459201,2.19233673902002,2.71172376555187,0.303752040705023,9.18292038904112,4.65179531291122,2.24024176490799,107.026156557999,5.37198109884523
"2006-09-10",53.1461084057378,333.320369571502,333.320369571502,334.134307275897,334.187093186966,338.957823782751,339.04793435277,339.505854504037,342.010998176345,342.010998176345,358.014875110967,358.206751649616,358.234376348934,362.034398609808,365.016286800974,366.705254131182,366.837422547391,373.252774863004,376.585113102392,376.947684766213,378.078801829063,378.078801829063,378.665830843521,383.500102458894,459.837898108749,463.895858083765,463.895858083765,465.137360187713,466.601402383786,733.636735912265,733.636735912265,739.12844552474,740.734225505048,745.049294176044,749.818701659623,749.818701659623,749.818701659623,751.154667297251,751.154667297251,865.478051889521,866.849617971694,867.893133818066,871.204336827453,873.927219345054,875.954108078997,875.954108078997,879.77355624778,879.77355624778,881.130179574966,892.887874705788,894.861086324792,899.399499256857,901.654372209884,905.145847632634,905.145847632634,1013.30849072598,1018.86686776877,1018.86686776877,1018.86686776877,1018.86686776877,52.8880170890456,2.25370010280828,16.0108880783904,5.80646206268436,74.5475888023164,265.696272776979,0.927419332895637,2.142356929588,2.63216656764163,0.296792679176748,9.32178686010549,4.51298844191586,2.1911826537026,106.444296656747,5.26123962204171
