"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75"
"2018-01-01",94.6218004065141,338.30897789711,338.30897789711,345.423351483581,347.990486833386,362.702765924841,364.592401591096,360.288506431447,386.994187747372,386.994187747372,30,484.953499353333,485.847578431125,30,568.825444229672,30,30,622.795382426003,608.268437923765,609.700228648123,30,608.079685601855,601.19570496578,586.548026629429,272.761872480395,241.027287350651,891.027287350651,881.836167996154,867.273610480374,333.95648869675,1733.95648869675,1733.91679926809,131.78526331758,1742.35268167463,86.0488473323901,1736.04884733239,1736.04884733239,30,30,2061.1688634771,30,2050.20058141412,2056.11077238204,30,2103.19386353712,30,2101.02984796115,131.02984796115,123.92705511438,2098.74296741714,2093.70415794728,2097.6030459198,30,30,2106.6738009062,30,2206.61402567435,2206.61402567435,2206.61402567435,2206.61402567435,91.6174496206082,31.4327938320404,113.779783077412,64.123526016446,356.172838069881,871.333392036378,3.65748016992229,4.95525327288032,54.0477800677873,1.12009453973678,12.7171970228192,4.06686276860756,12.5176378615957,106.388784454902,5.59797942789698
"2018-01-02",94.5708614196445,355.671415901275,355.671415901275,365.44661480506,367.786803067655,386.429184032342,388.612863502739,387.203288549829,412.397307293871,412.397307293871,30,513.455757300754,513.881876507662,30,602.142847122233,30,30,661.87428720575,660.565080810961,663.352866290237,30,664.065492677521,658.979630343459,652.652790256113,367.73042787481,346.568735438313,996.568735438313,989.542522568239,977.995568999868,485.51707688958,1885.51707688958,1884.59354416787,282.75498390747,1894.57626815954,238.82116882302,1888.82116882302,1888.82116882302,30,30,2263.13205993997,158.82794421714,2253.05393007516,2259.18849579845,55.7617463757201,2309.90326383016,109.90326383016,2309.0920319702,339.0920319702,332.45657760842,2308.10251402325,2303.63929713579,2307.48816845453,30,30,2318.92590441776,217.7142718962,2422.38830822855,2422.38830822855,2422.38830822855,2422.38830822855,91.049274132574,26.8312526168341,104.693380749611,54.6877041538902,377.82496383288,911.792074087292,3.74116741542858,4.93429982367053,57.1077166826401,1.12473751687471,13.0260654796915,4.00850456670383,13.32721254249,109.95316391046,5.55830538256289
"2018-01-03",129.283656344894,440.078663492355,440.078663492355,456.063741841118,459.207211170973,493.846190374853,500.549550863921,503.204156668483,539.557148883384,539.557148883384,30,660.553472040129,658.91660140398,30,750.871970746835,39.6917279017,42.9626382379899,788.65589127398,771.809724376897,772.963095670416,70.099731344071,770.099731344071,762.754060670508,748.461014213867,491.57374347713,468.4862935739,1118.4862935739,1111.12111478116,1099.13108904025,708.18882288672,2108.18882288672,2106.29628518393,503.62244065706,2115.14384535952,455.93228326857,2105.93228326857,2105.93228326857,30,30,2532.27357696796,426.81039670494,2519.55383234392,2525.48711103947,322.35358001348,2574.83225867269,374.83225867269,2572.2647711297,602.2647711297,594.16906101036,2568.48720014072,2562.85514724702,2566.61587321181,172.15562567443,177.0289100627,2577.0289100627,480.6928153292,2685.13066932534,2685.13066932534,2685.13066932534,2685.13066932534,125.45145646932,42.6734531221287,141.830458831297,61.150051145643,408.897881280126,1014.92802065261,3.92443372208427,5.01326398835355,57.505647774199,1.12347730935809,13.3114105358,3.95015827027103,13.8906539598553,116.770212926129,5.52215276884088
"2018-01-04",244.689767233814,651.061295091263,651.061295091263,679.82829661751,683.484971574604,802.772826263712,832.493424221538,821.833470412687,865.527231374084,865.527231374084,387.47497404982,1071.80424038738,1067.77689160283,459.97571438834,1184.72199732867,436.83996553759,442.77877705497,1195.96813510088,1128.87681947006,1130.54864863325,411.5789452035,1111.5789452035,1089.84475622148,1027.12929003495,903.75580077363,829.98337152951,1479.98337152951,1461.37972175007,1430.92677632248,1277.16824946552,2677.16824946552,2665.63670194089,1057.39031772806,2664.20987001258,985.85553857109,2635.85553857109,2635.85553857109,357.51925049858,357.51925049858,3174.86159620052,1061.3176679718,3145.22017598934,3148.707784476,951.05768818974,3192.54821171945,992.54821171945,3175.99504950373,1205.99504950373,1188.25084396245,3152.01512143619,3137.37541197396,3140.87339496081,737.69808327302,734.2321568692,3134.2321568692,1034.96052058298,3238.04322134544,3238.04322134544,3238.04322134544,3238.04322134544,237.961936444355,55.8344723787404,256.194720027041,100.098482542569,577.2330561236,1259.08755981222,4.29141590970375,5.24727163993949,63.7681756560438,1.12570107150116,13.5406923128883,3.89290881428653,14.191500127271,126.883823915677,5.48929901356392
"2018-01-05",278.703726315396,776.588071843471,776.588071843471,800.903693529146,804.073966777843,905.53139918188,909.020078428962,903.013188153751,945.555527756342,945.555527756342,493.67674797572,1197.55748227505,1196.04772256894,597.59725263577,1375.1951852382,659.5621544238,660.32735089697,1432.68797278356,1389.56319361387,1391.09601252162,673.32986810622,1373.32986810622,1352.5448012301,1299.41998033594,1320.20920633087,1241.57855314547,1891.57855314547,1869.8148273253,1835.60458445874,1878.64156584148,3278.64156584148,3258.20829009185,1648.88313213734,3256.10935725936,1576.12712147599,3226.12712147599,3226.12712147599,947.82462380349,947.82462380349,3908.01659160296,1793.13973053529,3875.75652804435,3878.90250975816,1685.39141421294,3924.8652481308,1724.8652481308,3905.76479922194,1935.76479922194,1915.76313492349,3876.78212420886,3859.52620875006,3862.90670131356,1457.02307584183,1450.62244744419,3850.62244744419,1759.76457079368,3962.24555603303,3962.24555603303,3962.24555603303,3962.24555603303,270.869153749759,45.6146576528786,255.126945489952,97.6439587802745,718.223965008705,1457.57783432037,4.53149555378997,5.2820433215686,68.0684558231778,1.10718924676706,13.7184556309609,3.83893083721799,14.2706801827184,140.750820388818,5.4581662794106
"2018-01-06",255.618433433069,809.378773125987,809.378773125987,832.788784967509,836.015845836214,929.18852221158,930.627308947477,929.59245075885,963.61394601695,963.61394601695,481.92172490518,1190.31716811206,1192.24143416551,587.61404383122,1379.7648444733,694.88205216076,695.88918309785,1473.51439581603,1474.04682676365,1478.72835292902,776.94732365313,1476.94732365313,1468.45724147123,1454.48807407609,1535.78166581571,1497.80771502146,2147.80771502146,2134.82404025929,2113.25611665936,2445.5296106575,3845.5296106575,3829.17027480063,2221.01572488246,3830.85266679469,2154.17841988908,3804.17841988908,3804.17841988908,1526.33698754862,1526.33698754862,4593.25649397663,2480.52875852911,4565.31702428267,4569.32973982757,2377.5177302085,4619.58160200302,2419.58160200302,4603.96646585481,2633.96646585481,2616.11345797578,4579.60203171057,4564.35175619227,4567.72251231642,2163.86264857081,2159.20368287029,4559.20368287029,2488.34684845898,4690.99674745969,4690.99674745969,4690.99674745969,4690.99674745969,247.752832676944,34.5686889121745,215.147545781486,80.52603484397,752.861379897045,1745.02394694703,4.71245758554451,5.30838644018414,69.5755857613959,1.09041273637281,13.8924177575641,3.78727168040637,14.1765640278097,158.683861589957,5.42807016029616
"2018-01-07",218.801309061075,783.860568782418,783.860568782418,808.465631085951,811.526369547267,901.984225144407,903.763532613967,908.13338673611,937.41952054886,937.41952054886,422.28860880789,1132.57051652508,1135.76819433719,519.23916461658,1308.89630220623,637.42773745165,638.75653332135,1412.94860650166,1438.86784807166,1445.64005967644,755.05544306028,1455.05544306028,1456.30889986275,1477.62808573815,1534.29596683042,1539.82930088082,2189.82930088082,2187.68438624613,2182.70319321474,2792.7421252173,4192.7421252173,4189.48485661276,2585.8115963473,4202.67843759479,2538.78798869156,4188.78798869156,4188.78798869156,1912.10192304253,1912.10192304253,5026.76758619132,2919.73654650019,5010.50619211086,5016.60295302737,2824.48930368531,5073.99156831223,2873.99156831223,5068.19501399857,3098.19501399857,3086.98491796109,5058.17369920151,5049.43309071846,5052.89889874007,2655.62316413967,2657.20464352024,5057.20464352024,3016.45111596804,5220.01029733084,5220.01029733084,5220.01029733084,5220.01029733084,211.537153027234,27.0812263742211,176.941374838442,66.0887677578773,704.171104404746,2016.93924483386,4.82889553825123,5.31510354131792,68.7390017269444,1.06545554057081,14.1200585267925,3.73789287485826,13.9495396666336,179.487131181161,5.3993609053613
"2018-01-08",204.753593460925,756.726935571824,756.726935571824,780.561741075676,783.367040651691,871.125058315363,872.894774667253,878.129580325378,903.82827940513,903.82827940513,370.36064817864,1080.23103060887,1083.22128805307,455.29894325025,1237.52879416367,566.64725426342,568.030482953,1335.4990632018,1367.84945188015,1374.7693359883,687.72406107094,1387.72406107094,1392.92868695005,1430.55949622413,1425.6350256973,1455.05545173609,2105.05545173609,2109.37399523326,2114.71433467015,2906.24048142666,4306.24048142666,4315.47046754028,2716.36366032453,4340.07487966349,2690.07943719251,4340.07943719251,4340.07943719251,2064.6936993379,2064.6936993379,5177.68255988351,3076.45048701353,5173.38466678721,5181.70296596732,2987.86159716549,5245.27285116149,3045.27285116149,5250.92857566352,3280.92857566352,3277.57308662848,5261.52598781269,5261.80845688552,5266.72780635298,2884.66000609022,2896.40768544121,5296.40768544121,3290.71442143718,5498.94411316262,5498.94411316262,5498.94411316262,5498.94411316262,198.468636002379,22.9618482399011,159.276136951628,57.437295946756,630.943945531592,2192.82534854693,4.9740589039388,5.45052288266816,66.4626815691419,1.12240456344566,17.2277673388146,5.01286784151748,15.4498546786031,203.253937654649,8.74210419663181
"2018-01-09",198.213201648209,736.739736779711,736.739736779711,757.618549187617,760.543020678556,836.566943424189,838.445465877874,844.318432053091,869.12025582191,869.12025582191,326.69681841772,1034.88853442458,1038.3290133769,404.0344198922,1176.60065212893,503.84846305931,505.46575971825,1267.06198443272,1299.79350490468,1306.15943699543,619.2157189749,1319.2157189749,1325.0568129771,1367.3063447038,1294.60200097384,1332.48838199786,1982.48838199786,1989.43413473974,1998.69278932749,2871.40575670703,4271.40575670703,4290.65426734114,2695.10849512801,4326.04402635745,2691.36002193055,4341.36002193055,4341.36002193055,2068.67253545749,2068.67253545749,5162.25199909213,3067.05607428715,5168.2143266422,5181.81261415946,2994.7019267237,5264.58345948431,3064.58345948431,5306.8752623566,3336.8752623566,3350.68494468286,5349.82726360903,5353.46864887895,5359.5565842416,2977.18002415132,2996.58218590037,5396.58218590037,3426.76257677044,5642.0175214583,5642.0175214583,5642.0175214583,5642.0175214583,192.44504449159,21.8669694884675,151.187887279779,51.964697158422,560.036272054358,2269.80756076266,6.39858101293934,8.74363386969027,72.6755165342696,3.48923225885613,29.995769605976,6.13755112672729,23.0337463950992,234.505365610832,15.2939234324585
"2018-01-10",174.280365754891,695.005822030052,695.005822030052,714.544027629138,717.237016415438,785.800013875266,787.846077271666,795.512943957354,818.082610846907,818.082610846907,259.163324496996,967.842547227217,971.32338103525,330.38586711993,1094.69394579555,423.64477594899,425.26957386217,1181.32641730443,1216.33546182707,1222.68724887709,536.93545330666,1236.93545330666,1244.00536194501,1289.23649758412,1148.16514052936,1189.49672593182,1839.49672593182,1847.40868094096,1858.55723483458,2677.7535899867,4077.7535899867,4104.44629698582,2511.72728642586,4145.41834532994,2518.79503838578,4168.79503838578,4168.79503838578,1897.77232413564,1897.77232413564,4949.48744887598,2856.29519649754,4961.31500291876,4977.73100148186,2790.7225620737,5061.57437590489,2861.57437590489,5098.17528346009,3128.17528346009,3135.73783914074,5152.10325846747,5162.74264791248,5169.43246198762,2794.54756370095,2826.01281381951,5226.01281381951,3297.22087144859,5521.42116008547,5521.42116008547,5521.42116008547,5521.42116008547,168.764368307713,18.5678050441967,132.192571956185,44.6490017223231,489.867134872874,2213.01520449486,7.6862620323258,10.6399493319657,72.6105080266466,3.65739708088559,39.6844330458577,6.58686618612152,31.6804797648985,266.352536421424,23.3751499531092
