Y,Z,1,Active_channel_mask
0.0,18.12,36,0
9.43,8.39,36,0
14.97,8.65,36,0
18.22,8.63,36,0
22.6,10.86,36,0
25.35,11.07,36,0
29.37,13.44,36,0
30.78,13.24,36,0
32.43,13.33,36,0
40.57,9.09,36,0
40.59,9.1,36,0
75.89,3.39,36,0
104.27,3.41,36,0
118.5,5.85,36,0
146.76,6.3,36,0
201.23,7.32,36,0
246.89,8.05,36,0
288.87,8.77,36,0
320.33,8.94,36,0
333.9,9.06,36,0
337.01,9.01,36,0
368.07,9.02,36,0
389.88,9.02,36,0
440.44,8.9,36,0
486.31,8.79,36,0
509.2,8.58,36,0
554.61,8.48,36,0
598.55,7.95,36,0
630.83,7.54,36,0
632.39,7.97,36,0
668.14,7.78,36,0
706.37,8.1,36,0
744.51,7.82,36,0
768.71,7.6,36,0
770.07,7.26,36,0
770.72,7.67,36,0
805.77,7.96,36,0
836.65,8.05,36,0
872.98,7.91,36,0
905.28,8.14,36,0
937.11,7.91,36,0
970.82,7.54,36,0
1004.63,7.12,36,0
1050.7,6.36,36,0
1051.51,5.92,36,0
1054.1,5.8,36,0
1098.69,8.14,36,0
1116.28,0.92,36,1
1137.11,1.89,36,1
1156.21,0.94,36,1
1157.33,0.5,36,1
1163.12,-0.13,36,1
1168.76,-0.57,36,1
1174.39,-1.06,36,1
1178.12,-1.03,36,1
1181.82,-0.85,36,1
1185.42,-0.76,36,1
1189.41,-0.68,36,1
1194.58,-0.58,36,1
1199.23,-0.57,36,1
1208.02,-0.48,36,1
1212.25,-0.39,36,1
1216.22,-0.26,36,1
1221.38,0.25,36,1
1224.06,0.49,36,1
1225.14,0.94,36,1
1225.41,1.04,36,1
1226.47,1.09,36,1
1230.73,1.66,36,1
1240.54,1.31,36,1
1251.85,1.96,36,1
1253.4,1.8,36,1
1258.95,2.55,36,1
1263.24,3.61,36,1
1271.82,6.23,36,0
1285.51,6.43,36,0
1291.39,6.2,36,0
1293.31,5.29,36,0
1297.05,5.07,36,0
1299.36,5.73,36,0
1335.37,6.3,36,0
1352.16,6.58,36,0
1375.13,6.13,36,0
1384.23,5.05,36,0
1408.56,3.7,36,0
1412.21,1.85,36,0
1413.05,1.83,36,0
1414.84,3.42,36,0
1416.58,3.33,36,0
1418.93,4.92,36,0
1425.51,5.63,36,0
1431.12,5.61,36,0
1438.73,6.59,36,0
1451.94,8.63,36,0
1458.68,8.91,36,0
1459.49,8.29,36,0
1459.84,8.31,36,0
1460.17,8.42,36,0
1480.72,8.39,36,0
1498.53,8.28,36,0
1499.18,7.76,36,0
1499.64,7.71,36,0
1500.05,8.06,36,0
1500.81,8.13,36,0
1503.74,8.3,36,0
1515.61,13.18,36,0
1518.02,13.03,36,0
1520.57,13.26,36,0
1522.64,12.44,36,0
1525.18,12.68,36,0
1526.27,12.66,36,0
1535.36,8.02,36,0
1546.15,18.18,36,0
