Y,Z,1,Active_channel_mask
2163.44,115.34,36,1
2192.38,114.88,36,1
2214.92,114.67,36,1
2228.01,113.88,36,1
2245.79,114.94,36,1
2258.05,114.61,36,1
2292.74,114.87,36,1
2312.98,114.69,36,1
2333.82,114.28,36,1
2348.67,115.23,36,1
2387.42,115.24,36,1
2431.42,114.96,36,1
2442.13,114.26,36,1
2481.03,113.74,36,1
2509.05,114.06,36,1
2509.49,113.85,36,1
2551.55,114.85,36,1
2569.09,114.93,36,1
2594.01,114.86,36,1
2632.33,114.56,36,1
2636.35,115.55,36,1
2684.14,115.5,36,1
2705.59,114.59,36,1
2721.26,115.0,36,1
2723.19,114.58,36,1
2729.32,114.81,36,1
2730.32,114.77,36,1
2731.32,114.73,36,1
2732.32,114.44,36,1
2733.32,114.3,36,1
2734.32,113.83,36,1
2735.32,113.66,36,1
2736.32,113.51,36,1
2737.32,113.3,36,1
2738.32,113.52,36,1
2739.32,113.46,36,1
2740.32,113.53,36,1
2741.32,113.33,36,1
2742.32,113.24,36,1
2743.32,113.32,36,1
2744.32,113.41,36,1
2745.32,113.29,36,1
2746.32,113.42,36,1
2747.32,113.35,36,1
2748.32,113.1,36,1
2749.32,113.13,36,1
2750.32,113.22,36,1
2751.32,113.0,36,1
2752.32,113.16,36,1
2753.32,113.24,36,1
2754.32,113.03,36,1
2755.32,112.86,36,1
2756.32,112.93,36,1
2757.32,113.24,36,1
2758.32,113.16,36,1
2759.32,113.07,36,1
2760.32,112.93,36,1
2761.32,113.21,36,1
2762.32,112.96,36,1
2763.32,113.12,36,1
2764.32,113.0,36,1
2765.32,112.75,36,1
2766.32,112.84,36,1
2767.32,112.95,36,1
2768.32,112.96,36,1
2769.32,112.85,36,1
2770.32,112.74,36,1
2771.32,112.7,36,1
2772.32,112.9,36,1
2773.32,112.83,36,1
2774.32,112.75,36,1
2775.32,112.73,36,1
2776.32,112.82,36,1
2777.32,112.93,36,1
2778.32,113.0,36,1
2779.32,112.87,36,1
2780.32,112.66,36,1
2781.32,112.73,36,1
2782.32,112.82,36,1
2783.32,112.99,36,1
2784.32,112.72,36,1
2785.32,112.86,36,1
2786.32,112.7,36,1
2787.32,112.91,36,1
2788.32,112.87,36,1
2789.32,112.71,36,1
2790.32,112.93,36,1
2791.32,112.8,36,1
2792.32,112.73,36,1
2793.32,112.86,36,1
2794.32,112.77,36,1
2795.32,112.82,36,1
2796.32,112.9,36,1
2797.32,112.71,36,1
2798.32,112.82,36,1
2799.32,112.77,36,1
2800.32,112.91,36,1
2801.32,112.86,36,1
2802.32,112.72,36,1
2803.32,112.82,36,1
2804.32,112.91,36,1
2805.32,113.44,36,1
2806.32,114.67,36,1
2807.32,115.22,36,1
2808.32,115.77,36,1
2809.04,116.17,36,1
2824.6,116.45,36,1
2843.81,114.72,36,1
2891.13,114.81,36,1
2922.74,115.29,36,1
2940.9,115.44,36,1
2947.5,114.27,36,1
2952.92,115.17,36,0
2978.36,116.21,36,0
3007.54,116.03,36,0
3010.53,114.37,36,0
3022.83,114.33,36,0
3024.72,115.56,36,0
3049.97,116.03,36,0
3073.7,115.86,36,0
3102.59,115.83,36,0
3104.3,116.3,36,0
3105.55,115.65,36,0
3125.46,115.57,36,0
3160.13,115.5,36,0
3182.86,115.36,36,0
3204.54,115.24,36,0
3284.22,115.26,36,0
3333.52,115.13,36,0
3401.78,138.31,36,0
3409.9,143.13,36,0
3428.73,153.35,36,0
3431.12,153.61,36,0
3448.41,153.57,36,0
3502.56,164.0,36,0
