Y,Z,1,Active_channel_mask
0.0,250.87,36,0
0.45,239.17,36,0
4.62,239.15,36,1
5.37,239.27,36,1
6.28,238.96,36,1
27.15,223.03,36,1
38.25,221.74,36,1
39.55,219.65,36,1
40.55,218.59,36,1
41.55,217.88,36,1
42.55,217.54,36,1
43.55,217.43,36,1
44.55,217.47,36,1
45.55,217.59,36,1
46.55,217.59,36,1
47.55,217.64,36,1
48.55,217.73,36,1
49.55,217.83,36,1
50.55,217.93,36,1
51.55,217.97,36,1
52.55,217.94,36,1
53.55,217.95,36,1
54.55,218.08,36,1
55.55,218.13,36,1
56.55,218.36,36,1
57.55,218.59,36,1
58.55,218.72,36,1
59.55,218.71,36,1
60.55,218.75,36,1
61.55,218.72,36,1
62.55,218.7,36,1
63.55,218.66,36,1
64.55,218.7,36,1
65.55,218.63,36,1
66.55,218.72,36,1
67.55,218.71,36,1
68.55,218.7,36,1
69.55,218.65,36,1
70.55,218.61,36,1
71.55,218.77,36,1
72.55,218.72,36,1
73.55,218.7,36,1
74.55,218.66,36,1
75.55,218.71,36,1
76.55,218.76,36,1
77.55,218.73,36,1
78.55,218.72,36,1
79.55,218.77,36,1
80.55,218.72,36,1
81.55,218.69,36,1
82.55,218.65,36,1
83.55,218.71,36,1
84.55,218.62,36,1
85.55,218.69,36,1
86.55,218.74,36,1
87.55,218.66,36,1
88.55,218.8,36,1
89.55,218.82,36,1
90.55,218.85,36,1
91.55,218.68,36,1
92.55,218.72,36,1
93.55,218.76,36,1
94.55,218.7,36,1
95.55,218.76,36,1
96.55,218.81,36,1
97.55,218.85,36,1
98.55,218.8,36,1
99.55,218.76,36,1
100.55,218.7,36,1
101.55,218.76,36,1
102.55,218.73,36,1
103.55,218.69,36,1
104.55,218.7,36,1
105.55,218.66,36,1
106.55,218.62,36,1
107.55,218.69,36,1
108.55,218.72,36,1
109.55,218.7,36,1
110.55,218.8,36,1
111.55,218.76,36,1
112.55,218.72,36,1
113.55,218.89,36,1
114.55,218.78,36,1
115.55,218.62,36,1
116.55,218.76,36,1
117.55,218.69,36,1
118.55,218.8,36,1
119.55,218.75,36,1
120.55,218.72,36,1
121.55,218.69,36,1
122.55,218.62,36,1
123.55,218.58,36,1
124.55,218.6,36,1
125.55,218.65,36,1
126.55,218.75,36,1
127.55,218.86,36,1
128.55,218.67,36,1
129.55,218.69,36,1
130.55,218.8,36,1
131.55,218.76,36,1
132.55,218.66,36,1
133.55,218.69,36,1
134.55,218.76,36,1
135.55,218.68,36,1
136.55,218.85,36,1
137.55,218.88,36,1
137.85,219.08,36,1
144.03,219.3,36,1
147.47,220.19,36,1
159.8,220.25,36,1
161.42,219.37,36,1
162.42,219.21,36,1
163.42,219.05,36,1
164.42,219.03,36,1
165.42,218.87,36,1
166.42,218.86,36,1
167.42,218.77,36,1
168.42,218.84,36,1
169.42,218.98,36,1
170.42,219.1,36,1
171.42,219.1,36,1
172.42,219.19,36,1
173.42,219.25,36,1
174.42,219.27,36,1
175.42,219.28,36,1
176.42,219.31,36,1
177.42,219.37,36,1
178.3,219.44,36,1
181.26,219.6,36,1
186.55,219.68,36,1
196.35,220.07,36,1
208.49,220.0,36,1
219.26,219.7,36,1
224.35,219.99,36,1
230.65,219.44,36,1
233.92,219.81,36,1
236.99,220.21,36,1
248.39,220.23,36,1
255.51,220.0,36,1
264.0,220.73,36,1
292.16,221.43,36,1
302.58,220.95,36,1
316.75,221.22,36,1
338.62,220.87,36,1
355.63,220.88,36,1
358.39,222.4,36,0
367.52,222.41,36,0
384.59,222.21,36,0
392.06,222.02,36,0
401.24,222.39,36,0
407.66,222.28,36,0
419.1,222.15,36,0
428.73,221.98,36,0
442.47,221.42,36,0
454.37,221.35,36,0
457.31,220.72,36,0
463.78,220.91,36,0
466.84,221.75,36,0
483.32,222.23,36,0
496.96,222.07,36,0
511.28,221.91,36,0
530.56,222.01,36,0
546.14,222.07,36,0
560.99,222.09,36,0
573.19,221.6,36,0
586.02,221.56,36,0
589.99,222.6,36,0
605.6,222.46,36,0
625.34,222.5,36,0
644.05,222.37,36,0
651.47,222.27,36,0
675.45,222.14,36,0
693.79,221.98,36,0
709.21,222.0,36,0
729.31,221.66,36,0
738.77,221.79,36,0
740.37,222.23,36,0
761.56,222.03,36,0
772.07,221.77,36,0
797.58,221.64,36,0
824.84,221.34,36,0
849.49,220.81,36,0
877.32,221.6,36,0
890.65,221.67,36,0
913.18,221.61,36,0
935.9,221.11,36,0
955.87,221.99,36,0
955.9,225.47,36,0
960.9,225.38,36,0
965.94,235.31,36,0
