191
1	261	1	Active_channel_mask
0.0	213.02	36	0
4.51	202.67	36	0
8.54	201.44	36	0
16.15	198.23	36	0
20.13	195.56	36	0
28.47	190.34	36	0
29.15	183.25	36	0
32.46	183.35	36	0
36.19	185.53	36	0
52.81	185.15	36	0
54.12	182.22	36	0
75.71	182.41	36	0
96.1	182.66	36	0
113.98	182.49	36	0
124.54	182.4	36	0
129.02	182.28	36	0
145.94	181.76	36	0
166.63	181.23	36	0
170.96	179.16	36	0
182.55	178.94	36	0
189.78	179.17	36	0
208.92	180.07	36	0
235.6	180.28	36	0
261.39	180.4	36	1
279.47	179.73	36	1
309.93	180.41	36	1
321.01	180.58	36	1
334.22	180.63	36	1
359.69	180.42	36	1
364.89	179.56	36	1
369.33	180.18	36	1
379.63	180.52	36	1
406.27	181.04	36	1
422.77	180.84	36	1
439.22	180.47	36	1
443.1	179.96	36	1
450.28	179.8	36	1
451.28	179.73	36	1
452.28	179.59	36	1
453.28	179.43	36	1
454.28	179.38	36	1
455.28	179.29	36	1
456.28	179.14	36	1
457.28	179.03	36	1
458.28	179.03	36	1
459.28	179.2	36	1
460.28	179.06	36	1
461.28	179.09	36	1
462.28	179.14	36	1
463.28	179.15	36	1
464.28	179.17	36	1
465.28	179.12	36	1
466.28	179.04	36	1
467.28	179.26	36	1
468.28	179.12	36	1
469.28	179.17	36	1
470.28	179.16	36	1
471.28	179.19	36	1
472.28	179.02	36	1
473.28	179.14	36	1
474.28	179.01	36	1
475.28	179.1	36	1
476.28	179.2	36	1
477.28	179.1	36	1
478.28	178.93	36	1
479.28	179.0	36	1
480.28	178.99	36	1
481.28	178.87	36	1
482.28	179.02	36	1
483.28	178.87	36	1
484.28	178.76	36	1
485.28	178.83	36	1
486.28	178.97	36	1
487.28	178.8	36	1
488.28	178.87	36	1
489.28	178.76	36	1
490.28	178.66	36	1
491.28	178.76	36	1
492.28	178.86	36	1
493.28	178.7	36	1
494.28	178.9	36	1
495.28	178.8	36	1
496.28	178.66	36	1
497.28	178.73	36	1
498.28	178.76	36	1
499.28	178.81	36	1
500.28	178.6	36	1
501.28	178.66	36	1
502.28	178.82	36	1
503.28	178.99	36	1
504.28	179.14	36	1
505.25	179.29	36	1
517.46	179.63	36	1
543.37	179.63	36	1
564.05	179.63	36	1
570.68	178.94	36	1
571.68	178.67	36	1
572.68	178.5	36	1
573.68	178.22	36	1
574.68	178.13	36	1
575.68	177.86	36	1
576.68	177.62	36	1
577.68	177.4	36	1
578.68	177.24	36	1
579.68	177.2	36	1
