193
1	258	1	Active_channel_mask
0.0	195.42	36	0
9.74	185.45	36	0
21.35	185.61	36	0
23.51	185.66	36	0
28.24	185.57	36	0
33.62	185.65	36	0
35.89	185.24	36	0
40.31	185.53	36	0
59.41	185.5	36	0
73.37	185.44	36	0
87.64	185.32	36	0
108.67	185.96	36	0
124.95	185.94	36	0
142.96	186.07	36	0
160.95	186.11	36	0
172.2	186.22	36	0
182.6	186.23	36	0
207.42	186.34	36	0
234.51	186.42	36	0
266.58	186.62	36	0
295.81	186.68	36	0
323.06	186.78	36	0
357.46	187.02	36	0
391.26	187.22	36	0
420.59	187.43	36	0
457.92	187.52	36	0
494.94	188.04	36	0
530.43	188.32	36	0
558.73	188.54	36	0
594.22	188.59	36	0
639.09	188.84	36	0
657.71	188.75	36	0
672.26	189.19	36	0
694.02	188.53	36	0
725.7	188.74	36	0
737.18	188.75	36	0
752.77	189.48	36	0
790.49	189.8	36	1
821.85	189.47	36	1
830.95	189.12	36	1
848.15	186.58	36	1
860.37	186.52	36	1
889.59	186.52	36	1
896.34	187.06	36	1
908.58	186.34	36	1
916.97	185.88	36	1
931.29	186.21	36	1
933.96	184.64	36	1
934.96	184.54	36	1
935.96	184.45	36	1
936.96	184.34	36	1
937.96	184.24	36	1
938.96	184.2	36	1
939.96	184.19	36	1
940.96	184.17	36	1
941.96	184.17	36	1
942.96	184.15	36	1
943.96	184.15	36	1
944.96	184.13	36	1
945.96	184.12	36	1
946.96	184.11	36	1
947.96	184.12	36	1
948.96	184.12	36	1
949.96	184.17	36	1
950.96	184.13	36	1
951.96	184.16	36	1
952.96	184.12	36	1
953.96	184.11	36	1
954.96	184.13	36	1
955.96	184.12	36	1
956.96	184.13	36	1
957.96	184.16	36	1
958.96	184.12	36	1
959.96	184.15	36	1
960.96	184.13	36	1
961.96	184.15	36	1
962.96	184.15	36	1
963.96	184.11	36	1
964.96	184.19	36	1
965.96	184.13	36	1
966.96	184.14	36	1
967.96	184.13	36	1
968.96	184.13	36	1
969.96	184.13	36	1
970.96	184.12	36	1
971.96	184.11	36	1
972.96	184.15	36	1
973.96	184.16	36	1
974.96	184.19	36	1
975.96	184.16	36	1
976.96	184.18	36	1
977.96	184.18	36	1
978.96	184.18	36	1
979.96	184.18	36	1
980.96	184.19	36	1
981.96	184.2	36	1
982.96	184.22	36	1
983.96	184.22	36	1
984.96	184.21	36	1
985.96	184.24	36	1
986.96	184.23	36	1
987.96	184.27	36	1
988.96	184.28	36	1
989.96	184.27	36	1
990.96	184.31	36	1
991.96	184.32	36	1
992.96	184.33	36	1
993.96	184.38	36	1
994.96	184.36	36	1
995.96	184.39	36	1
996.96	184.31	36	1
997.96	184.38	36	1
998.96	184.42	36	1
999.96	184.45	36	1
1000.96	184.42	36	1
1001.96	184.5	36	1
1002.96	184.48	36	1
1003.96	184.49	36	1
1004.96	184.5	36	1
1005.96	184.6	36	1
1006.96	184.57	36	1
1007.96	184.55	36	1
1008.96	184.56	36	1
1009.96	184.54	36	1
1010.96	184.61	36	1
1011.96	184.62	36	1
1012.96	184.6	36	1
1013.96	184.65	36	1
1014.96	184.65	36	1
1015.96	184.68	36	1
1016.33	184.69	36	1
1038.05	185.02	36	1
1060.13	185.23	36	1
1088.26	184.94	36	1
1094.88	184.21	36	1
1112.46	184.09	36	1
1129.7	185.09	36	1
1152.98	184.85	36	1
1169.28	185.79	36	1
1174.23	185.2	36	1
1183.74	185.52	36	1
1212.34	185.85	36	1
1236.46	186.04	36	1
1240.66	185.67	36	1
1265.04	185.49	36	1
1279.08	184.34	36	1
1281.39	185.42	36	1
1304.52	185.91	36	1
1316.87	185.73	36	1
1322.01	185.02	36	1
1331.84	184.7	36	1
1336.14	185.71	36	1
1367.89	185.99	36	1
1373.92	185.49	36	1
1374.92	185.46	36	1
1375.92	185.39	36	1
1376.92	185.4	36	1
1377.92	185.3	36	1
1378.92	185.31	36	1
1379.92	185.21	36	1
1380.92	185.16	36	1
1381.92	185.25	36	1
1382.92	185.12	36	1
1383.92	185.04	36	1
1384.92	185.01	36	1
1385.92	185.0	36	1
1386.92	185.11	36	1
1387.92	185.09	36	1
1388.92	185.03	36	1
1389.92	185.08	36	1
1390.92	185.12	36	1
1391.92	185.09	36	1
1392.92	185.09	36	1
1393.92	185.11	36	1
1394.92	185.08	36	1
1395.92	185.15	36	1
1396.92	185.06	36	1
1397.92	185.19	36	1
1398.92	185.25	36	1
1399.92	185.26	36	1
1400.92	185.3	36	1
1401.92	185.28	36	1
1402.92	185.28	36	1
1403.92	185.24	36	1
1404.92	185.35	36	1
1405.92	185.25	36	1
1406.92	185.3	36	1
1407.92	185.3	36	1
1408.92	185.36	36	1
1409.92	185.33	36	1
1410.92	185.36	36	1
1411.92	185.38	36	1
1412.92	185.43	36	1
1413.92	185.43	36	1
1414.92	185.44	36	1
1415.62	185.48	36	1
1436.31	185.76	36	1
1457.43	185.56	36	1
1477.52	185.22	36	1
1496.23	184.91	36	1
1497.75	184.4	36	1
1498.75	184.15	36	1
1499.75	183.85	36	1
1500.75	183.72	36	1
1501.75	183.86	36	1
1502.75	183.82	36	1
1503.75	183.92	36	1
1504.75	183.92	36	1
1505.75	184.1	36	1
1506.75	184.14	36	1
1507.75	184.12	36	1
1508.75	184.24	36	1
1509.75	184.12	36	1
1510.75	184.15	36	1
1511.75	184.18	36	1
1512.75	184.19	36	1
1513.75	184.12	36	1
1514.75	184.26	36	1
1515.75	184.16	36	1
1516.75	184.13	36	1
1517.75	184.12	36	1
1518.75	184.12	36	1
1519.75	184.16	36	1
