"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
2016-05-11,218.158295893674,218.158295893674,218.158295893674,221.109466327526,221.654470521297,224.8871720538,238.385918719026,239.931942160641,241.543988555147,291.912574699591,291.912574699591,308.997110038816,308.997110038816,318.810561202727,318.810561202727,325.847660460693,325.847660460693,325.847660460693,326.567374878119,346.446826193341,346.446826193341,362.715879865866,362.715879865866,364.066393254547,364.846130870591,368.549214711076,368.549214711076,371.536093279938,372.078848316438,380.814256613441,476.704207209681,476.704207209681,481.663779902249,485.028284742707,489.412117610734,491.860827141167,491.860827141167,1147.58467713247,1147.58467713247,1163.08481281744,1166.55982620691,1167.32260970607,1168.88993215993,1190.81723219798,1198.59418755047,1384.96004453363,1418.10068667245,1421.01974419148,1422.78106516725,1424.74614265516,1428.59932777557,1429.49449482888,1430.69065244422,1431.57245760153,1431.57245760153,1433.09980500986,1433.09980500986,1495.62148935251,1495.62148935251,1495.88840616179,1498.26334425055,1508.82604211041,1512.90580320471,1518.54272922752,1556.13379543647,1571.81374607905,1571.81374607905
2016-05-12,232.778447796,232.778447796,232.778447796,234.366123321287,234.884123186173,233.891325665561,246.100395948616,246.664149449645,246.810286595534,300.625873869159,300.625873869159,316.945099391133,316.945099391133,324.782022872777,324.782022872777,328.772787778721,328.772787778721,328.772787778721,329.473582217234,348.870460056732,348.870460056732,361.498448305968,361.498448305968,362.165978906758,362.960554038132,365.269847671899,365.269847671899,367.242759303011,367.667838376211,376.515725313504,473.927643978271,473.927643978271,477.428950755386,480.561605066549,483.233152921031,484.72612539536,484.72612539536,1137.82449900364,1137.82449900364,1150.9421670912,1153.74528156308,1154.12893634411,1155.3447118165,1175.75094380257,1182.49338771529,1366.88685131176,1399.35481420276,1401.33133060913,1402.31767863188,1403.73644069458,1407.47524951966,1407.98326403812,1408.85548197508,1409.38463852932,1409.38463852932,1410.86610157558,1410.86610157558,1487.50581349131,1487.50581349131,1487.68173308526,1489.77105545562,1500.45969683723,1504.07066465424,1509.31769285823,1545.69058000578,1563.69853321499,1563.69853321499
2016-05-13,258.054115713434,258.054115713434,258.054115713434,259.516586392662,260.067211068816,254.598500914151,269.25535945655,269.275958528764,267.650077630566,325.602872043986,325.602872043986,345.097774273154,345.097774273154,352.485006137861,352.485006137861,352.123208136852,352.123208136852,352.123208136852,353.353653218752,372.601380666677,372.601380666677,384.394663069467,384.394663069467,383.466569226018,385.185676111204,383.651135063931,383.651135063931,383.627678593789,383.769708176411,393.761999017,517.260812385632,517.260812385632,515.170114577649,517.351513011347,514.309086397788,512.773537314234,512.773537314234,1204.97434818877,1204.97434818877,1216.16565232597,1216.91775597547,1216.07411370323,1216.07717484344,1234.01962976216,1236.93294850651,1427.79113065826,1457.4413946039,1456.73567671356,1456.40667799539,1456.7133329952,1460.12868031934,1459.00125935028,1458.4014290445,1457.55642812744,1457.55642812744,1458.95054696535,1458.95054696535,1539.93750036928,1539.93750036928,1539.32898618504,1539.12680356777,1550.05054060206,1551.36081123923,1554.68131200755,1588.19133995504,1609.04441462161,1609.04441462161
2016-05-14,278.195019807459,278.195019807459,278.195019807459,279.613416343228,280.214499442737,274.635827455389,288.77074397822,288.420042100164,286.582633920727,345.803099551506,345.803099551506,364.563195024993,364.563195024993,373.627918270218,373.627918270218,372.807291732626,372.807291732626,372.807291732626,373.608590492365,392.723030797781,392.723030797781,399.99306015399,399.99306015399,398.863865008074,400.065299199951,398.088971957396,398.088971957396,397.784425370227,397.942629520822,408.43796224492,571.775996206546,571.775996206546,567.562554758225,568.723942797774,562.512963966769,559.350899103284,559.350899103284,1283.62311576884,1283.62311576884,1290.2836601729,1290.71984283029,1289.6212522424,1289.40515193528,1306.46521224645,1308.41601742986,1511.27942737291,1539.53756139303,1537.88639825092,1537.08132276622,1536.97193028527,1540.22769816452,1538.48977414388,1537.30700326477,1535.89798721055,1535.89798721055,1537.24219091182,1537.24219091182,1616.75037275053,1616.75037275053,1615.83154949353,1614.65068534584,1625.95957994972,1626.21108550304,1628.57438357066,1660.50866158047,1684.96795389741,1684.96795389741
2016-05-15,288.492647981309,288.492647981309,288.492647981309,290.628588306053,291.302001510676,288.205499870634,302.304091118839,302.301455809306,301.105199144523,360.490178615062,360.490178615062,379.34977436363,379.34977436363,389.546960668799,389.546960668799,389.89457721404,389.89457721404,389.89457721404,390.529394609944,409.792206914439,409.792206914439,416.323832061944,416.323832061944,414.948493328154,416.046056869619,413.572715335605,413.572715335605,413.070251833094,413.212016044,423.634164554691,618.299880760583,618.299880760583,614.953032058228,616.186654464337,610.175693888156,606.99411488124,606.99411488124,1356.70344428331,1356.70344428331,1363.13021166904,1363.63607424444,1362.56735256345,1362.38318491099,1379.65149870664,1381.67519766589,1599.1331582618,1626.96083667612,1625.1228384665,1624.22392394712,1624.00241446475,1627.16464679401,1625.30442542673,1623.99224957669,1622.45811922333,1622.45811922333,1623.7742034035,1623.7742034035,1698.64065286414,1698.64065286414,1697.67166731554,1696.30275791137,1708.07464309229,1708.10658798051,1710.2934309642,1741.83545518053,1769.52112811811,1769.52112811811
2016-05-16,288.363678902027,288.363678902027,288.363678902027,291.384708761887,292.111958854874,292.446481582785,306.748760754085,307.372827179253,307.30814532483,366.222940383502,366.222940383502,385.647704404358,385.647704404358,397.043867517408,397.043867517408,399.649243383903,399.649243383903,399.649243383903,400.205956648446,419.847545822149,419.847545822149,428.405665867626,428.405665867626,427.369047315235,428.404553583965,426.36491668438,426.36491668438,426.118867369732,426.301160069695,436.534860523168,644.791108587527,644.791108587527,643.964958810563,645.75176286917,642.204717494312,640.237927592566,640.237927592566,1403.45628349643,1403.45628349643,1411.50018808153,1412.73808262353,1412.05653542073,1412.2611266593,1430.69751780318,1433.98045191495,1665.75759634301,1694.10267290316,1692.94209258273,1692.3752180004,1692.38768437953,1695.5371582552,1694.09490466135,1693.14431337475,1691.95270040718,1691.95270040718,1693.26025667979,1693.26025667979,1762.81625162636,1762.81625162636,1762.07920624486,1761.35895673753,1773.59577657416,1774.27699213483,1777.10565226972,1809.42755269139,1839.33062069885,1839.33062069885
2016-05-17,280.448489279846,280.448489279846,280.448489279846,284.148196604136,284.897300963891,288.26471376276,302.754592071185,303.978713150037,305.04232109013,362.868038038789,362.868038038789,382.938708641062,382.938708641062,395.427588257234,395.427588257234,400.634783676048,400.634783676048,400.634783676048,401.154345911645,421.232536052816,421.232536052816,433.248375516891,433.248375516891,432.949417754919,433.95695938745,433.147105669221,433.147105669221,433.561591294934,433.839510389951,443.936765199506,650.412461601397,650.412461601397,652.226478051249,654.632464626014,654.053382844258,653.655098569958,653.655098569958,1416.44745155443,1416.44745155443,1426.74965774456,1428.92357086611,1428.76291320189,1429.4883042646,1449.33661704836,1454.37040766934,1697.14258540425,1726.45669321988,1726.44187793736,1726.43903760402,1726.87770862803,1730.05846110286,1729.33797707891,1729.02969834917,1728.45201465161,1728.45201465161,1729.76412011631,1729.76412011631,1794.37734352031,1794.37734352031,1794.04521405719,1794.4819710605,1807.11377920905,1808.994569271,1812.99072060167,1846.58325226587,1877.54487084473,1877.54487084473
2016-05-18,294.530519136411,294.530519136411,294.530519136411,297.031367840614,297.863399953377,297.881004326501,311.949838809989,312.686983324453,312.758959730601,377.07685580366,377.07685580366,397.869730345684,397.869730345684,409.160108631321,409.160108631321,412.26823340832,412.26823340832,412.26823340832,413.775533876659,438.133066352254,438.133066352254,447.177782888488,447.177782888488,446.252045541031,447.379396844915,445.809784002559,445.809784002559,446.069295437379,446.311985433869,456.788444107595,656.904208828915,656.904208828915,659.112113502337,661.853962889593,662.255601376929,662.289383634498,662.289383634498,1423.49545727448,1423.49545727448,1436.16356323595,1438.58497390631,1438.54770623894,1439.4035800517,1460.90711723521,1466.48637102525,1718.85317719284,1748.48082993523,1749.08099262773,1749.59438084043,1750.46289646199,1753.79302941858,1753.36522968515,1753.2852122651,1752.99260619359,1752.99260619359,1754.29719560233,1754.29719560233,1814.02272856449,1814.02272856449,1813.83986532206,1814.70457191935,1827.59332300531,1829.95586886005,1834.45494018056,1869.07204382093,1899.72353331872,1899.72353331872
2016-05-19,307.921565687486,307.921565687486,307.921565687486,309.960333732693,310.779941457446,309.057855130108,322.399558803199,322.734801409312,322.284605920281,389.059138036772,389.059138036772,411.205285690184,411.205285690184,422.027651315431,422.027651315431,424.519597957478,424.519597957478,424.519597957478,425.554323639725,452.830231062126,452.830231062126,461.396178562329,461.396178562329,460.390511060043,461.477515528697,459.524220533733,459.524220533733,459.454225884714,459.674377519426,470.205056872917,662.587235326791,662.587235326791,664.824454088353,667.496341167926,668.083370199174,668.312438480571,668.312438480571,1423.41220906251,1423.41220906251,1436.13615412211,1439.0432346627,1439.1919817273,1440.21406340632,1461.89067914617,1468.01236042402,1728.33484084546,1757.71080634877,1758.49098777186,1758.88194276145,1759.69808372465,1762.96329728889,1762.78653742294,1762.96608656392,1762.87154995846,1762.87154995846,1764.17221135025,1764.17221135025,1819.60563412373,1819.60563412373,1819.59289441623,1820.92574151042,1833.93673144138,1836.78747450397,1841.72249168071,1876.86560805274,1906.50680250757,1906.50680250757
2016-05-20,315.776403037486,315.776403037486,315.776403037486,318.098495441668,318.919129090058,317.80639831304,330.900384757372,331.271218381127,330.90561168036,396.656871131064,396.656871131064,419.164413859927,419.164413859927,430.09763975673,430.09763975673,433.191731207313,433.191731207313,433.191731207313,433.999050789988,461.70933009586,461.70933009586,471.61678139333,471.61678139333,470.934883516044,471.963901715275,470.41183449554,470.41183449554,470.514597144855,470.767142688239,481.233461684802,665.670752002177,665.670752002177,668.06530311024,670.645239257397,671.398848147609,671.766105949192,671.766105949192,1417.57358339299,1417.57358339299,1429.89958728075,1432.80327000378,1433.01534819802,1434.12169789235,1455.7429127905,1462.06721850723,1727.30228186869,1756.29149652713,1757.38826120427,1757.93536920854,1758.83916605437,1762.05734459762,1762.09050295043,1762.45498604411,1762.5426902066,1762.5426902066,1763.83641407405,1763.83641407405,1815.48260027604,1815.48260027604,1815.58731576769,1817.22580803654,1830.22837994607,1833.4101377347,1838.62969626377,1874.22410350232,1902.41732274375,1902.41732274375
2016-05-21,316.529989695359,316.529989695359,316.529989695359,319.394551205331,320.207744665738,320.947654314897,334.102490417933,334.789655149246,335.001075579153,398.341355246629,398.341355246629,420.836330954056,420.836330954056,432.253588501361,432.253588501361,436.657465568462,436.657465568462,436.657465568462,437.333013930318,464.083367005903,464.083367005903,476.20629883757,476.20629883757,476.041225688197,477.046810115269,476.40978757729,476.40978757729,477.008325971547,477.331977180487,487.690652757392,664.055868049469,664.055868049469,666.882069880517,669.482068850539,670.752963904736,671.395379938244,671.395379938244,1405.16195353222,1405.16195353222,1417.40691269474,1420.42328767366,1420.71962427603,1421.91327636888,1443.38452434153,1449.87565297464,1716.69509346295,1745.23682364146,1746.62571593556,1747.32010145749,1748.31596643295,1751.4830786123,1751.7171145039,1752.25740870093,1752.51819809856,1752.51819809856,1753.77957101847,1753.77957101847,1802.14579723441,1802.14579723441,1802.36180265988,1804.28653413559,1817.17325501052,1820.65127261858,1826.09358631365,1862.01620539743,1888.62434084846,1888.62434084846
2016-05-22,344.496387359607,344.496387359607,344.496387359607,345.608995938239,346.46457168988,342.387935281201,354.575998751235,354.328556646575,352.972639530277,420.067957194643,420.067957194643,443.18094600708,443.18094600708,453.209499757289,453.209499757289,454.797109067447,454.797109067447,454.797109067447,456.389750024997,484.504938710636,484.504938710636,493.774867977754,493.774867977754,492.742571781631,494.068824847444,492.743140815109,492.743140815109,492.948002671656,493.193082110239,504.369007491848,678.976559601613,678.976559601613,680.710433026925,683.900900042904,684.613663992479,684.790572562986,684.790572562986,1433.21207734885,1433.21207734885,1446.80519465253,1449.36605076211,1449.18414766794,1449.83728033804,1471.80782910861,1476.58160628292,1747.61581578558,1774.85988175621,1775.19598824914,1775.49921998879,1776.18854171192,1779.28934951261,1778.8844360437,1778.86755407153,1778.58714356363,1778.58714356363,1779.89773835024,1779.89773835024,1824.8467908222,1824.8467908222,1824.68785499448,1825.48765406103,1838.40057844743,1841.05951541075,1845.87018314232,1881.19996686972,1906.04832839639,1906.04832839639
2016-05-23,381.363681012167,381.363681012167,381.363681012167,381.21253737959,381.961105278445,373.367032639585,386.082694193537,384.866482739625,381.986260597673,450.251299892658,450.251299892658,473.728912123001,473.728912123001,483.43174976076,483.43174976076,482.12281461903,482.12281461903,482.12281461903,483.549686778242,513.247651361819,513.247651361819,518.585885298342,518.585885298342,516.931608075997,518.224637763443,514.686482544201,514.686482544201,513.977060830089,514.132083802709,525.443858152543,700.401277388112,700.401277388112,700.899920485837,703.107669659321,702.137775037027,701.545301681295,701.545301681295,1432.69611966315,1432.69611966315,1446.78754939873,1449.77503103299,1449.89964345238,1450.92343116459,1473.43028083781,1479.0710930359,1756.83653837662,1783.75808690984,1784.47050368072,1784.82614323987,1785.57978908932,1788.64920005552,1788.46923039319,1788.62393402657,1788.52435331242,1788.52435331242,1789.8202806103,1789.8202806103,1832.44647222615,1832.44647222615,1832.41012348741,1833.6480175989,1846.28188212198,1849.02478967229,1853.82096496728,1889.12263555332,1912.53116486852,1912.53116486852
2016-05-24,414.658193794653,414.658193794653,414.658193794653,414.682467651367,415.406534771133,406.338647735644,419.456046435775,418.074369483711,414.807423100105,481.411007751205,481.411007751205,503.699113845614,503.699113845614,513.364910777938,513.364910777938,511.085873778735,511.085873778735,511.085873778735,512.046715556964,541.381561233667,541.381561233667,544.727911174591,544.727911174591,542.62197638269,543.761613380438,539.504549615512,539.504549615512,538.294624134026,538.390457333405,549.463165483156,727.124034762249,727.124034762249,726.796295990294,728.675888577348,726.62386263702,725.474447999364,725.474447999364,1439.83181576195,1439.83181576195,1452.34776474905,1455.13361940865,1455.1805605659,1456.13353936938,1478.35923519444,1483.69285628331,1770.62262609535,1796.58453704951,1797.16091515625,1797.45345034788,1798.130711395,1801.11155076191,1800.87381305653,1800.97408532454,1800.83146768417,1800.83146768417,1802.10606388231,1802.10606388231,1842.47023485296,1842.47023485296,1842.40534934569,1843.55521017263,1855.86908983318,1858.47469772771,1863.13906489847,1897.96293572513,1919.97305396674,1919.97305396674
2016-05-25,435.496878152463,435.496878152463,435.496878152463,436.594627403308,437.360039898551,431.206963043232,444.881500634309,444.048658447752,441.60061425288,506.559680816026,506.559680816026,528.518485169235,528.518485169235,538.678944019316,538.678944019316,537.153166068059,537.153166068059,537.153166068059,537.885676183784,565.871975057008,565.871975057008,569.580195750734,569.580195750734,567.487146059171,568.562334967734,564.250670317129,564.250670317129,563.006436287619,563.096216270738,573.891389016747,753.299877811449,753.299877811449,752.86246087918,754.649711313256,752.417632219574,751.141383268475,751.141383268475,1449.17627937535,1449.17627937535,1460.92534998168,1463.55674627147,1463.54764097293,1464.44340263936,1486.28026467467,1491.25100852564,1786.87581236463,1811.94639915956,1812.41861410513,1812.66045280296,1813.27692411477,1816.16737471841,1815.87687622918,1815.92327677532,1815.73397429357,1815.73397429357,1816.99007929788,1816.99007929788,1855.3343491206,1855.3343491206,1855.23441530573,1856.25801186675,1868.24102222871,1870.67327956732,1875.15372586349,1909.41484748551,1930.10890176956,1930.10890176956
2016-05-26,442.610859552138,442.610859552138,442.610859552138,444.890400691508,445.698223467566,443.600049983935,457.847123999698,457.837922100991,456.78881046499,520.303284413272,520.303284413272,542.765256933108,542.765256933108,554.064240413563,554.064240413563,554.836498262529,554.836498262529,554.836498262529,555.468487582859,582.146571063968,582.146571063968,588.496791888021,588.496791888021,586.920655969742,587.95380362422,584.545042479262,584.545042479262,583.746017573914,583.896425751451,594.50374294529,772.309141137817,772.309141137817,772.563706350268,774.469922999885,772.96380049728,772.044273786457,772.044273786457,1454.12721303363,1454.12721303363,1465.70923933781,1468.36834947253,1468.40747225703,1469.34718172609,1490.97727320648,1495.89940256212,1796.51327504148,1821.16081978577,1821.80828847856,1822.13402149139,1822.80041184702,1825.62805025491,1825.44951905396,1825.58919528213,1825.49068405454,1825.49068405454,1826.73404557491,1826.73404557491,1863.46136645274,1863.46136645274,1863.41669719377,1864.54997734963,1876.20418803033,1878.72926937463,1883.25921974192,1917.18811409949,1936.76519363544,1936.76519363544
2016-05-27,440.907930412318,440.907930412318,440.907930412318,443.983628351828,444.798451919712,445.863134583641,460.53411531141,461.274168406119,461.500591439043,523.06644124105,523.06644124105,545.980485942264,545.980485942264,558.407520513488,558.407520513488,561.938782268361,561.938782268361,561.938782268361,562.51809212884,588.181573521978,588.181573521978,598.39561732851,598.39561732851,597.669328449199,598.698373874036,596.912613112646,596.912613112646,596.923717606056,597.185090549109,607.701674597185,780.607528004142,780.607528004142,782.109839985043,784.364687260814,784.192416354911,783.925275638033,783.925275638033,1456.17084287386,1456.17084287386,1467.45701678197,1470.10930224144,1470.18638447863,1471.16285294151,1492.43615666826,1497.33259041332,1797.26683057143,1821.63458441089,1822.54565163788,1823.00112236434,1823.75663978582,1826.53251698661,1826.52794181733,1826.81908678967,1826.86804792554,1826.86804792554,1828.1033739213,1828.1033739213,1863.46488539062,1863.46488539062,1863.51658809116,1864.84824710896,1876.17742406065,1878.92947070396,1883.62094693319,1917.17580201772,1935.78377392715,1935.78377392715
