yyyy/mm/dd,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
01/05/2016,348.3976638,348.3976638,348.3976638,353.0776779,354.2667574,361.0237369,377.3802252,379.3818128,381.7805181,448.2623352,448.2623352,473.5184687,473.5184687,487.3232512,487.3232512,496.7085108,496.7085108,496.7085108,497.6782466,522.9382557,522.9382557,543.8468158,543.8468158,546.0075663,547.2442584,552.1091315,552.1091315,555.4540849,556.0985391,566.057079,716.2020946,716.2020946,722.5787131,726.7897168,731.6701903,734.8006197,734.8006197,1711.832785,1711.832785,1730.084939,1734.629526,1735.729006,1737.624234,1759.760215,1769.840131,2026.641187,2058.794064,2062.427746,2064.142346,2065.166611,2070.122889,2071.388856,2073.071134,2074.255745,2074.255745,2075.706421,2075.706421,2110.779088,2110.779088,2111.591671,2115.708029,2128.65363,2134.457432,2141.857929,2205.440519,2222.970065,2222.970065,54.87420027,145.2257052,14.58543271,33.32530996,60.74238291
02/05/2016,335.6436958,335.6436958,335.6436958,340.2943911,341.448853,348.2663297,364.2679654,366.2836258,368.7299676,433.63228,433.63228,458.7486528,458.7486528,472.3778078,472.3778078,481.7435704,481.7435704,481.7435704,482.601392,507.0189878,507.0189878,527.724534,527.724534,529.8671154,531.026186,535.584327,535.584327,538.7723418,539.4067827,549.3431511,693.7293446,693.7293446,700.0270593,704.0905673,708.7080673,711.6650081,711.6650081,1654.088739,1654.088739,1671.117936,1675.475638,1676.519128,1678.377517,1699.813404,1709.529066,1957.929069,1989.424702,1993.129251,1994.881102,1995.955332,2000.815281,2002.196175,2003.971779,2005.258065,2005.258065,2006.698451,2006.698451,2041.009514,2041.009514,2041.888712,2046.141709,2058.619562,2064.542439,2072.008501,2133.49149,2150.504921,2150.504921,53.43002052,139.6121022,14.43960728,32.39808223,58.4151466
03/05/2016,321.0887539,321.0887539,321.0887539,325.7807908,326.888256,334.1009422,349.8562855,351.9362887,354.5388785,417.4333513,417.4333513,442.0170264,442.0170264,455.6278464,455.6278464,465.3296622,465.3296622,465.3296622,466.102992,489.935207,489.935207,510.7589327,510.7589327,512.9637051,514.0660713,518.5847041,518.5847041,521.7911389,522.4288014,532.2397725,671.2342847,671.2342847,677.4389255,681.3854381,685.9247379,688.8195371,688.8195371,1599.359416,1599.359416,1615.665888,1619.861477,1620.847986,1622.662936,1643.705423,1653.002315,1892.679062,1923.517692,1927.110073,1928.812791,1929.849574,1934.573738,1935.914538,1937.642018,1938.89555,1938.89555,1940.318772,1940.318772,1973.766879,1973.766879,1974.6259,1978.77449,1990.8437,1996.639503,2003.956674,2063.154368,2079.597946,2079.597946,51.51698113,134.2594577,14.20033845,31.5798643,56.15897099
04/05/2016,304.9832983,304.9832983,304.9832983,309.6908033,310.7351815,318.3873464,333.9188094,336.0809847,338.886244,399.5327958,399.5327958,423.3725904,423.3725904,436.9488667,436.9488667,447.1043646,447.1043646,447.1043646,447.7934785,471.1298556,471.1298556,492.3500265,492.3500265,494.6820586,495.7280404,500.382718,500.382718,503.6928884,504.3454133,513.9578778,647.4951185,647.4951185,653.7125085,657.5602467,662.1888761,665.1373341,665.1373341,1542.669103,1542.669103,1558.643753,1562.792767,1563.793384,1565.634316,1586.421754,1595.533402,1826.451333,1856.781757,1860.387716,1862.101299,1863.147263,1867.747955,1869.116727,1870.854871,1872.128128,1872.128128,1873.536936,1873.536936,1906.277885,1906.277885,1907.147929,1911.285596,1922.988825,1928.740614,1935.982208,1993.059185,2009.006087,2009.006087,49.36985998,128.6489202,13.91824818,30.84063554,54.00808028
05/05/2016,288.212368,288.212368,288.212368,292.8544629,293.8232153,301.7405017,317.0000432,319.2145391,322.1810889,380.4354517,380.4354517,403.4170415,403.4170415,416.8480498,416.8480498,427.3868505,427.3868505,427.3868505,428.0038227,450.8073959,450.8073959,472.4386476,472.4386476,474.9253261,475.914265,480.779587,480.779587,484.2236519,484.8935077,494.2533804,621.9110549,621.9110549,628.2099189,631.9762419,636.8061291,639.8880249,639.8880249,1481.707081,1481.707081,1497.541032,1501.708438,1502.767137,1504.673268,1525.256249,1534.344856,1756.601342,1786.548347,1790.26251,1792.032549,1793.124656,1797.615271,1799.069625,1800.871378,1802.214496,1802.214496,1803.611918,1803.611918,1835.79267,1835.79267,1836.707779,1840.940564,1852.31052,1858.130041,1865.398321,1920.598989,1936.125437,1936.125437,47.18108725,122.4887366,13.61568092,30.16789574,51.98386808
06/05/2016,271.5099228,271.5099228,271.5099228,276.0197985,276.9100915,284.8770488,299.8254206,302.0478992,305.0975574,360.9516798,360.9516798,382.9993004,382.9993004,396.1462389,396.1462389,406.8804699,406.8804699,406.8804699,407.4420547,429.6461793,429.6461793,451.4749028,451.4749028,454.0911315,455.0242961,460.0878914,460.0878914,463.6454713,464.3274497,473.3959657,594.6046461,594.6046461,601.0049064,604.6945097,609.7588041,613.0008724,613.0008724,1416.041334,1416.041334,1431.827581,1436.038876,1437.172075,1439.154461,1459.513659,1468.6464,1682.36253,1711.991001,1715.854088,1717.699826,1718.854023,1723.245598,1724.809863,1726.698359,1728.13379,1728.13379,1729.520077,1729.520077,1761.23154,1761.23154,1762.207612,1766.586422,1777.644538,1783.588033,1790.942219,1844.472327,1859.636316,1859.636316,45.12267071,115.7227763,13.30717927,29.54917586,50.09946281
07/05/2016,255.5337628,255.5337628,255.5337628,259.8552196,260.6664852,268.4651164,283.0510614,285.2389725,288.2898679,341.8451112,341.8451112,362.9182817,362.9182817,375.6403926,375.6403926,386.3514592,386.3514592,386.3514592,386.8718224,408.4205347,408.4205347,430.136589,430.136589,432.8251691,433.7035813,438.8900267,438.8900267,442.5101341,443.1949343,451.9503207,566.1471214,566.1471214,572.5764641,576.1827804,581.4731657,584.8592572,584.8592572,1346.543988,1346.543988,1362.294004,1366.542333,1367.747612,1369.798793,1389.879737,1399.058066,1604.471565,1633.77662,1637.781207,1639.698073,1640.911421,1645.210117,1646.87865,1648.849754,1650.373972,1650.373972,1651.751102,1651.751102,1683.030593,1683.030593,1684.06581,1688.588712,1699.353776,1705.420666,1712.863106,1764.869624,1779.700474,1779.700474,43.29000673,108.4958743,13.00259694,28.97287472,48.35980489
08/05/2016,240.9252386,240.9252386,240.9252386,245.0010151,245.7350241,253.1406377,267.3198624,269.428011,272.3934998,323.788871,323.788871,343.8642466,343.8642466,356.039357,356.039357,366.511034,366.511034,366.511034,366.9987793,387.8573083,387.8573083,409.1432247,409.1432247,411.8368268,412.6832619,417.8776135,417.8776135,421.491444,422.1682035,430.60911,537.5283377,537.5283377,543.9041941,547.4093496,552.8147353,556.2859674,556.2859674,1275.282421,1275.282421,1290.923063,1295.169835,1296.423688,1298.514684,1318.428932,1327.607412,1525.089414,1554.153711,1558.281,1560.319243,1561.599443,1565.857839,1567.60164,1569.628299,1571.228263,1571.228263,1572.606802,1572.606802,1603.678456,1603.678456,1604.745027,1609.333176,1619.832177,1625.946059,1633.414067,1683.970317,1698.530724,1698.530724,41.70624451,101.1053527,12.75678687,28.68451612,46.77810806
09/05/2016,228.5336389,228.5336389,228.5336389,232.2952986,232.9575227,239.6841982,253.4636046,255.4578645,258.2404454,307.793441,307.793441,326.7613554,326.7613554,338.2392036,338.2392036,348.20705,348.20705,348.20705,348.6661216,368.7837896,368.7837896,389.3028976,389.3028976,391.9181276,392.7492338,398.0552818,398.0552818,401.5720739,402.2239853,410.3416439,510.9837425,510.9837425,517.3394355,521.0250589,526.5037617,529.8469734,529.8469734,1221.202748,1221.202748,1235.403235,1239.164491,1240.217406,1242.089509,1262.613455,1271.131303,1461.693918,1490.734521,1494.604311,1496.722994,1497.982977,1502.425781,1504.01433,1505.899981,1507.338395,1507.338395,1508.811271,1508.811271,1544.135413,1544.135413,1545.018756,1549.025256,1559.658869,1565.432161,1572.614945,1621.304342,1635.782576,1635.782576,40.58993541,94.84511653,12.86587663,33.35541481,45.52338797
10/05/2016,218.1123117,218.1123117,218.1123117,221.6110675,222.2126412,228.2046245,241.743621,243.6465877,246.2136099,294.332607,294.332607,312.3066173,312.3066173,323.1579347,323.1579347,332.4838445,332.4838445,332.4838445,332.9281795,352.481737,352.481737,371.9563792,371.9563792,374.343569,375.1143726,380.1407621,380.1407621,383.6262603,384.2591721,392.3615818,486.7952557,486.7952557,492.8602097,496.3888474,501.6775756,504.9984661,504.9984661,1167.957682,1167.957682,1182.698717,1186.51325,1187.554285,1189.386959,1210.542832,1218.991336,1403.928672,1433.656939,1437.18492,1438.934517,1439.999893,1444.478176,1445.896784,1447.629716,1448.950811,1448.950811,1450.472606,1450.472606,1497.230763,1497.230763,1497.968918,1501.607927,1512.374898,1517.8569,1524.890701,1572.33962,1587.159186,1587.159186,39.89892413,88.99396241,13.07298588,45.18299881,44.99283691
