yyyy/mm/dd,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
05/02/2006,118.546875,118.546875,118.546875,119.6152879,119.9355543,120.7067472,123.5065124,123.803491,123.9229327,139.9969138,139.9969138,147.9885994,147.9885994,153.4425426,153.4425426,156.2001316,156.2001316,156.2001316,156.4536285,164.5199093,164.5199093,172.4963588,172.4963588,172.9188579,173.4903649,174.2384966,174.2384966,175.5457785,175.8900551,182.1473584,255.075647,255.075647,257.021594,258.5656814,260.1098957,260.8542957,260.8542957,589.1189083,589.1189083,599.1242061,601.5278603,602.1788923,603.4023957,618.8146716,624.561497,739.2314859,766.2361966,768.5987464,769.6669224,770.4824997,777.6231555,778.403707,779.5263714,780.190553,780.190553,782.5136034,782.5136034,840.0153059,840.0153059,840.5727618,849.5513303,870.1469802,882.4083694,911.0104903,991.1147943,1059.022416,1059.022416,12.45261623,71.64309755,14.84566218,56.75752688,79.10006243
06/02/2006,118.5247287,118.5247287,118.5247287,119.5688433,119.8768923,120.6270211,123.3795381,123.6697718,123.7898557,139.4589751,139.4589751,147.2556043,147.2556043,152.5542365,152.5542365,155.2643132,155.2643132,155.2643132,155.5122388,163.4968768,163.4968768,171.3566674,171.3566674,171.7820777,172.3238334,173.0899166,173.0899166,174.3877463,174.7245238,180.84753,251.686021,251.686021,253.6052356,255.119869,256.7001099,257.4757527,257.4757527,573.7376329,573.7376329,583.6211868,586.3331476,586.9712215,588.1552545,603.4730674,609.1845627,724.1391399,751.4091228,753.7359515,754.8797324,755.7560855,763.0285751,763.9546646,765.1803041,765.8723607,765.8723607,768.3392337,768.3392337,825.2420637,825.2420637,825.7312342,834.5731207,855.6975734,867.7252694,895.3935624,976.3196783,1038.212674,1038.212674,12.20257598,69.55903363,14.8557357,56.22093863,80.03707666
07/02/2006,118.5027184,118.5027184,118.5027184,119.5216992,119.8179273,120.5436102,123.2519527,123.5356048,123.6553694,138.9210565,138.9210565,146.5260954,146.5260954,151.6602705,151.6602705,154.312862,154.312862,154.312862,154.5551332,162.452593,162.452593,170.1959644,170.1959644,170.6174761,171.1357958,171.9174955,171.9174955,173.2321799,173.5707214,179.6595179,248.6469953,248.6469953,250.4879558,251.9676032,253.7013947,254.57691,254.57691,560.9886979,560.9886979,571.0032654,573.793289,574.4495268,575.5995494,591.1841495,596.9558577,712.486279,740.4697647,742.8872417,744.2032202,745.3153008,753.0392735,753.7429755,754.7494019,755.4987009,755.4987009,757.9155857,757.9155857,813.7840499,813.7840499,814.2088351,822.8157951,843.9395062,855.7103885,882.262635,963.7960473,1020.128664,1020.128664,11.95322917,67.72289786,15.1011277,55.39331945,80.77391749
08/02/2006,118.5146732,118.5146732,118.5146732,119.5072966,119.7920235,120.4836016,123.156099,123.4360641,123.5517777,138.4433725,138.4433725,145.8591836,145.8591836,150.8375851,150.8375851,153.4283026,153.4283026,153.4283026,153.6643249,161.4801733,161.4801733,169.1548595,169.1548595,169.5599014,170.0546735,171.027042,171.027042,172.3890542,172.7291682,178.9175994,246.3129752,246.3129752,248.2253338,249.8622538,251.5228872,252.4023203,252.4023203,549.5270936,549.5270936,560.0433716,562.5110515,563.1875505,564.3201834,579.7820306,585.7215161,701.232825,729.9954341,732.5446104,733.5653693,734.8498666,743.2457605,743.9694659,745.0138008,745.8499997,745.8499997,748.2199047,748.2199047,803.6473499,803.6473499,804.0385459,812.4249644,833.2082073,844.7694575,870.2089293,952.1196339,1003.579859,1003.579859,11.72883882,66.14120271,15.34001002,55.00471957,81.19890146
09/02/2006,118.5738692,118.5738692,118.5738692,119.5426111,119.8165554,120.4660748,123.0952405,123.3647328,123.4731297,138.1333799,138.1333799,145.3336241,145.3336241,150.1427575,150.1427575,152.634821,152.634821,152.634821,152.8653616,160.5230711,160.5230711,168.1291198,168.1291198,168.5213921,169.0041139,169.9532733,169.9532733,171.3993848,171.7495473,178.0581625,243.9346704,243.9346704,245.7596516,247.2776643,248.8391272,249.5904845,249.5904845,535.7659324,535.7659324,546.5885688,549.1813433,549.9813408,551.1859093,567.7953428,574.0810778,689.2539491,718.5521806,721.0719937,722.8115033,724.5701741,733.8995022,734.6735026,735.8975557,736.800007,736.800007,739.1248327,739.1248327,795.0908533,795.0908533,795.4443789,803.5510625,823.8151587,835.1292804,859.4483384,941.364191,988.6169766,988.6169766,11.6254408,64.64944448,15.74715626,55.60642974,81.24531184
10/02/2006,118.6100358,118.6100358,118.6100358,119.5633033,119.828166,120.4572593,123.0534001,123.3165146,123.4194405,137.7784725,137.7784725,144.8229548,144.8229548,149.4916119,149.4916119,151.9052426,151.9052426,151.9052426,152.1303143,159.7202622,159.7202622,167.2166261,167.2166261,167.5891682,168.0383697,168.9014766,168.9014766,170.2539777,170.6016778,176.9475906,241.1125667,241.1125667,242.9569484,244.424489,245.885102,246.6322845,246.6322845,522.6576459,522.6576459,533.316058,535.8565074,536.6134366,537.7995064,553.5603898,560.0120561,673.4440437,703.5337071,706.6605212,707.93246,709.3355496,719.0223747,719.8972338,721.2891667,722.3447228,722.3447228,724.6333601,724.6333601,780.5240561,780.5240561,780.9654546,789.1164641,808.7814878,820.1790009,843.7332821,925.6028425,969.3686408,969.3686408,11.44104905,62.92140253,15.85256165,55.28987361,80.90013932
11/02/2006,118.6562835,118.6562835,118.6562835,119.5887863,119.8445967,120.4506587,123.0174564,123.2754556,123.3759119,137.4242197,137.4242197,144.3148448,144.3148448,148.8546652,148.8546652,151.2113134,151.2113134,151.2113134,151.4307914,158.8609522,158.8609522,166.2538849,166.2538849,166.6218287,167.052899,167.8674118,167.8674118,169.1474257,169.4862353,175.7499302,238.2174096,238.2174096,240.0614061,241.5018793,242.943191,243.6782263,243.6782263,510.9312086,510.9312086,520.9497199,523.4155834,524.12136,525.2704314,540.4188126,546.6561325,657.7669886,687.3189818,690.2048679,691.5035796,692.7985213,702.586329,703.4828912,704.9641245,705.8564273,705.8564273,708.1102679,708.1102679,762.6618208,762.6618208,763.1500409,771.2237436,790.2486307,801.6315423,824.4120068,905.82556,946.5983265,946.5983265,11.24148089,61.23678381,15.58989725,53.81423627,80.19985381
12/02/2006,118.7138578,118.7138578,118.7138578,119.623415,119.8703588,120.450483,122.988901,123.241165,123.339628,137.0809579,137.0809579,143.8164913,143.8164913,148.230008,148.230008,150.5362103,150.5362103,150.5362103,150.7507814,158.0639163,158.0639163,165.2987486,165.2987486,165.6598961,166.0735531,166.8558015,166.8558015,168.1027711,168.43402,174.5729269,235.3945153,235.3945153,237.2093637,238.6189593,240.0368406,240.7577417,240.7577417,500.0889358,500.0889358,509.7492997,512.119295,512.7640134,513.8690104,528.5256957,534.5531484,643.3833865,672.3824549,675.1425352,676.4036931,677.5820856,687.2851931,688.1217989,689.6238226,690.4302382,690.4302382,692.6501423,692.6501423,745.2064046,745.2064046,745.6802415,753.4903064,771.8630736,783.0427029,804.9262977,885.3977702,923.5258078,923.5258078,11.03901424,59.62602034,15.25679358,51.83021514,79.21015197
13/02/2006,118.7809511,118.7809511,118.7809511,119.668022,119.9064792,120.4610802,122.9737235,123.2206625,123.3161629,136.7668832,136.7668832,143.3528553,143.3528553,147.6403632,147.6403632,149.8933428,149.8933428,149.8933428,150.103895,157.3572245,157.3572245,164.4465681,164.4465681,164.7919002,165.1899188,165.9780904,165.9780904,167.2338035,167.554464,173.578752,232.8843513,232.8843513,234.6560926,236.0599716,237.420325,238.100374,238.100374,490.8650419,490.8650419,500.3387931,502.5990673,503.2354666,504.3193118,518.7702269,524.6611999,631.443278,659.8949994,662.4977071,663.6934605,664.7599422,674.2869539,675.0279578,676.4767579,677.1935778,677.1935778,679.3819638,679.3819638,729.7678203,729.7678203,730.1995249,737.6622669,755.3917623,766.2735136,787.2214429,866.4083636,902.1914205,902.1914205,10.84570454,58.16747037,15.00256917,49.73770469,78.00380711
14/02/2006,118.9973747,118.9973747,118.9973747,119.8735188,120.1050007,120.5921573,123.1960533,123.4985376,123.5978497,136.9408115,136.9408115,143.3656818,143.3656818,147.4892777,147.4892777,149.6751663,149.6751663,149.6751663,149.8773065,157.0177609,157.0177609,164.0095547,164.0095547,164.3004871,164.7096936,165.3813734,165.3813734,166.5889474,166.8977633,172.8302231,230.683364,230.683364,232.3665591,233.7201475,235.0246512,235.6698175,235.6698175,482.7621278,482.7621278,491.9972255,494.2020295,494.9101386,496.0181752,510.7117083,516.5262696,621.6290587,649.5779259,652.0354359,653.1694939,654.1406859,663.456905,664.1055388,665.4965145,666.1339264,666.1339264,668.2942808,668.2942808,716.6271521,716.6271521,717.0118663,724.1144191,741.2253097,751.7875437,771.8310239,849.5475047,883.2564283,883.2564283,10.86483225,56.82527839,14.86460776,47.77586051,76.65545576
15/02/2006,128.1857724,128.1857724,128.1857724,130.0275766,130.3303499,129.176792,137.2333637,139.2210797,138.830677,160.4327958,160.4327958,172.2677147,172.2677147,177.4665889,177.4665889,176.9188887,176.9188887,176.9188887,177.8149632,183.911199,183.911199,184.5902699,184.5902699,182.4929534,183.129431,180.4618233,180.4618233,180.2502334,180.345821,187.6835199,246.3632262,246.3632262,245.82692,247.3227529,247.3556935,247.2153338,247.2153338,510.3924104,510.3924104,522.8901276,525.8076889,527.3616491,527.8219863,546.8127783,551.9230844,661.9801737,693.1923336,694.3605192,695.0338441,695.7358416,705.8995696,705.9571811,706.8740394,706.8289219,706.8289219,709.2384481,709.2384481,756.256532,756.256532,755.8920134,760.8661471,778.2597199,787.5654208,806.3630191,881.2574217,912.9576441,912.9576441,19.0890277,60.9881114,18.33822709,48.31304812,76.38229491
