"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
2011-02-01,210.351212235173,210.351212235173,210.351212235173,213.871776959587,214.34559576372,217.31346262914,228.789698813424,230.176385485426,231.221406554443,265.181549456301,265.181549456301,279.764964145643,279.764964145643,288.836551930158,288.836551930158,294.825533900474,294.825533900474,294.825533900474,295.136945782825,310.518761322221,310.518761322221,323.935432886066,323.935432886066,325.017894580789,325.578351619601,327.78010668148,327.78010668148,330.101477238765,330.627902421507,338.427576313148,434.309083995607,434.309083995607,438.19347390265,440.798687532257,444.075885216627,446.012972946416,446.012972946416,963.109037682154,963.109037682154,977.245265569817,980.728242434339,981.75587347945,983.48115143525,1003.68592663402,1013.86829908348,1226.67321730972,1275.26952007453,1279.95761571137,1282.25240147693,1283.42454385713,1292.95733120335,1294.20463640094,1296.12955473247,1297.32617772123,1297.32617772123,1299.72252237908,1299.72252237908,1352.95008829346,1352.95008829346,1353.84716142468,1361.71665847269,1383.68571611535,1398.24154801658,1420.31853501135,1598.06785434956,1632.97771320317,1632.97771320317,28.1875208583926,92.8878929684446,25.3853327487426,51.5921910258372,174.923666692193
2011-02-02,207.094599651677,207.094599651677,207.094599651677,210.475709857746,210.9263838049,213.796755076664,225.038939751919,226.396235871777,227.418310325301,260.576581896854,260.576581896854,274.773928073125,274.773928073125,283.543260068786,283.543260068786,289.356276166664,289.356276166664,289.356276166664,289.658134699556,304.725734526087,304.725734526087,317.729086143942,317.729086143942,318.76669928338,319.298075588106,321.40817771306,321.40817771306,323.651873147352,324.158136705894,331.7340946537,421.947270556134,421.947270556134,425.826908306691,428.372277871119,431.667190427949,433.624590988609,433.624590988609,926.459676273866,926.459676273866,940.155670944966,943.529247141317,944.511056656422,946.180692981775,965.774633179264,975.576013303325,1183.60466807027,1231.2443438082,1235.77530205271,1237.98971107816,1239.10487621575,1248.37036073642,1249.55124999204,1251.39838862091,1252.56771507202,1252.56771507202,1254.92233989477,1254.92233989477,1306.89377912805,1306.89377912805,1307.74201404152,1315.32967763271,1336.59520708042,1350.76160622342,1372.25657971728,1545.63869350991,1579.70333487616,1579.70333487616,27.5673401574207,87.135890348904,24.9777037214871,50.4257839894031,170.697442018208
2011-02-03,203.960667644163,203.960667644163,203.960667644163,207.211074261485,207.640218148442,210.416870462567,221.434320715125,222.761187676316,223.761742618317,256.161343380392,256.161343380392,269.991059007527,269.991059007527,278.479581845798,278.479581845798,284.130713182619,284.130713182619,284.130713182619,284.423402869315,299.187782171327,299.187782171327,311.805651662153,311.805651662153,312.80207660412,313.306530523491,315.335797894791,315.335797894791,317.506341055807,317.993428825326,325.354195492747,409.546992329178,409.546992329178,413.38993320752,415.870108343179,419.168340451519,421.142712961219,421.142712961219,891.96979398843,891.96979398843,905.248658062477,908.519271515025,909.45892644548,911.075369088703,930.093496412111,939.542613886643,1143.07856806743,1189.81369339121,1194.21892985061,1196.36528049206,1197.42903554115,1206.43743710325,1207.56774267913,1209.36130585369,1210.49456764519,1210.49456764519,1212.80922708037,1212.80922708037,1263.5924283571,1263.5924283571,1264.39845349667,1271.73079428797,1292.32808184719,1306.13472343719,1327.08801060055,1496.26316944838,1529.44181448273,1529.44181448273,26.9776000236602,81.0947529129297,24.59549152193,49.3123953176908,166.618178658461
2011-02-04,200.94123222355,200.94123222355,200.94123222355,204.070360897569,204.479166330955,207.164098608064,217.969917364879,219.267862671908,220.24760371817,251.92771224261,251.92771224261,265.4075728219,265.4075728219,273.63621973512,273.63621973512,279.133853872235,279.133853872235,279.133853872235,279.418044436494,293.889036450983,293.889036450983,306.146690946719,306.146690946719,307.105279977016,307.585407277497,309.539918832054,309.539918832054,311.641348841494,312.109604865589,319.265463099245,397.640531403206,397.640531403206,401.374444309364,403.775183936409,407.005679200033,408.954728230699,408.954728230699,859.430488668931,859.430488668931,872.318681954335,875.494441028497,876.393928221686,877.960503108673,896.430760631561,905.550313061342,1104.85429461734,1150.82991052486,1155.08912523304,1157.1601214546,1158.17255716237,1166.94111170216,1168.01099385111,1169.72623473941,1170.77916633701,1170.77916633701,1173.05570188103,1173.05570188103,1222.68967627227,1222.68967627227,1223.45720581051,1230.55336063957,1250.50687754687,1263.97675377012,1284.41937639469,1449.62533675291,1481.88186778798,1481.88186778798,26.4186385203121,75.378062080968,24.3410157441932,48.2287886933187,162.765268777248
2011-02-05,198.084250163947,198.084250163947,198.084250163947,201.109650817019,201.498328958599,204.074136432256,214.705745206445,215.968489136181,216.919651609459,247.915996408856,247.915996408856,261.042706773395,261.042706773395,269.031270162926,269.031270162926,274.372802867966,274.372802867966,274.372802867966,274.648620892266,288.846658802218,288.846658802218,300.743277901043,300.743277901043,301.664238627134,302.121009082615,303.999830101226,303.999830101226,306.033441163045,306.484200449411,313.441358069525,386.620184181682,386.620184181682,390.179574678609,392.484946056103,395.571239452303,397.448786071989,397.448786071989,829.018312506529,829.018312506529,841.493489306217,844.565880270301,845.420368363576,846.934172307484,864.856122548351,873.646628793052,1068.92758168274,1114.1362553907,1118.24918257797,1120.25269048046,1121.2199698557,1129.76710518074,1130.77517662039,1132.42030206766,1133.41704240608,1133.41704240608,1135.6573614608,1135.6573614608,1184.21693527355,1184.21693527355,1184.9440254534,1191.80431408278,1211.12870907551,1224.26760006711,1244.21788212309,1405.78042012645,1437.09517675124,1437.09517675124,25.904885809268,70.3684722989673,24.0519898397836,47.2235915182658,159.245134049087
2011-02-06,195.524568760001,195.524568760001,195.524568760001,198.423954837464,198.791553798985,201.223612406001,211.694226845463,212.916168580536,213.829702940843,244.206213704359,244.206213704359,256.965882414956,256.965882414956,264.731216737219,264.731216737219,269.897948143008,269.897948143008,269.897948143008,270.164894160901,284.13262562411,284.13262562411,295.63666238442,295.63666238442,296.51466202019,296.948349937109,298.743360595368,298.743360595368,300.705481849937,301.138527066679,307.897936450354,376.642149046815,376.642149046815,379.993032328184,382.193750995143,385.091990420607,386.868237256823,386.868237256823,800.835427907908,800.835427907908,812.88316619055,815.845096996545,816.651433840589,818.109376187741,835.485787191729,843.947209651589,1035.48373427855,1079.88254225614,1083.85915767433,1085.78843054047,1086.70624185221,1095.03559707053,1095.99087525071,1097.5744247931,1098.52294337107,1098.52294337107,1100.72762040232,1100.72762040232,1148.27815426081,1148.27815426081,1148.96073157408,1155.57528908874,1174.29308735584,1187.10104456175,1206.57505336828,1364.83758238921,1395.21563448893,1395.21563448893,25.472400564727,66.1580980638089,23.7146190876675,46.2890491772365,156.075140114883
2011-02-07,193.401119133378,193.401119133378,193.401119133378,196.234657172986,196.580464993612,198.789616462724,209.194515547351,210.352597005685,211.193935292618,240.97646781536,240.97646781536,253.322865880421,253.322865880421,260.836418936983,260.836418936983,265.79296733213,265.79296733213,265.79296733213,266.05007156618,279.837176350773,279.837176350773,290.892781890371,290.892781890371,291.717697507845,292.127433754329,293.820348525411,293.820348525411,295.702424276624,296.116846171843,302.680868229994,367.701223366002,367.701223366002,370.83639567098,372.931604397811,375.626710689414,377.289809724734,377.289809724734,774.836647068064,774.836647068064,786.45241001078,789.303370177964,790.06100483083,791.461700183675,808.295058061169,816.426339679794,1004.62292417692,1048.17633821095,1052.00437931515,1053.8591961581,1054.7273686602,1062.84654395201,1063.7426025316,1065.25655578062,1066.15145013356,1066.15145013356,1068.32279571836,1068.32279571836,1114.92346349711,1114.92346349711,1115.56965809854,1121.94889996991,1140.08997095607,1152.55670733481,1171.56756778945,1326.87281067222,1356.34520422818,1356.34520422818,25.1229734810188,62.6644204278565,23.344067970375,45.4243569444343,153.251317396169
2011-02-08,191.769237865534,191.769237865534,191.769237865534,194.449394806285,194.774939612756,196.763298940946,207.034444534424,208.141668184729,208.923890723855,238.182712788234,238.182712788234,250.125359780584,250.125359780584,257.369874785673,257.369874785673,262.101784184412,262.101784184412,262.101784184412,262.348820536638,275.989565051195,275.989565051195,286.568866790789,286.568866790789,287.332433103881,287.718101693269,289.294596561553,289.294596561553,291.08786382348,291.48247986588,297.849077073528,359.738278830067,359.738278830067,362.6635969357,364.656503074586,367.150947647799,368.700230088788,368.700230088788,750.95860878273,750.95860878273,762.149557113572,764.890731220239,765.600567446731,766.945207571463,783.246161078036,791.052950428352,976.454395396733,1019.13481516209,1022.80851672253,1024.58615770486,1025.40282929531,1033.31551529054,1034.14854137246,1035.58941541478,1036.42714532114,1036.42714532114,1038.56716314107,1038.56716314107,1084.28645141979,1084.28645141979,1084.89059877489,1091.03705695649,1108.63232551655,1120.7750597678,1139.31219254846,1291.97814325975,1320.58159832983,1320.58159832983,24.8277297748811,59.7525399594479,22.9459982060489,44.6184424888449,150.753625708843
2011-02-09,190.599387797599,190.599387797599,190.599387797599,193.120563052437,193.426108415511,195.179113631492,205.246182302972,206.30149571085,207.023641215688,235.794307441947,235.794307441947,247.350948322302,247.350948322302,254.322640473491,254.322640473491,258.829339248482,258.829339248482,258.829339248482,259.066578025743,272.578125773927,272.578125773927,282.6855403475,282.6855403475,283.384955101292,283.747806566025,285.201289701741,285.201289701741,286.901995989278,287.276919875624,293.449641051259,352.672822446437,352.672822446437,355.401108601015,357.299115159329,359.604027770518,361.044363068713,361.044363068713,729.076817953029,729.076817953029,739.863335641129,742.500022073708,743.164568823447,744.454712975557,760.244587269661,767.738282574669,950.969312599924,992.759704297929,996.277794839915,997.977464694141,998.742173154278,1006.45038652213,1007.21910189264,1008.5856668954,1009.36468493028,1009.36468493028,1011.47379039702,1011.47379039702,1056.35156735156,1056.35156735156,1056.91309080703,1062.82731410191,1079.90581845415,1091.71465321951,1109.79794957381,1260.12942795433,1287.90583627115,1287.90583627115,24.5566922238715,57.2887036618995,22.5309968014828,43.8626449279475,148.564022532764
2011-02-10,189.821625518391,189.821625518391,189.821625518391,192.197132890753,192.484042823731,194.013878140704,203.86361753816,204.865237761418,205.522520019335,233.807850722245,233.807850722245,244.987522705355,244.987522705355,251.683136312083,251.683136312083,255.967946119255,255.967946119255,255.967946119255,256.195790538477,269.555351918741,269.555351918741,279.218370765841,279.218370765841,279.855642500068,280.196949831655,281.529096948991,281.529096948991,283.138613438868,283.493724790949,289.479433366411,346.38536783504,346.38536783504,348.93487970159,350.744073693121,352.876233359755,354.217384166509,354.217384166509,708.985232570318,708.985232570318,719.392823260996,721.933083856203,722.556793434341,723.796013407827,739.099545700219,746.297582812252,927.995835761347,968.907428293818,972.27583907629,973.901289296449,974.617267138896,982.125447335037,982.831632061058,984.125896510541,984.848926908997,984.848926908997,986.930754806343,986.930754806343,1031.01633637926,1031.01633637926,1031.53635374155,1037.22589651081,1053.81873631993,1065.29708636427,1082.91759528529,1231.21694156204,1258.2095186652,1258.2095186652,24.2894623205097,55.150897409808,22.1082947455042,43.154871102302,146.674464521863
