"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
"1999-01-01",226.283269766313,226.283269766313,226.283269766313,230.213650142902,230.833670378145,233.906279614619,246.499699699331,247.955451744993,248.981285204194,292.326667047792,30,308.738056486566,308.738056486566,30,30,324.278675544081,324.278675544081,30,30,30,30,351.891101256104,30,352.341420888659,353.086259518289,353.826353666142,353.826353666142,355.540660233518,356.038340292976,365.322623940553,474.695473153465,474.695473153465,30,30,30,30,481.09555776925,1003.26877535666,303.26877535666,1018.24106540449,1021.52673928169,30,30,1049.53972647707,1054.12460416605,1266.2408799211,1288.44332051571,30,1290.40023588684,30,30,1295.15478188095,30,30,30,30,30,30,30,30,1410.61436137669,30,1416.48940530249,30,1462.62565741325,30,1493.7170602462,35.3883684444859,108.833244055913,13.4990028375014,115.78777331243,45.5303599297662
"1999-01-02",229.205674369344,229.205674369344,229.205674369344,233.362830946095,233.997874004608,236.430560349269,250.370826359706,251.98743646418,252.684639323612,298.783808993454,30,314.926091070611,314.926091070611,30,30,330.426462950566,330.426462950566,30,30,30,30,356.411517058766,30,356.526440147338,357.483770311753,357.530242862127,357.530242862127,358.855211569708,359.283091973574,368.403626739963,481.037457976501,481.037457976501,30,30,30,30,485.972830509131,996.599241860252,296.599241860252,1011.07650900244,1014.10137151081,30,30,1041.5969536281,1046.76186226521,1256.67177378588,1281.25709955854,30,1282.7853267915,30,30,1287.29394033903,30,30,30,30,30,30,30,30,1452.34885538704,30,1459.83321178161,30,1505.38125944422,30,1574.19581110325,38.3547775595349,112.925959448859,13.52769735172,165.344934149304,45.3847803067454
"1999-01-03",231.917665013707,231.917665013707,231.917665013707,236.334843858673,236.984724704659,239.378897335438,254.107012235765,255.84713991864,256.498228190462,305.342697318384,30,322.28914854867,322.28914854867,30,30,337.165976647767,337.165976647767,30,30,30,30,362.629215636335,30,362.76326209397,363.90056724726,363.319826893807,363.319826893807,364.251948295219,364.622116687732,373.485411191972,490.700290779444,490.700290779444,30,30,30,30,493.83188005142,994.224468142509,294.224468142509,1007.79190677797,1010.59397078297,30,30,1036.76024041234,1042.98690077376,1251.48615646692,1278.97530704436,30,1280.14814527312,30,30,1284.3847454591,30,30,30,30,30,30,30,30,1461.0967741455,30,1472.30467989207,30,1520.05440613468,30,1620.54763642308,40.4630912770691,118.288190128459,13.5967370940915,174.529066671101,45.2006618244111
"1999-01-04",232.878180956607,232.878180956607,232.878180956607,237.479761467093,238.127705744132,240.755769818526,256.105073049157,257.666276996343,258.353199253702,308.140492117434,30,326.344529267149,326.344529267149,30,30,343.136264790258,343.136264790258,30,30,30,30,368.818320769808,30,368.906161494828,370.188127019199,369.446343695661,369.446343695661,370.250711941888,370.594764865041,379.24942524746,501.696468991522,501.696468991522,30,30,30,30,503.733608245993,994.632295004544,294.632295004544,1007.53075029737,1010.49681372362,30,30,1035.07379483847,1042.29742894144,1249.7365274045,1279.34792512614,30,1280.35809225431,30,30,1284.45582668004,30,30,30,30,30,30,30,30,1448.55170216647,30,1463.76001192234,30,1513.18584262885,30,1626.51842716441,40.8525835397748,123.840055563151,13.6334896128666,160.341415760128,45.0374734536164
"1999-01-05",233.464314376563,233.464314376563,233.464314376563,238.051939389397,238.69410701838,241.401490546002,257.328216141826,258.83387298449,259.581934931832,309.175736572881,30,327.924826454032,327.924826454032,30,30,346.796541863781,346.796541863781,30,30,30,30,373.539269987036,30,373.62398653842,374.964355530105,374.461894754011,374.461894754011,375.357287167107,375.706105134568,384.225294875854,511.725923908863,511.725923908863,30,30,30,30,513.753388478502,996.712391864926,296.712391864926,1009.10434290738,1011.69259274084,30,30,1034.87230222367,1042.8275817524,1249.44265183278,1280.01418886287,30,1280.99382619444,30,30,1285.04283933186,30,30,30,30,30,30,30,30,1429.14356741344,30,1447.58992440894,30,1497.60257969997,30,1608.96285142101,40.6602927180872,128.714235305337,13.6138814297264,139.869456804508,44.8963529328548
"1999-01-06",234.548674919565,234.548674919565,234.548674919565,239.166823914244,239.786746645966,242.220039902546,258.739431920012,260.148329332926,260.862783660679,309.793609855656,30,328.386146916885,328.386146916885,30,30,349.237173757774,349.237173757774,30,30,30,30,377.280249555869,30,377.376390862311,378.621223843253,378.350182678441,378.350182678441,379.354053821532,379.711330641559,388.091608055934,520.775585576387,520.775585576387,30,30,30,30,523.035332536037,998.808107993857,298.808107993857,1010.84311129923,1013.34697206127,30,30,1035.3192337331,1043.60879210098,1249.55347492062,1280.07473482387,30,1281.07702086513,30,30,1285.11312852009,30,30,30,30,30,30,30,30,1410.01591921746,30,1430.61673280415,30,1480.62188665376,30,1582.73146498791,40.391395934043,133.739032146057,13.5418926829304,120.7243188105,44.7684326435822
"1999-01-07",238.278283541612,238.278283541612,238.278283541612,242.649122049538,243.241671371608,244.875453976279,262.558155300133,263.794228883035,264.237571945432,312.359809412517,30,330.056408579683,330.056408579683,30,30,351.164710856585,351.164710856585,30,30,30,30,379.308266693688,30,379.53359890184,380.724091717871,380.770093426353,380.770093426353,381.922718876981,382.295014459849,390.54344081674,529.140820435512,529.140820435512,30,30,30,30,531.57306733535,1000.57694956775,300.57694956775,1012.30718209319,1014.74857935778,30,30,1035.71643840342,1044.00506603993,1249.49174521181,1279.32463539628,30,1280.36343873319,30,30,1284.39463659249,30,30,30,30,30,30,30,30,1393.30691128621,30,1415.05895380006,30,1464.84905072898,30,1555.50330346371,40.4367924007363,139.546326639793,13.4302514327308,104.940765559146,44.6418918852788
"1999-01-08",248.827914515923,248.827914515923,248.827914515923,253.163602278062,253.763396841583,253.688572488098,272.582152981743,273.686381375032,273.512225889461,323.522264000371,30,340.05070867508,340.05070867508,30,30,360.817154069299,360.817154069299,30,30,30,30,386.271014304938,30,386.103144393978,387.39155102058,386.912292169009,386.912292169009,387.718556124363,388.029145815582,396.079512807373,545.951125323826,545.951125323826,30,30,30,30,546.25420978989,1015.8550812237,315.8550812237,1026.62947753966,1028.67375868701,30,30,1047.94351174712,1055.31049098486,1260.56797117521,1288.74911464686,30,1289.23573020261,30,30,1292.83661206272,30,30,30,30,30,30,30,30,1387.87326609548,30,1409.64695777446,30,1458.45965017704,30,1537.78228189575,43.3846212661481,152.134545033931,13.2961323468321,92.4607925135775,44.5044469353097
"1999-01-09",257.845558149657,257.845558149657,257.845558149657,262.185911077042,262.811872469225,262.372447777176,280.75849500381,281.877892098656,281.715371262822,332.604208969399,30,349.376785093995,349.376785093995,30,30,370.245342791584,370.245342791584,30,30,30,30,394.57687955464,30,394.163417512643,395.324572505744,394.375960454713,394.375960454713,394.988272152299,395.267935741276,403.243780460014,566.931518273112,566.931518273112,30,30,30,30,564.874337833952,1032.14371210636,332.14371210636,1042.67100226037,1044.81983990407,30,30,1063.93367413679,1070.95214818749,1278.50322035201,1306.01357378873,30,1306.41552831097,30,30,1309.99994106254,30,30,30,30,30,30,30,30,1395.32011386266,30,1417.56933229071,30,1466.45974623793,30,1536.16966668264,44.2736465832806,166.85747728936,13.3715048262951,83.4216166370914,44.9000672892936
"1999-01-10",264.614708353983,264.614708353983,264.614708353983,269.110594108627,269.762675419603,269.722241306907,287.19620509295,288.354087835234,288.368005058585,339.305938887494,30,356.656912182999,356.656912182999,30,30,377.341309152801,377.341309152801,30,30,30,30,402.663743482041,30,402.220957281246,403.354057974419,402.600667700865,402.600667700865,403.294595107765,403.589863623895,411.998959472894,589.190766468861,589.190766468861,30,30,30,30,587.667328717162,1063.9329597139,363.9329597139,1074.73326909123,1076.75470083587,30,30,1097.12099243365,1103.67016607843,1316.89472533291,1345.77047120991,30,1348.48651006386,30,30,1356.75316041248,30,30,30,30,30,30,30,30,1444.35312076038,30,1475.27836089765,30,1536.59174798246,30,1601.36089066127,44.0704405160499,180.169721672686,14.3441879721225,79.2196084218072,53.7756676814642
"1999-01-11",269.825089861277,269.825089861277,269.825089861277,274.532317076496,275.221965932461,275.658029451268,292.256316321033,293.435705159824,293.621612729093,343.846949881938,30,361.588035606563,361.588035606563,30,30,381.733346288581,381.733346288581,30,30,30,30,408.386712111889,30,408.148138827171,409.23996259501,408.881971334696,408.881971334696,409.646537140427,409.969462306808,418.501478921498,603.81358084541,603.81358084541,30,30,30,30,604.260898732999,1090.71733666711,390.71733666711,1100.95509008293,1102.90265393436,30,30,1121.75618751038,1127.86947897835,1341.72767085833,1369.49276597624,30,1369.63583890699,30,30,1375.71613606974,30,30,30,30,30,30,30,30,1454.72992190072,30,1483.70257689699,30,1551.3366455559,30,1610.48198655695,43.1701474971934,186.923962511637,14.6684642607176,71.8272054350135,57.8844072558357
"1999-01-12",272.006994091446,272.006994091446,272.006994091446,276.809231729404,277.526880709101,278.873269279979,294.879436305989,296.169447975794,296.643808975311,345.841511502206,30,363.805516861464,363.805516861464,30,30,383.535118383845,383.535118383845,30,30,30,30,411.381937282532,30,411.426877563655,412.482043541555,412.553888643307,412.553888643307,413.567107834273,413.927643639564,422.456743137453,608.729351244285,608.729351244285,30,30,30,30,612.542686392715,1108.72370763597,408.72370763597,1119.28646956033,1121.39836999679,30,30,1140.0768075319,1146.0499547342,1361.56324403673,1388.75587868011,30,1388.96854521931,30,30,1394.81910851507,30,30,30,30,30,30,30,30,1468.34830862873,30,1496.24383484926,30,1567.90498561008,30,1621.8394787248,41.8794342313585,186.257673911254,14.724320245932,66.7978303257728,60.5111609743775
"1999-01-13",272.918291217773,272.918291217773,272.918291217773,277.817414701229,278.559163733155,280.503956619926,295.967209439542,297.322396938293,298.010808239466,345.930085120667,30,363.883182093954,363.883182093954,30,30,383.241695734231,383.241695734231,30,30,30,30,411.977296790191,30,412.284944342123,413.311803703372,413.941341626377,413.941341626377,415.233852298583,415.634359990874,424.155082332572,606.130892980829,606.130892980829,30,30,30,30,613.314276547711,1124.23662464651,424.23662464651,1134.99998203263,1137.18980921791,30,30,1155.73280999094,1161.48066153649,1377.87632450928,1404.59948994837,30,1405.11307251395,30,30,1411.29790862866,30,30,30,30,30,30,30,30,1481.4977547496,30,1508.42731596116,30,1583.08900742812,30,1632.66531368222,40.5009656370362,180.571269296503,14.6582154571477,63.2557431618707,62.0807993630098
"1999-01-14",272.540126772456,272.540126772456,272.540126772456,277.41312632035,278.177911742131,280.790661115678,295.891528046913,297.341511638914,298.211115613896,344.888952114522,30,362.683693716151,362.683693716151,30,30,381.636823064331,381.636823064331,30,30,30,30,410.918314651226,30,411.41403113256,412.420052084565,413.642020770298,413.642020770298,415.175235575681,415.613013137534,424.173857820443,599.211521625944,599.211521625944,30,30,30,30,609.253842954323,1141.55975869082,441.55975869082,1152.77708871136,1155.26740233549,30,30,1174.26153565887,1179.78133449227,1396.46404456589,1422.90622928465,30,1423.68443659067,30,30,1430.61004587885,30,30,30,30,30,30,30,30,1498.24407685461,30,1524.40347218323,30,1600.39942214116,30,1646.38221226988,39.242291718126,172.679578488725,14.6506119852772,60.9682238760148,62.8730075773472
"1999-01-15",270.697261458427,270.697261458427,270.697261458427,275.513192565342,276.285707187717,279.424064244414,294.228029698053,295.771390495008,296.838442669686,342.335950859894,30,360.001722948767,360.001722948767,30,30,378.679792259077,378.679792259077,30,30,30,30,408.4275196859,30,409.078880150134,410.038407370986,411.566286951327,411.566286951327,413.332866118586,413.80761809435,422.437073893267,588.555411531428,588.555411531428,30,30,30,30,599.859455389045,1146.9904131494,446.9904131494,1159.15414234915,1161.8147330806,30,30,1182.06466629376,1188.16760936323,1404.43546307644,1431.30960116146,30,1432.57703605837,30,30,1439.91547965414,30,30,30,30,30,30,30,30,1506.36946457344,30,1532.3341589997,30,1609.48651491412,30,1652.80092590966,37.9907086191828,163.165409691116,14.6303706562974,59.0988068255298,63.0870145248135
"1999-01-16",268.183698149239,268.183698149239,268.183698149239,273.0514067929,273.826221075047,277.285493966347,292.138234843802,293.833381153653,295.060917498883,339.907802227163,30,358.000621437853,358.000621437853,30,30,376.985244080896,376.985244080896,30,30,30,30,407.635539406084,30,408.227561404884,409.248350729907,410.942667314022,410.942667314022,412.917894256019,413.396722900738,422.351831361946,581.333798305418,581.333798305418,30,30,30,30,594.6736484546,1178.75447279177,478.75447279177,1191.16858653931,1194.71902154896,30,30,1220.8413101062,1227.02621222652,1444.03277592658,1472.57582219813,30,1472.81494345215,30,30,1482.61911542981,30,30,30,30,30,30,30,30,1551.14816813593,30,1575.47064332365,30,1649.45268782151,30,1689.975919619,37.2608537288062,156.340739805374,15.2541225179834,64.6606815825999,62.8655226085259
"1999-01-17",267.248101393622,267.248101393622,267.248101393622,272.516267321488,273.279601147256,276.373188898564,293.378972441413,295.078615484662,296.071036203921,342.523522498249,30,365.979388280339,365.979388280339,30,30,387.042003595138,387.042003595138,30,30,30,30,421.591715461163,30,421.781282600748,424.819133388792,431.842886616505,431.842886616505,433.090905653819,433.472083825513,446.698608271576,649.65371262535,649.65371262535,30,30,30,30,648.168627275802,1377.40879496453,677.40879496453,1395.61162904777,1397.88848491541,30,30,1498.05241423413,1551.07521720387,1856.91025093705,1969.62409344578,30,1963.19483157085,30,30,2022.71125154784,50.3164532789301,52.0284144206701,52.0284144206701,54.2677173872401,54.2677173872401,264.28839152409,264.28839152409,262.36874088027,2216.17616463107,30,2278.32617680185,30,2329.42686645714,168.80313792107,2368.80313792107,38.6946197361546,209.325162220273,37.4677935674609,228.872980943019,78.9206907249379
"1999-01-18",265.300822244757,265.300822244757,265.300822244757,270.727453488157,271.484047818075,274.914843754159,293.007493639406,295.105201364896,296.294064555446,344.057156840286,30,366.139553103296,366.139553103296,30,30,388.382924198791,388.382924198791,30,30,30,30,426.795339045241,30,427.41689213603,429.385578785165,431.372073018561,431.372073018561,433.766261849022,434.475280441682,450.11954510298,689.884302662793,689.884302662793,40.869701654806,44.177094113823,40.669988745507,38.002083938179,688.002083938179,1464.40813046237,764.40813046237,1482.42537505176,1486.5819350501,30,30,1555.32556975334,1590.63612038648,1846.55769681531,1982.49441945708,30,1986.03863881515,30,30,2042.5989528371,77.7959158359099,78.0100180014301,78.0100180014301,81.0666979560101,81.0666979560101,321.3283542034,321.3283542034,324.36441104549,2298.27141474067,116.27059108419,2401.61622050136,30,2512.51466796431,365.74495589267,2565.74495589267,39.5122108480575,244.808080120838,47.0345159280596,241.696444133217,93.6811962353112
"1999-01-19",263.099140735181,263.099140735181,263.099140735181,268.481322301742,269.209644468558,272.8057663818,290.237851858367,292.246115189457,293.618801700656,341.506853302364,30,363.719982731288,363.719982731288,30,30,386.979368706107,386.979368706107,30,30,30,30,427.420476198232,30,428.275156560715,430.195102348305,431.771428205708,431.771428205708,434.089782975686,434.815227962258,450.662731061849,708.63273656184,708.63273656184,61.945201352858,66.002617397693,64.7200939868731,63.390682680135,713.390682680135,1548.18343239326,848.18343239326,1566.23445744328,1570.13571707873,30,30,1627.30570159986,1660.92513751765,1912.76648352294,2037.54183018822,30,2039.38274482034,30,30,2087.01555016495,121.00723848075,120.77569686939,120.77569686939,124.16197508397,124.16197508397,340.02720171442,340.02720171442,342.40870766385,2318.2407318942,129.48152634496,2418.89470122215,54.68901540458,2559.19586212142,418.76696203295,2618.76696203295,39.0438880440717,259.328593766976,47.0573822816464,216.35453516825,106.363616716982
"1999-01-20",260.421116878656,260.421116878656,260.421116878656,265.754359901589,266.46206837105,270.183202637077,287.159219325029,289.04705949945,290.433102243432,337.977186364904,30,359.648828525843,359.648828525843,30,30,383.251139861247,383.251139861247,30,30,30,30,424.775063765658,30,425.839000831984,427.66850659401,429.647156715837,429.647156715837,432.201532404914,432.965129094119,448.526192478775,705.564053111463,705.564053111463,61.2492157578459,66.011594152005,67.672580020615,68.157956770902,718.157956770902,1595.98275140228,895.98275140228,1616.13445930662,1620.57197706056,30,30,1672.57682855942,1705.09245915606,1955.78184951557,2067.49073273724,30,2070.39124934693,30,30,2111.30575797842,144.95705843394,144.97479924584,144.97479924584,148.55204272198,148.55204272198,334.43297379771,334.43297379771,336.38619756432,2313.12958336835,111.25674652124,2402.64117025848,44.36301517838,2559.97506033378,421.64466121562,2621.64466121562,38.6231268225545,254.815648047893,43.872173863448,185.732091948968,115.634033724516
