"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
"2018-01-01",220.272527676009,220.272527676009,220.272527676009,224.894077530416,227.308500378975,225.954314483094,236.689078737457,237.284368044883,234.339670329766,323.939567176303,323.939567176303,363.911112367116,363.911112367116,382.141726448759,382.141726448759,376.472422119787,376.472422119787,376.472422119787,382.881207425769,410.857783178535,410.857783178535,406.624624158325,406.624624158325,402.722146415359,405.726918805166,397.48687539483,397.48687539483,394.135429439391,393.974311282874,403.291337103386,667.68517422519,667.68517422519,658.578289900147,658.084635246255,646.551578987376,638.830834824204,638.830834824204,1505.63636998326,1505.63636998326,1508.00638696553,1507.13457740035,1506.25449391061,1505.20054253544,1520.13982388721,1517.48898227102,1709.37568760913,1731.89857478205,1727.95911519066,1725.9825623757,1724.53430963228,1728.42996889356,1725.80391013253,1723.57049635909,1721.3510648904,1721.3510648904,1721.89487345048,1721.89487345048,1739.35807252217,1739.35807252217,1737.84711927296,1735.16979766496,1738.94476225921,1739.71668605079,1744.55424603891,1814.39115600367,1818.22714785048,1818.22714785048,65.4364477259641,278.508413728248,22.5900590615918,21.0955297096932,75.0108280963402
"2018-01-02",228.415383244775,228.415383244775,228.415383244775,234.755904730011,237.026248915317,237.967512042365,249.276414327604,250.618044750986,248.891199499364,337.200305062521,337.200305062521,377.71570061713,377.71570061713,402.185974229317,402.185974229317,405.923262302569,405.923262302569,405.923262302569,408.04336971924,436.541822142359,436.541822142359,443.175980994325,443.175980994325,439.80115179638,442.466351367895,435.095475159997,435.095475159997,432.056582012909,431.965752488497,441.568195759161,734.742864920879,734.742864920879,728.410518611955,728.556955457359,719.306950001747,712.829429238652,712.829429238652,1624.46558231686,1624.46558231686,1625.67346054231,1624.69694705161,1623.68942838913,1622.62962970114,1637.90951673299,1635.07532836749,1846.93579423006,1870.53121006112,1866.33067914411,1864.2045091855,1862.60750447698,1866.79505979496,1863.98073608225,1861.55357513578,1859.11905105738,1859.11905105738,1859.64042816227,1859.64042816227,1876.65866130926,1876.65866130926,1875.00555218081,1871.92483909674,1875.61115485276,1875.88158374114,1880.46021460785,1947.1099127762,1950.58138545349,1950.58138545349,61.2747421409279,303.107933703914,24.019001534813,20.9830466806722,72.6078510400339
"2018-01-03",308.622482766375,308.622482766375,308.622482766375,320.841846534808,325.133264140366,317.539685774465,371.689116960501,373.828744195345,367.957587620827,535.463157562242,535.463157562242,590.55564213353,590.55564213353,621.51910892939,621.51910892939,592.283784110035,592.283784110035,592.283784110035,599.009690784338,632.284232664493,632.284232664493,604.432417360005,604.432417360005,594.013678279494,599.197871259323,575.935685235372,575.935685235372,564.025517957507,562.694498725897,572.582841427856,951.770868768912,951.770868768912,932.567727273434,931.993322522008,911.44618259131,898.442842050522,898.442842050522,2014.59014287039,2014.59014287039,2013.90052446634,2009.60785207925,2006.45185464312,2001.94436381885,2014.20186232878,2000.71536354349,2262.82195220321,2280.02226176689,2267.96082497195,2261.98020276959,2257.33785246432,2261.18217559811,2253.60170818708,2246.91545960762,2240.48180187468,2240.48180187468,2240.82660193235,2240.82660193235,2251.46028867819,2251.46028867819,2247.16943995785,2236.45524049549,2239.89282143529,2232.46494191517,2229.98850423978,2286.41564184572,2286.61526191457,2286.61526191457,137.536699694907,409.07336461979,29.2109341203464,20.9152746461452,70.9823611096141
"2018-01-04",410.084132878842,410.084132878842,410.084132878842,435.516541631051,439.04860109287,422.815072966379,530.405111674734,564.510856964999,551.461117055886,749.229379918452,749.229379918452,807.241624528289,807.241624528289,859.275306097436,859.275306097436,826.214359373211,826.214359373211,826.214359373211,830.763294793655,875.009171876234,875.009171876234,813.919329579388,813.919329579388,794.667539490504,797.594030996065,764.24120703312,764.24120703312,747.577955866556,745.676448549386,754.99090251167,1268.8106067761,1268.8106067761,1240.48080831907,1236.01144754769,1202.63134589519,1181.35306591249,1181.35306591249,2440.18793338315,2440.18793338315,2429.05768513468,2423.1917107968,2419.03586437066,2414.47565223227,2427.12782715623,2412.74876169206,2765.03515482894,2782.73316275063,2768.67104856073,2761.68669162656,2756.21444297923,2760.41069507487,2751.43098635465,2743.41968867771,2735.67225542833,2735.67225542833,2735.95028003404,2735.95028003404,2744.30274260928,2744.30274260928,2739.03455172111,2725.3543984493,2728.64941871501,2717.99411613836,2712.30061029799,2763.397235218,2761.80169593444,2761.80169593444,174.020584540704,556.460627255181,32.8911102670873,20.8983665793994,70.1946059083637
"2018-01-05",474.449498947129,474.449498947129,474.449498947129,495.973274571191,499.376829912165,492.857127188446,553.946396099221,560.438163281002,563.889819431957,785.662988174821,785.662988174821,863.82429707435,863.82429707435,929.931564563607,929.931564563607,930.23358302575,930.23358302575,930.23358302575,931.581444455414,986.368630039754,986.368630039754,962.491633567667,962.491633567667,949.324566792148,951.501461253511,925.538004396441,925.538004396441,912.424233943062,911.047143041791,921.723053050297,1531.14745976137,1531.14745976137,1509.59334199231,1506.86769669477,1478.26668223666,1459.27272715284,1459.27272715284,2975.78604941952,2975.78604941952,2959.37242772695,2951.2989989035,2945.94829778229,2940.42978274904,2950.99786613532,2933.49164145337,3366.86897152344,3383.5320342934,3367.915111374,3360.16153153983,3354.06505920598,3358.62779534934,3348.6572441219,3339.73735472988,3331.1149047374,3331.1149047374,3331.3449692242,3331.3449692242,3338.30665928162,3338.30665928162,3332.42021100706,3316.9697549495,3320.15193410038,3307.69842087362,3300.13583623619,3348.81179050162,3346.14637521473,3346.14637521473,170.050155031178,640.985104935642,34.1676905432053,20.9606699151921,70.4269450174796
"2018-01-06",490.864044912582,490.864044912582,490.864044912582,510.723892809995,513.859610168357,517.323109615307,563.010102539654,566.887216684462,568.247933678126,758.17345479325,758.17345479325,837.462557723108,837.462557723108,902.531010933193,902.531010933193,924.669383517178,924.669383517178,924.669383517178,926.035486085599,983.864005181794,983.864005181794,1003.36229751374,1003.36229751374,999.848560852389,1002.3704717164,992.994602792593,992.994602792593,988.874485348278,988.818028027554,1002.88131316616,1628.54371868093,1628.54371868093,1622.83996255723,1624.23419346956,1612.07297230222,1603.03071677274,1603.03071677274,3420.68615569809,3420.68615569809,3410.94634436564,3404.94005877273,3400.71518075792,3396.47504624434,3411.16356425196,3397.43205514625,3878.75707988645,3900.2567137618,3887.65114897489,3881.35136141763,3876.37822058328,3881.67075286514,3873.47578323766,3866.14500972247,3858.99974220123,3858.99974220123,3859.27836513725,3859.27836513725,3868.73121395359,3868.73121395359,3863.80241694073,3851.23972595395,3854.4159285303,3845.01075821725,3840.05529432615,3893.03927140552,3891.36834357559,3891.36834357559,144.336664150423,635.308275530754,33.9551867879576,21.1474508210778,71.9010387285035
"2018-01-07",483.713616828255,483.713616828255,483.713616828255,503.157976810697,506.026473214147,515.176826996314,553.83929367424,557.872991086455,560.360530719212,718.144446323062,718.144446323062,790.377542596871,790.377542596871,850.582211541591,850.582211541591,879.061006449894,879.061006449894,879.061006449894,880.44185066407,934.573671825107,934.573671825107,976.225776336197,976.225776336197,978.852199317848,981.597846853724,984.647892425126,984.647892425126,987.610126897781,988.605606091843,1005.24597746604,1591.14965863347,1591.14965863347,1598.2557139595,1603.07359854255,1605.65211716745,1605.91485493351,1605.91485493351,3672.39436693641,3672.39436693641,3674.04603616882,3672.11423251637,3670.08879959807,3668.16887543063,3689.86893756689,3683.74983484447,4176.40669198972,4205.93958140931,4198.8707054696,4195.28399186628,4192.44385261496,4198.59770892874,4193.83280182442,4189.59405223628,4185.37933826182,4185.37933826182,4185.76655501605,4185.76655501605,4200.31950976155,4200.31950976155,4197.3665573133,4190.77159736812,4194.01874678507,4190.99337738138,4191.80315377864,4254.50998612688,4255.40260776466,4255.40260776466,119.560551792803,579.049853456832,33.1456049815837,21.5460229938195,74.7178897417579
"2018-01-08",488.28932139463,488.28932139463,488.28932139463,506.39551087105,509.535202755061,523.354122058388,566.111640449737,568.767316696791,569.589181317919,725.34629345243,725.34629345243,791.624031731034,791.624031731034,843.687789612201,843.687789612201,863.487546982261,863.487546982261,863.487546982261,865.086897149136,913.861125486087,913.861125486087,951.18092376768,951.18092376768,954.254857286301,956.828085714239,962.442769511828,962.442769511828,967.256070687498,968.533459827214,985.886089552589,1511.77194511256,1511.77194511256,1523.62869927945,1529.87906063991,1539.16771769903,1543.95671713514,1543.95671713514,3741.33306945867,3741.33306945867,3754.56205307227,3756.59456743161,3757.54503196402,3757.94110494899,3789.01304591269,3791.50640112722,4285.21107955208,4330.96366936309,4332.27684312912,4334.47249591698,4337.46700550645,4352.25007771567,4354.29441878879,4354.5960787392,4356.2706935282,4356.2706935282,4357.38716515076,4357.38716515076,4389.22853886826,4389.22853886826,4388.13069931141,4388.00664359867,4393.44397281481,4404.38431162371,4417.6983044257,4500.92595482903,4506.55020969296,4506.55020969296,122.878213286082,513.719128009221,38.3189475517386,34.5167406404517,89.7838615937178
"2018-01-09",475.244560091161,475.244560091161,475.244560091161,492.124341312746,494.803254894592,509.377206873462,548.927578749236,552.357372688011,555.106876422382,698.023623250516,698.023623250516,764.045215771923,764.045215771923,812.482795244454,812.482795244454,833.502564741284,833.502564741284,833.502564741284,834.913285269622,880.894629841468,880.894629841468,919.102209479634,919.102209479634,922.716726643548,925.115323761067,932.229138929015,932.229138929015,937.799831710617,939.188518385035,956.520509742867,1421.72952227706,1421.72952227706,1435.13651527272,1441.96536580335,1453.44276746061,1459.74089167693,1459.74089167693,3670.30973991353,3670.30973991353,3691.22069911851,3696.40936002591,3698.44182314955,3700.41096239913,3738.07049006452,3746.68681996898,4226.52705023365,4283.31741353186,4285.30507808714,4286.26156368537,4287.30084822227,4304.79652571399,4306.24370056617,4307.92718899505,4308.78690568606,4308.78690568606,4310.10543443278,4310.10543443278,4353.03883973961,4353.03883973961,4353.41696081923,4359.59630880807,4365.60996818102,4380.66965801579,4402.10556307855,4506.98662993275,4518.1246787417,4518.1246787417,110.991209008396,451.477022387306,42.1810469271791,42.1783235484016,105.00104431779
"2018-01-10",456.223646800127,456.223646800127,456.223646800127,472.285997202877,474.821560039546,489.054417374912,523.643913614669,527.467657428042,531.253995320653,659.028180201413,659.028180201413,722.804273568649,722.804273568649,767.571145022126,767.571145022126,790.654990985967,790.654990985967,790.654990985967,792.026054518576,835.959578236083,835.959578236083,877.807580347335,877.807580347335,882.26413669279,884.626120865312,892.985151142795,892.985151142795,899.408053186068,900.910087344981,918.224531806084,1327.70203045229,1327.70203045229,1341.59276425232,1348.44171911424,1360.63614646752,1367.48033230126,1367.48033230126,3487.47050594842,3487.47050594842,3514.35736960398,3521.67946758903,3524.79200824107,3528.06054878866,3568.9291055093,3582.64377989437,4046.93548518216,4111.44034250574,4116.22571492519,4118.46773854923,4120.48232618515,4138.74990708216,4141.76579342015,4144.97595750379,4147.2953787898,4147.2953787898,4148.72423657307,4148.72423657307,4203.7918511104,4203.7918511104,4205.15857356987,4215.02597416587,4221.37957443465,4241.14396275676,4270.62891907232,4399.58947214113,4415.8684197663,4415.8684197663,97.6545303241111,395.22208123154,43.8393985316983,51.9794089460116,125.511677795014
