"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
"2016-05-01",348.397663835672,348.397663835672,348.397663835672,353.077677859698,354.266757384967,361.023736873433,377.380225192862,379.38181278302,381.780518121061,448.262335177242,30,473.518468711631,473.518468711631,30,30,496.708510787435,496.708510787435,30,30,30,30,543.846815831649,30,546.007566277934,547.244258392701,552.109131459582,552.109131459582,555.454084894253,556.098539142625,566.057078958062,716.202094622916,716.202094622916,72.578713051967,76.789716794331,81.670190311403,84.800619694564,734.800619694564,1711.83278464853,1011.83278464853,1730.08493869707,1734.62952623107,135.72900641749,137.62423377405,1759.76021487921,1769.84013114995,2026.64118716827,2058.79406402559,30,2064.14234645356,30,30,2071.38885553941,103.07113411412,104.25574511109,104.25574511109,105.70642123764,105.70642123764,140.77908784589,140.77908784589,141.59167114974,2115.70802894805,30,2134.45743230322,30,2205.44051883136,30,2222.97006539062,54.8742002727996,145.225705180606,14.7093377674117,33.3253099618297,60.7423829125986
"2016-05-02",335.643695773693,335.643695773693,335.643695773693,340.294391124004,341.44885303195,348.266329687033,364.267965446308,366.283625773029,368.729967586491,433.632280002143,30,458.748652842659,458.748652842659,30,30,481.743570426361,481.743570426361,30,30,30,30,527.724533960815,30,529.867115434534,531.026186023871,535.584327004803,535.584327004803,538.772341756688,539.406782703878,549.343151107464,693.729344611183,693.729344611183,50.027059307811,54.090567348884,58.708067336107,61.665008126017,711.665008126017,1654.08873934115,954.08873934115,1671.11793646571,1675.47563763607,76.51912766381,78.3775173532299,1699.81340368022,1709.52906564962,1957.92906943329,1989.42470168329,30,1994.88110153353,30,30,2002.19617472791,33.97177938703,35.25806458375,35.25806458375,36.69845117668,36.69845117668,71.00951406134,71.00951406134,71.88871205697,2046.14170906785,30,2064.54243875705,30,2133.49149045462,30,2150.5049209622,53.430020517056,139.612102234407,14.6539871451781,32.3980822264919,58.4151466010421
"2016-05-03",321.088753892047,321.088753892047,321.088753892047,325.780790812561,326.888256007576,334.100942224225,349.856285470538,351.936288695485,354.538878488866,417.433351287697,30,442.017026353305,442.017026353305,30,30,465.329662215136,465.329662215136,30,30,30,30,510.758932691016,30,512.963705127417,514.066071301363,518.584704061437,518.584704061437,521.791138943883,522.428801423419,532.239772484473,671.234284711149,671.234284711149,30,31.385438122178,35.9247379267121,38.819537075938,688.819537075938,1599.35941618528,899.35941618528,1615.66588811184,1619.86147737996,30,30,1643.70542334576,1653.00231546188,1892.67906206126,1923.51769183741,30,1928.81279120288,30,30,1935.91453777951,30,30,30,30,30,30,30,30,1978.77448953669,30,1996.63950301638,30,2063.15436842751,30,2079.59794581101,51.5169811318557,134.259457653697,14.4641182709129,31.5798643043884,56.1589709949962
"2016-05-04",304.983298290203,304.983298290203,304.983298290203,309.690803265753,310.735181504937,318.387346424157,333.918809359658,336.080984694262,338.8862439516,399.532795835969,30,423.372590395725,423.372590395725,30,30,447.104364586979,447.104364586979,30,30,30,30,492.350026477463,30,494.682058635611,495.728040405877,500.382717988682,500.382717988682,503.692888403563,504.345413335482,513.957877797519,647.495118533694,647.495118533694,30,30,30,30,665.137334136072,1542.66910337557,842.66910337557,1558.64375287177,1562.79276703386,30,30,1586.42175375344,1595.53340182415,1826.45133321986,1856.78175730595,30,1862.10129891402,30,30,1869.11672659651,30,30,30,30,30,30,30,30,1911.28559591074,30,1928.74061409021,30,1993.05918483133,30,2009.00608713668,49.3698599772929,128.648920208123,14.2050246800791,30.8406355387249,54.0080802801401
"2016-05-05",288.212368013666,288.212368013666,288.212368013666,292.854462887061,293.82321532326,301.740501735521,317.000043200879,319.214539054181,322.181088898619,380.435451712102,30,403.417041487031,403.417041487031,30,30,427.386850532977,427.386850532977,30,30,30,30,472.438647577979,30,474.925326142212,475.91426501365,480.779587011521,480.779587011521,484.223651899656,484.893507724527,494.253380361998,621.911054921059,621.911054921059,30,30,30,30,639.888024878934,1481.70708114389,781.70708114389,1497.54103174895,1501.70843761125,30,30,1525.25624854929,1534.34485591217,1756.60134169151,1786.54834737425,30,1792.03254855563,30,30,1799.0696249357,30,30,30,30,30,30,30,30,1840.94056442672,30,1858.13004112779,30,1920.59898879947,30,1936.12543665527,47.1810872467704,122.488736609184,13.9085166481574,30.1678957414602,51.9838680818778
"2016-05-06",271.50992275469,271.50992275469,271.50992275469,276.01979854798,276.910091516395,284.877048843195,299.825420646927,302.047899179303,305.097557413605,360.951679776421,30,382.999300396577,382.999300396577,30,30,406.880469930614,406.880469930614,30,30,30,30,451.474902844285,30,454.091131468839,455.024296121194,460.087891446317,460.087891446317,463.645471310402,464.327449673163,473.395965707785,594.604646120472,594.604646120472,30,30,30,30,613.000872424037,1416.04133425133,716.04133425133,1431.82758129565,1436.03887624949,30,30,1459.5136591122,1468.64640015824,1682.36252959164,1711.99100099866,30,1717.69982641824,30,30,1724.8098633136,30,30,30,30,30,30,30,30,1766.58642236048,30,1783.58803349447,30,1844.47232659045,30,1859.63631593738,45.1226707102385,115.722776339138,13.6036628757552,29.5491758608054,50.0994628051541
"2016-05-07",255.533762811923,255.533762811923,255.533762811923,259.855219606525,260.666485246428,268.465116406298,283.051061418686,285.238972527863,288.289867908311,341.845111222204,30,362.91828168859,362.91828168859,30,30,386.351459185876,386.351459185876,30,30,30,30,430.136588965508,30,432.82516911617,433.703581339636,438.890026729333,438.890026729333,442.510134101088,443.194934345447,451.950320666693,566.147121404528,566.147121404528,30,30,30,30,584.859257188567,1346.54398754771,646.54398754771,1362.29400436668,1366.54233342157,30,30,1389.87973686122,1399.05806585362,1604.47156470724,1633.77661953878,30,1639.6980727161,30,30,1646.87865024757,30,30,30,30,30,30,30,30,1688.58871161658,30,1705.42066564799,30,1764.86962363635,30,1779.70047434609,43.2900067332701,108.49587428551,13.296333252685,28.9728747231789,48.3598048913194
"2016-05-08",240.925238638433,240.925238638433,240.925238638433,245.001015065448,245.735024126085,253.140637734206,267.319862413184,269.428010954697,272.393499841709,323.788870997162,30,343.864246574298,343.864246574298,30,30,366.511034047649,366.511034047649,30,30,30,30,409.143224723661,30,411.836826770838,412.683261911063,417.877613502046,417.877613502046,421.491443984055,422.168203456475,430.60911004068,537.528337676559,537.528337676559,30,30,30,30,556.28596740344,1275.28242105104,575.28242105104,1290.92306308153,1295.1698351594,30,30,1318.42893175186,1327.60741194092,1525.08941399933,1554.15371061422,30,1560.31924283961,30,30,1567.60163968473,30,30,30,30,30,30,30,30,1609.3331760382,30,1625.9460592017,30,1683.97031664748,30,1698.53072441079,41.7062445065273,101.105352681181,13.0297429184122,28.6845161249058,46.7781080621707
"2016-05-09",228.533638920263,228.533638920263,228.533638920263,232.295298619658,232.957522748637,239.684198165746,253.463604616155,255.457864488603,258.240445399612,307.793440973183,30,326.76135535313,326.76135535313,30,30,348.207049997931,348.207049997931,30,30,30,30,389.302897552611,30,391.918127614453,392.749233838242,398.05528176712,398.05528176712,401.572073881167,402.223985317935,410.341643939746,510.983742513309,510.983742513309,30,30,30,30,529.846973388461,1221.20274761308,521.20274761308,1235.40323548356,1239.16449105356,30,30,1262.61345459885,1271.13130337311,1461.69391750173,1490.73452126807,30,1496.72299394739,30,30,1504.01433013691,30,30,30,30,30,30,30,30,1549.02525616029,30,1565.43216064378,30,1621.30434207933,30,1635.78257636716,40.5899354128404,94.8451165330962,13.0561173747742,33.355414810514,45.5233879655503
"2016-05-10",218.112311718079,218.112311718079,218.112311718079,221.611067484322,222.212641152036,228.204624512341,241.743620996079,243.646587747973,246.213609858907,294.332606975941,30,312.306617302547,312.306617302547,30,30,332.483844473143,332.483844473143,30,30,30,30,371.956379197961,30,374.343568984114,375.114372608435,380.140762148749,380.140762148749,383.626260286765,384.259172127886,392.361581790901,486.795255708513,486.795255708513,30,30,30,30,504.998466113462,1167.95768246205,467.95768246205,1182.69871679746,1186.513250329,30,30,1210.5428322763,1218.99133645229,1403.92867214634,1433.65693892785,30,1438.93451715806,30,30,1445.89678393372,30,30,30,30,30,30,30,30,1501.60792689596,30,1517.85690008314,30,1572.33961998713,30,1587.15918645363,39.8989241285513,88.9939624106106,13.2152472741759,45.1829988123442,44.9928369119049
"2016-05-11",219.376979215789,219.376979215789,219.376979215789,222.340354477123,222.888292708737,226.232038933255,239.746457148647,241.309587867715,242.949795130611,293.020960715884,30,310.251686809623,310.251686809623,30,30,327.239129985824,327.239129985824,30,30,30,30,364.473883233204,30,365.848426253069,366.631230191159,370.372756830206,370.372756830206,373.351370374248,373.896928115755,382.640672222832,471.930333916076,471.930333916076,30,30,30,30,487.559100909753,1133.73549267154,433.73549267154,1149.27680239784,1152.85320074933,30,30,1177.14561600666,1184.97670045599,1370.72453235038,1403.21404819602,30,1408.07796041987,30,30,1414.73154572676,30,30,30,30,30,30,30,30,1485.1639060138,30,1500.09816364376,30,1552.06255827694,30,1568.21654499143,43.4875272742075,85.2294227737831,14.5489509893405,63.4548825923618,44.6141347972541
"2016-05-12",233.248773769478,233.248773769478,233.248773769478,234.962497306022,235.486831673981,234.71980311773,247.022380101585,247.623804364541,247.828850609309,301.228068670814,30,317.718993359045,317.718993359045,30,30,329.811786042411,329.811786042411,30,30,30,30,362.941389204841,30,363.647042950631,364.446498178724,366.820483069117,366.820483069117,368.799057983068,369.229047007407,378.091666675924,468.323627925292,468.323627925292,30,30,30,30,479.586246867736,1123.05748245659,423.05748245659,1136.23210717761,1139.20048833468,30,30,1161.32904197475,1168.1113039745,1352.44029681498,1384.30401844283,30,1387.39081715692,30,30,1393.10465686581,30,30,30,30,30,30,30,30,1476.03940942551,30,1490.61988321744,30,1540.8819229147,30,1559.50778704379,48.4542679100146,88.3223079762057,14.8737461340374,77.3914742486827,44.0933423690725
