Y,Z,1,Active_channel_mask
0.0,37.95,36,0
24.99,28.17,36,0
26.97,28.42,36,0
30.99,28.52,36,0
31.65,28.57,36,0
36.97,30.57,36,0
38.12,30.79,36,0
44.02,28.3,36,0
46.29,28.07,36,0
73.34,27.6,36,0
101.06,27.89,36,0
127.63,27.83,36,0
153.33,27.68,36,0
154.18,27.93,36,0
183.56,28.22,36,0
188.49,27.95,36,0
189.37,27.34,36,0
214.04,27.68,36,0
239.12,27.88,36,0
261.16,27.58,36,0
274.36,27.71,36,0
275.96,27.66,36,0
276.97,27.96,36,0
296.57,28.06,36,0
300.07,27.65,36,0
301.98,27.81,36,0
313.84,28.02,36,0
337.68,28.57,36,0
362.98,28.41,36,0
363.65,28.63,36,0
387.89,28.63,36,0
413.04,28.56,36,0
447.22,28.03,36,0
450.02,28.0,36,0
465.07,27.5,36,0
472.98,28.03,36,0
477.57,27.42,36,0
482.26,27.86,36,0
499.29,27.83,36,0
507.71,27.94,36,0
509.8,27.95,36,0
547.38,27.91,36,0
548.51,27.47,36,0
556.15,27.55,36,0
559.29,27.52,36,0
572.88,27.56,36,0
587.52,28.33,36,0
616.57,28.68,36,0
626.52,27.28,36,0
654.58,27.84,36,0
692.7,27.79,36,0
710.35,26.96,36,1
714.13,27.18,36,1
725.38,26.77,36,1
727.6,27.18,36,1
762.31,26.96,36,1
762.98,26.71,36,1
767.76,26.79,36,1
779.06,26.77,36,1
781.09,25.75,36,1
798.01,25.82,36,1
811.05,25.71,36,1
815.16,25.03,36,1
824.74,24.52,36,1
835.64,25.05,36,1
838.83,25.45,36,1
860.34,26.01,36,1
883.63,26.32,36,1
907.3,26.43,36,1
930.87,26.43,36,1
954.63,26.45,36,1
978.12,26.36,36,1
1019.77,25.95,36,1
1022.89,25.24,36,1
1029.31,24.62,36,1
1032.81,24.41,36,1
1042.23,24.14,36,1
1053.18,24.04,36,1
1063.82,24.0,36,1
1072.38,24.25,36,1
1079.96,24.42,36,1
1085.51,24.62,36,1
1095.44,24.85,36,1
1113.0,25.17,36,1
1134.36,25.77,36,1
1152.64,25.87,36,1
1159.89,25.54,36,1
1166.17,25.61,36,1
1180.62,26.2,36,1
1182.43,26.49,36,1
1201.37,26.6,36,1
1224.31,26.63,36,1
1225.37,26.41,36,1
1227.63,26.79,36,1
1252.37,26.22,36,1
1281.47,25.9,36,1
1305.41,24.84,36,1
1324.86,24.67,36,0
1330.02,24.91,36,0
1342.38,25.08,36,0
1351.81,24.16,36,0
1352.49,24.08,36,0
1353.88,24.09,36,0
1354.07,24.14,36,0
1355.46,24.74,36,0
1356.86,24.79,36,0
1361.17,24.14,36,0
1362.17,24.09,36,0
1363.87,23.76,36,0
1365.85,24.0,36,0
1368.47,24.18,36,0
1371.33,24.28,36,0
1374.92,24.17,36,0
1375.57,24.01,36,0
1376.55,23.88,36,0
1377.67,24.18,36,0
1385.84,26.42,36,0
1395.84,26.8,36,0
1413.51,27.12,36,0
1415.64,26.85,36,0
1420.16,26.7,36,0
1422.34,27.14,36,0
1447.56,27.2,36,0
1463.51,26.34,36,0
1476.48,26.6,36,0
1488.71,26.76,36,0
1501.16,26.82,36,0
1506.08,26.55,36,0
1519.06,26.15,36,0
1526.63,26.39,36,0
1530.69,26.67,36,0
1551.91,26.73,36,0
1570.79,27.15,36,0
1584.01,26.14,36,0
1587.48,26.0,36,0
1590.09,26.33,36,0
1607.54,26.66,36,0
1608.09,26.42,36,0
1614.86,26.6,36,0
1622.67,26.22,36,0
1630.81,26.41,36,0
1634.24,26.27,36,0
1636.49,27.45,36,0
1639.8,27.44,36,0
1644.11,27.06,36,0
1647.28,27.12,36,0
1651.08,26.63,36,0
1652.38,27.61,36,0
1656.71,27.83,36,0
1660.76,27.63,36,0
1664.46,27.72,36,0
1682.43,27.82,36,0
1684.55,27.82,36,0
1693.89,27.82,36,0
1734.01,27.52,36,0
1768.74,27.08,36,0
1778.35,27.3,36,0
1781.05,27.83,36,0
1782.83,28.02,36,0
1785.45,28.04,36,0
1811.18,28.05,36,0
1837.78,27.98,36,0
1839.34,27.85,36,0
1876.27,27.82,36,0
1908.98,27.72,36,0
1942.18,27.76,36,0
1953.15,27.69,36,0
1983.05,27.5,36,0
1986.21,27.66,36,0
2022.25,27.26,36,0
2053.28,27.06,36,0
2055.92,27.14,36,0
2061.26,29.91,36,0
2062.42,29.74,36,0
2063.77,29.99,36,0
2068.44,27.49,36,0
2073.63,37.49,36,0
