Y,Z,1,Active_channel_mask
0.0,46.16,36,0
24.97,36.48,36,0
27.01,36.77,36,0
30.95,36.87,36,0
32.07,36.85,36,0
35.66,38.62,36,0
36.86,38.5,36,0
38.05,38.7,36,0
43.2,36.63,36,0
45.64,36.49,36,0
70.4,36.56,36,0
94.62,36.88,36,0
119.93,37.03,36,0
145.28,37.17,36,0
171.15,37.02,36,0
195.57,36.99,36,0
210.74,37.04,36,0
220.51,37.2,36,0
246.93,37.21,36,0
279.38,37.24,36,0
301.02,36.8,36,0
304.57,34.8,36,0
328.8,35.91,36,0
341.63,35.21,36,0
347.61,35.28,36,0
351.34,36.13,36,0
384.75,35.95,36,0
388.64,35.95,36,0
393.84,36.49,36,0
427.58,35.83,36,0
431.34,35.39,36,0
437.19,35.59,36,0
450.69,36.4,36,0
453.04,35.8,36,0
461.28,36.08,36,0
463.85,36.92,36,0
472.42,36.7,36,0
473.56,36.31,36,0
482.2,36.79,36,0
491.48,36.51,36,0
493.91,37.2,36,0
497.57,35.61,36,0
501.92,35.57,36,0
509.06,36.85,36,0
521.33,35.74,36,0
548.14,36.54,36,1
553.81,33.11,36,1
564.45,32.74,36,1
569.46,33.38,36,1
580.41,33.43,36,1
585.02,33.11,36,1
604.09,34.06,36,1
606.21,33.9,36,1
608.57,33.02,36,1
633.16,32.71,36,1
656.68,32.88,36,1
680.67,32.72,36,1
704.07,32.7,36,1
728.75,32.66,36,1
752.99,32.74,36,1
775.55,32.75,36,1
785.41,32.77,36,1
789.83,32.7,36,1
803.8,32.56,36,1
820.33,32.98,36,1
824.45,32.97,36,1
846.36,32.8,36,1
869.74,32.79,36,1
892.49,32.76,36,1
915.7,32.81,36,1
939.43,32.88,36,1
962.82,32.91,36,1
986.56,32.74,36,1
1009.42,32.82,36,1
1036.47,33.17,36,1
1039.8,34.21,36,1
1040.79,33.7,36,1
1058.34,33.73,36,1
1070.02,33.14,36,1
1076.28,33.26,36,1
1084.71,34.07,36,1
1094.89,34.37,36,1
1113.13,34.78,36,1
1136.41,32.94,36,1
1158.78,32.7,36,1
1185.6,33.02,36,1
1189.22,35.15,36,1
1205.54,35.27,36,0
1228.23,35.35,36,0
1307.02,35.32,36,0
1308.22,34.79,36,0
1309.49,34.85,36,0
1310.2,35.28,36,0
1316.0,34.92,36,0
1339.53,35.09,36,0
1360.19,34.2,36,0
1361.72,34.83,36,0
1365.88,34.64,36,0
1375.79,35.0,36,0
1378.38,35.22,36,0
1398.19,35.26,36,0
1431.48,35.28,36,0
1452.13,35.53,36,0
1455.38,33.84,36,0
1468.32,33.98,36,0
1470.6,34.48,36,0
1507.84,34.9,36,0
1508.67,34.72,36,0
1512.03,34.45,36,0
1516.47,36.78,36,0
1532.22,36.58,36,0
1549.07,36.7,36,0
1551.99,37.08,36,0
1557.1,36.98,36,0
1562.69,36.79,36,0
1598.44,36.71,36,0
1627.83,36.72,36,0
1659.21,36.71,36,0
1689.96,36.54,36,0
1719.82,36.49,36,0
1751.42,35.99,36,0
1784.18,35.93,36,0
1788.35,35.97,36,0
1792.5,34.59,36,0
1797.75,34.48,36,0
1799.98,34.88,36,0
1805.07,35.33,36,0
1817.26,35.9,36,0
1838.36,35.98,36,0
1861.39,36.28,36,0
1864.73,36.43,36,0
1866.08,37.24,36,0
1896.98,37.05,36,0
1899.98,36.81,36,0
1921.86,36.8,36,0
1950.56,36.59,36,0
1980.45,36.56,36,0
1981.3,36.61,36,0
1983.77,36.68,36,0
1989.19,39.15,36,0
1990.55,39.03,36,0
1991.74,39.23,36,0
1996.27,36.78,36,0
2001.87,46.48,36,0
