Y,Z,1,Active_channel_mask
0.0,114.43,36,0
14.83,104.37,36,0
15.14,104.6,36,0
15.93,104.38,36,0
32.45,94.84,36,0
33.8,94.65,36,0
40.78,89.96,36,0
41.34,89.68,36,0
41.53,89.33,36,0
42.73,88.68,36,0
43.63,88.56,36,0
44.87,88.7,36,0
45.76,88.83,36,0
45.98,89.33,36,0
46.26,89.52,36,0
82.35,89.1,36,0
106.34,89.12,36,0
130.39,89.39,36,0
155.05,89.48,36,0
179.81,89.35,36,0
206.9,89.49,36,0
226.16,89.44,36,0
229.73,89.42,36,0
245.38,89.32,36,0
275.04,89.5,36,0
292.96,89.55,36,0
296.14,89.65,36,0
309.85,89.66,36,0
313.8,89.43,36,0
316.31,89.5,36,0
342.16,89.66,36,0
366.75,89.67,36,0
392.38,89.7,36,0
417.63,89.74,36,0
442.85,89.77,36,0
507.18,89.93,36,0
507.95,89.64,36,0
509.64,89.86,36,0
522.17,89.81,36,0
550.27,90.36,36,0
550.94,89.53,36,0
554.51,89.99,36,0
564.61,90.28,36,0
566.24,90.89,36,0
572.03,90.79,36,0
576.52,90.2,36,0
577.91,89.43,36,0
580.2,89.2,36,0
581.14,89.46,36,0
588.84,89.71,36,0
589.92,90.1,36,0
592.27,90.18,36,0
601.13,89.86,36,0
602.12,89.41,36,0
606.37,89.33,36,0
609.24,89.41,36,0
621.28,89.89,36,0
624.12,88.62,36,0
631.84,88.31,36,0
634.84,89.71,36,0
644.52,89.83,36,0
645.34,90.04,36,0
651.66,90.38,36,0
661.04,89.66,36,1
675.57,89.19,36,1
702.7,89.45,36,1
727.86,89.6,36,1
750.88,89.78,36,1
773.7,89.62,36,1
779.98,89.99,36,1
788.19,89.07,36,1
801.54,89.51,36,1
823.45,89.1,36,1
825.26,88.54,36,1
830.67,88.28,36,1
844.73,88.39,36,1
853.97,88.24,36,1
860.78,88.35,36,1
862.37,87.87,36,1
862.67,87.84,36,1
866.21,87.99,36,1
872.78,88.62,36,1
896.36,89.97,36,1
923.63,88.89,36,1
924.64,88.7,36,1
930.16,88.22,36,1
937.99,88.38,36,1
947.44,88.45,36,1
954.57,88.19,36,1
958.61,87.75,36,1
961.22,88.58,36,1
962.21,89.19,36,1
963.91,89.47,36,1
974.16,89.64,36,1
982.05,89.11,36,1
1010.36,89.32,36,1
1035.79,89.66,36,1
1059.36,89.68,36,1
1076.43,89.57,36,1
1084.01,88.81,36,1
1097.96,88.83,36,1
1119.73,89.03,36,1
1145.43,89.13,36,1
1169.63,89.45,36,1
1180.0,89.34,36,1
1182.59,88.52,36,1
1188.19,88.84,36,1
1200.5,88.38,36,1
1203.04,88.08,36,1
1209.24,89.17,36,1
1214.21,89.23,36,1
1218.62,89.83,36,1
1220.38,88.0,36,1
1225.57,87.42,36,1
1229.01,87.7,36,1
1229.98,88.06,36,1
1245.67,88.22,36,1
1247.79,88.95,36,1
1255.93,89.02,36,1
1265.54,88.52,36,1
1272.66,88.71,36,1
1278.58,89.16,36,1
1298.01,89.28,36,1
1303.35,88.88,36,1
1305.39,88.96,36,1
1308.33,89.58,36,1
1330.75,89.42,36,1
1348.35,89.21,36,1
1352.14,88.9,36,1
1360.04,89.28,36,1
1377.62,89.33,36,1
1378.61,89.17,36,1
1395.78,88.86,36,1
1404.84,88.83,36,1
1405.84,89.64,36,1
1421.25,89.63,36,1
1429.51,89.42,36,1
1432.48,87.87,36,1
1441.72,87.83,36,1
1449.41,87.87,36,1
1452.78,88.8,36,1
1458.64,88.62,36,1
1466.91,88.57,36,1
1472.14,87.35,36,1
1475.29,87.45,36,1
1477.59,87.12,36,1
1482.72,87.74,36,1
1485.33,89.59,36,1
1487.99,89.68,36,1
1493.87,89.47,36,1
1512.9,89.45,36,1
1536.94,89.38,36,1
1561.13,89.23,36,0
1561.59,89.46,36,0
1579.83,89.67,36,0
1581.96,89.08,36,0
1585.87,89.04,36,0
1602.62,89.38,36,0
1613.38,89.29,36,0
1637.66,89.05,36,0
1673.65,89.91,36,0
1698.52,90.49,36,0
1740.13,90.43,36,0
1772.77,89.69,36,0
1787.92,89.87,36,0
1816.47,90.02,36,0
1817.98,90.28,36,0
1829.18,90.37,36,0
1854.28,90.41,36,0
1878.87,90.53,36,0
1904.78,90.3,36,0
1929.16,90.13,36,0
1952.72,90.36,36,0
1958.95,90.41,36,0
1971.32,90.35,36,0
1977.58,90.06,36,0
2002.42,100.38,36,0
