6.1088,54.979,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088
6.0102,54.092,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102
5.9994,53.995,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994
6.0102,54.092,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102,60.102
5.9776,53.798,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776
5.9994,53.995,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994
5.9885,53.896,59.885,59.885,59.885,59.885,59.885,59.885,59.885,59.885,59.885,59.885,59.885,59.885
5.9451,53.506,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451
5.9994,53.995,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994,59.994
5.9451,53.506,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451
5.9776,53.798,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776,59.776
5.9343,53.409,59.343,59.343,59.343,59.343,59.343,59.343,59.343,59.343,59.343,59.343,59.343,59.343
5.9235,53.312,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235
5.8804,52.924,58.804,58.804,58.804,58.804,58.804,58.804,58.804,58.804,58.804,58.804,58.804,58.804
5.9235,53.312,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235
5.8912,53.021,58.912,58.912,58.912,58.912,58.912,58.912,58.912,58.912,58.912,58.912,58.912,58.912
5.9235,53.312,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235,59.235
5.8161,52.345,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161
5.7756,51.98,57.756,57.756,57.756,57.756,57.756,57.756,57.756,57.756,57.756,57.756,57.756,57.756
5.8161,52.345,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161
5.7157,51.441,57.157,57.157,57.157,57.157,57.157,57.157,57.157,57.157,57.157,57.157,57.157,57.157
5.6958,51.262,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958
5.6859,51.173,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859
5.7057,51.351,57.057,57.057,57.057,57.057,57.057,57.057,57.057,57.057,57.057,57.057,57.057,57.057
5.6958,51.262,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958
5.6958,51.262,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958
5.676,51.084,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76
5.6958,51.262,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958,56.958
5.6859,51.173,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859
5.6463,50.817,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463
5.6661,50.995,56.661,56.661,56.661,56.661,56.661,56.661,56.661,56.661,56.661,56.661,56.661,56.661
5.6859,51.173,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859,56.859
5.676,51.084,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76,56.76
5.6562,50.906,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562
5.6364,50.728,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364
5.6463,50.817,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463,56.463
5.6562,50.906,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562
5.6562,50.906,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562,56.562
5.6364,50.728,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364,56.364
5.6266,50.639,56.266,56.266,56.266,56.266,56.266,56.266,56.266,56.266,56.266,56.266,56.266,56.266
5.6167,50.55,56.167,56.167,56.167,56.167,56.167,56.167,56.167,56.167,56.167,56.167,56.167,56.167
5.5676,50.108,55.676,55.676,55.676,55.676,55.676,55.676,55.676,55.676,55.676,55.676,55.676,55.676
5.5481,49.933,55.481,55.481,55.481,55.481,55.481,55.481,55.481,55.481,55.481,55.481,55.481,55.481
5.5188,49.669,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188
5.5578,50.02,55.578,55.578,55.578,55.578,55.578,55.578,55.578,55.578,55.578,55.578,55.578,55.578
5.4605,49.145,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605
5.4605,49.145,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605
5.4993,49.494,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993
5.4896,49.406,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896
5.4605,49.145,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605
5.4896,49.406,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896
5.4896,49.406,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896
5.4896,49.406,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896
5.4799,49.319,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799
5.4896,49.406,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896
5.4509,49.058,54.509,54.509,54.509,54.509,54.509,54.509,54.509,54.509,54.509,54.509,54.509,54.509
5.4702,49.232,54.702,54.702,54.702,54.702,54.702,54.702,54.702,54.702,54.702,54.702,54.702,54.702
5.4896,49.406,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896,54.896
5.4605,49.145,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605
5.4993,49.494,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993,54.993
5.4799,49.319,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799,54.799
5.4123,48.711,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123
5.4123,48.711,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123
5.4412,48.971,54.412,54.412,54.412,54.412,54.412,54.412,54.412,54.412,54.412,54.412,54.412,54.412
5.4123,48.711,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123,54.123
5.4219,48.797,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219
5.3643,48.279,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643
5.3281,47.953,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281
5.3281,47.953,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281
5.3012,47.711,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012
5.2833,47.55,52.833,52.833,52.833,52.833,52.833,52.833,52.833,52.833,52.833,52.833,52.833,52.833
5.3281,47.953,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281
5.3643,48.279,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643
5.3191,47.872,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191
5.3281,47.953,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281
5.3101,47.791,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101
5.3101,47.791,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101
5.3643,48.279,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643
5.3191,47.872,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191,53.191
5.3834,48.451,53.834,53.834,53.834,53.834,53.834,53.834,53.834,53.834,53.834,53.834,53.834,53.834
5.3281,47.953,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281,53.281
5.3012,47.711,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012
5.3738,48.364,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738
5.3101,47.791,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101
5.4315,48.883,54.315,54.315,54.315,54.315,54.315,54.315,54.315,54.315,54.315,54.315,54.315,54.315
5.4605,49.145,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605,54.605
5.5188,49.669,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188,55.188
5.4026,48.623,54.026,54.026,54.026,54.026,54.026,54.026,54.026,54.026,54.026,54.026,54.026,54.026
5.4219,48.797,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219,54.219
5.3738,48.364,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738,53.738
5.3551,48.196,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551
5.3551,48.196,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551
5.3643,48.279,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643,53.643
5.3012,47.711,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012,53.012
5.3101,47.791,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101
5.2654,47.389,52.654,52.654,52.654,52.654,52.654,52.654,52.654,52.654,52.654,52.654,52.654,52.654
5.3551,48.196,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551
5.3101,47.791,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101,53.101
