5.0536,45.482,50.536,50.536,50.536,50.536,50.536,50.536,50.536,50.536,50.536,50.536,50.536,50.536
5.02,45.18,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
5.0116,45.104,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116
5.0116,45.104,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116
5.0116,45.104,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116,50.116
4.953,44.577,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53
4.953,44.577,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53
4.9447,44.502,49.447,49.447,49.447,49.447,49.447,49.447,49.447,49.447,49.447,49.447,49.447,49.447
4.9364,44.428,49.364,49.364,49.364,49.364,49.364,49.364,49.364,49.364,49.364,49.364,49.364,49.364
4.9614,44.653,49.614,49.614,49.614,49.614,49.614,49.614,49.614,49.614,49.614,49.614,49.614,49.614
4.9697,44.727,49.697,49.697,49.697,49.697,49.697,49.697,49.697,49.697,49.697,49.697,49.697,49.697
4.8702,43.832,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702
4.829,43.461,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29
4.8784,43.906,48.784,48.784,48.784,48.784,48.784,48.784,48.784,48.784,48.784,48.784,48.784,48.784
4.8702,43.832,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702,48.702
4.8455,43.609,48.455,48.455,48.455,48.455,48.455,48.455,48.455,48.455,48.455,48.455,48.455,48.455
4.8867,43.98,48.867,48.867,48.867,48.867,48.867,48.867,48.867,48.867,48.867,48.867,48.867,48.867
