0.002429997,0.002626249,0.003476656,0.006471367,0.007673451,0.015570405,0.019426234,0.032755615,0.044574398,0.052403387,0.059593549,0.067486209,0.071318851,0.080966781,0.087544156,0.094886753,0.102559646,0.109052362,0.117855922,0.122479891,0.127859748,0.135223984,0.138987434,0.250774438,0.255534784,0.262948748,0.265694354,0.268978041,0.035879556,0.044718782,0.045245407,0.053917247,0.059614744,0.060277398,0.065003258,0.067185985,0.071555392,0.076551235,0.079238123,0.081724128,0.086200744,0.09223253,0.098318116,0.102823136,0.110870046,0.113643143
0.002297802,0.002529821,0.003359551,0.006318218,0.007493235,0.015210009,0.018979291,0.031990761,0.043512306,0.051163924,0.058223412,0.065969185,0.069731954,0.079022822,0.085510222,0.092816275,0.100391741,0.106843844,0.115530266,0.120144919,0.125409861,0.132586362,0.136268602,0.246580347,0.251285129,0.258571714,0.261311538,0.264562771,0.03527136,0.043880097,0.044376661,0.052845367,0.058452793,0.059132663,0.063881946,0.066059601,0.070442447,0.075619848,0.078244252,0.080623784,0.085174536,0.091217287,0.0970542,0.101552517,0.10947466,0.112183743
0.002179884,0.002440885,0.003250645,0.006169534,0.007318139,0.014859245,0.018544083,0.031247887,0.042483648,0.049962371,0.056862815,0.064434309,0.068111276,0.077073403,0.083419938,0.090570224,0.097991205,0.104306342,0.112810255,0.117344062,0.122477045,0.129491198,0.13309021,0.240938177,0.245536357,0.252657661,0.255335372,0.258512936,0.034462762,0.042873842,0.043359226,0.051637934,0.057118748,0.057783388,0.062425952,0.064554797,0.068867928,0.07396355,0.076491238,0.078796379,0.083244475,0.089157685,0.094855753,0.099272579,0.107100276,0.109746268
0.002074633,0.002358962,0.003149514,0.006026025,0.007148983,0.014519754,0.018122578,0.030529783,0.041491772,0.048802797,0.055548937,0.06295131,0.066545177,0.075205013,0.081414148,0.088412045,0.095680861,0.101861898,0.110186032,0.114623906,0.119645284,0.126501751,0.13001988,0.235473491,0.239968067,0.246928764,0.249546094,0.252652025,0.033680523,0.041900397,0.042374932,0.050469172,0.055827129,0.056476967,0.061015897,0.063097323,0.067314396,0.072300396,0.074771191,0.077024875,0.081373292,0.087153558,0.092723941,0.097041702,0.104693029,0.107279615
0.001980341,0.002283225,0.003055279,0.005887413,0.006985449,0.014191003,0.017714118,0.029834982,0.040534144,0.047682307,0.054278543,0.061516554,0.065029794,0.073410208,0.079485127,0.086333773,0.093452592,0.099502143,0.107649707,0.111993304,0.116905453,0.123608305,0.127047616,0.230165635,0.234559239,0.241363406,0.243921881,0.246957972,0.032920904,0.040955054,0.041419023,0.049333482,0.054571761,0.055207167,0.059645118,0.061680307,0.065803766,0.070682208,0.073097646,0.075301163,0.079552471,0.085203224,0.09064914,0.094870359,0.102349864,0.104878536
0.001894869,0.00221213,0.002966175,0.005751864,0.006825486,0.013869173,0.017314245,0.029156208,0.039600505,0.046589269,0.053038799,0.060115742,0.063550173,0.071669776,0.077612745,0.08431428,0.091284444,0.097204546,0.105177519,0.109428,0.114232667,0.120785048,0.124147245,0.224975479,0.229270289,0.235921308,0.2384222,0.241389966,0.03217807,0.040030554,0.040484181,0.048222505,0.053343564,0.05396485,0.058303947,0.060293851,0.064325614,0.069098238,0.071459479,0.073613916,0.077770188,0.083294199,0.088618339,0.092745094,0.10005648,0.102528496
0.001816816,0.002144864,0.0028813,0.005618732,0.006668349,0.013552827,0.016921253,0.028490521,0.038686603,0.045518921,0.051824512,0.058743238,0.062100443,0.069975162,0.075788216,0.082344582,0.089167426,0.094959998,0.102760219,0.106918675,0.111617481,0.118022261,0.121308889,0.219890312,0.224088315,0.230589294,0.233033774,0.235934606,0.031450582,0.039125132,0.039568624,0.047134205,0.052140321,0.052747771,0.056989987,0.058935492,0.062877328,0.067545838,0.069853948,0.071960303,0.076023461,0.081423285,0.086628133,0.090662335,0.097808992,0.100225497
0.001745313,0.002081144,0.002800387,0.005488271,0.006514323,0.013242518,0.016535754,0.027838598,0.037793014,0.044471936,0.050636419,0.057399887,0.060681455,0.068325414,0.074010656,0.080423922,0.087100959,0.092767919,0.100397414,0.104464987,0.109059548,0.115319467,0.118531989,0.21490635,0.219009421,0.225363275,0.227752446,0.230587661,0.030737554,0.038237663,0.038671212,0.046067182,0.050960453,0.05155433,0.055701482,0.057603401,0.06145697,0.066022895,0.068278877,0.070338061,0.074309874,0.079587861,0.084675696,0.088619111,0.095604193,0.09796626
0.001679285,0.002020317,0.002722705,0.00535989,0.00636274,0.012936994,0.016156261,0.027197854,0.036915907,0.04344392,0.049469614,0.056080176,0.059287402,0.066712402,0.072271506,0.07854327,0.085075589,0.090618504,0.098078654,0.102056172,0.106547713,0.112705327,0.115979823,0.210396731,0.214664779,0.221148899,0.223593081,0.226546617,0.03003601,0.037365493,0.037790688,0.045017067,0.049799162,0.050379688,0.05443327,0.05629227,0.060058914,0.064523492,0.066728138,0.068740926,0.072622844,0.077780897,0.082753613,0.086607706,0.093525945,0.095911137
0.001617977,0.001962025,0.002647874,0.005233482,0.006213472,0.012636,0.015782459,0.026567613,0.036054163,0.042433623,0.048322742,0.054782664,0.057916774,0.065133144,0.070567739,0.076699583,0.083088331,0.088569533,0.096020205,0.100097741,0.104814569,0.111604952,0.115618567,0.214595499,0.219985248,0.227984411,0.231036353,0.234865708,0.029959234,0.037324741,0.037773191,0.045162919,0.050130384,0.050751045,0.054942824,0.056873323,0.060742763,0.06530463,0.067559593,0.069803286,0.07386091,0.079349886,0.084870647,0.08910944,0.097043634,0.099983605
0.001561409,0.00190679,0.002576585,0.005110652,0.006068344,0.012343051,0.01541848,0.025954253,0.035216254,0.041450816,0.047206701,0.053519664,0.056582473,0.063600961,0.068913729,0.074908483,0.081156122,0.086575227,0.094012459,0.098212932,0.103335346,0.111260926,0.116372362,0.222856037,0.229644006,0.239742361,0.243683401,0.248587082,0.029872539,0.037270296,0.037742282,0.045290747,0.050424289,0.051083023,0.055404902,0.057402811,0.06136864,0.06602089,0.068336065,0.070906104,0.075214576,0.081275171,0.087849003,0.092848853,0.102615341,0.106514022
0.001509075,0.001854418,0.002508655,0.004991528,0.005927529,0.012058569,0.015064855,0.02535857,0.034403141,0.040496686,0.046122865,0.052292767,0.055286199,0.06211681,0.067310743,0.073171646,0.079281201,0.084580216,0.091849462,0.095984509,0.101179759,0.109485348,0.114992843,0.222402412,0.229600828,0.240369562,0.244627163,0.2498254,0.029191487,0.03642216,0.036886327,0.044267647,0.049275948,0.049919884,0.054144189,0.056096955,0.059973164,0.064521002,0.066796361,0.06941306,0.07370708,0.079882655,0.086828839,0.092102789,0.102581321,0.106884818
0.001460412,0.00180458,0.002443721,0.004875893,0.005790799,0.011782202,0.014721201,0.024779953,0.033613968,0.03957035,0.045070325,0.051101041,0.054027011,0.060678889,0.065757056,0.071487492,0.077462251,0.082644212,0.089749811,0.093792179,0.098870729,0.106989559,0.112374709,0.217374333,0.224412574,0.234941291,0.239104124,0.244186694,0.028529395,0.035595579,0.036049339,0.043264445,0.048159518,0.048789061,0.05291847,0.054827331,0.058616375,0.063062575,0.065286408,0.067844791,0.072042266,0.078078925,0.084870172,0.090026305,0.100270859,0.104478995
0.001415288,0.001757401,0.002381963,0.00476427,0.005658728,0.011514981,0.014388694,0.024220106,0.032850936,0.038674328,0.044051893,0.04994772,0.052808287,0.05929034,0.064256059,0.069859717,0.075703271,0.080771268,0.087717886,0.091670065,0.096635074,0.104572158,0.109837968,0.21249464,0.219376615,0.229671209,0.23374155,0.238711206,0.027887832,0.034794631,0.035238275,0.042291973,0.047077125,0.047692662,0.051729858,0.053596052,0.057300418,0.061647659,0.063821486,0.066323075,0.070426686,0.076328235,0.082968528,0.088009903,0.098026468,0.102141537
0.001372958,0.001712212,0.002322584,0.004655556,0.005530052,0.011254485,0.014064458,0.023674367,0.032107599,0.037801206,0.043059283,0.048823458,0.05162021,0.05793953,0.062795342,0.06827503,0.0739901,0.078946602,0.085737744,0.08960171,0.094455762,0.10221536,0.10736457,0.207732212,0.214461529,0.224527431,0.228507426,0.233366782,0.027261709,0.034012972,0.034446736,0.041342771,0.046020575,0.046622427,0.050569553,0.052394069,0.056015725,0.060266188,0.062391194,0.064837291,0.068849234,0.074618834,0.08111166,0.086040932,0.095834798,0.099858926
0.001332744,0.001668395,0.002264848,0.004548742,0.005403626,0.010998521,0.013745912,0.023138583,0.031378225,0.036944414,0.042085206,0.047720086,0.050454221,0.056616382,0.061364205,0.066722003,0.072310607,0.077157589,0.083795737,0.087572984,0.09231808,0.099903611,0.104938539,0.203060153,0.209639869,0.219481674,0.223373147,0.228124445,0.02664733,0.033245968,0.033670038,0.040411357,0.044983816,0.045572248,0.049431017,0.051214643,0.054755145,0.058910582,0.060987684,0.063379379,0.067301417,0.072941621,0.079289887,0.084109261,0.093684812,0.097619814
0.001294555,0.001626033,0.002208877,0.004444218,0.005279906,0.010747986,0.013434125,0.022614414,0.030665007,0.0361065,0.04113252,0.046640845,0.049313728,0.055324286,0.059966358,0.065204733,0.07066932,0.075409054,0.081897262,0.085589571,0.090228024,0.097643311,0.102566476,0.198491025,0.204924433,0.214547088,0.218351991,0.222997614,0.026046546,0.032495939,0.032910529,0.039500523,0.043969952,0.044545262,0.048317621,0.050061256,0.053522379,0.057584811,0.059615064,0.061953558,0.065787678,0.071301349,0.077508245,0.082220147,0.091582203,0.095430044
0.001258357,0.001585249,0.002154845,0.00434244,0.005159418,0.010503927,0.013130345,0.022103821,0.029970573,0.03529052,0.040204641,0.045589595,0.048202782,0.054067412,0.058606329,0.063728181,0.069071675,0.07370675,0.080048717,0.083658192,0.088192675,0.095442021,0.100256184,0.194038741,0.200329457,0.209738369,0.213458832,0.218001376,0.025461224,0.031765228,0.032170578,0.038613074,0.042982111,0.04354463,0.04723276,0.048937412,0.052321161,0.056292878,0.058277478,0.060564096,0.064312518,0.069702854,0.075771893,0.080379001,0.089532876,0.093295693
0.001224038,0.001546036,0.002102753,0.004243521,0.005042283,0.010266564,0.012834813,0.021607124,0.029295318,0.034496928,0.039302082,0.044566944,0.047122024,0.052846189,0.057284625,0.062292965,0.067518433,0.072051524,0.078251166,0.081780022,0.08621333,0.093301227,0.098009252,0.189708072,0.195859876,0.205060737,0.208698994,0.213141188,0.024892084,0.031054767,0.031451129,0.037750178,0.042021614,0.042571687,0.046177889,0.04784463,0.051153113,0.055036588,0.0569768,0.059212935,0.062878007,0.068148394,0.074083283,0.078588417,0.087539689,0.091219716
0.001191078,0.001507863,0.002051957,0.00414648,0.004927381,0.010033751,0.012544972,0.021120213,0.028633613,0.033719223,0.038417567,0.04356467,0.046062803,0.051650623,0.05599052,0.060887525,0.065997171,0.070430309,0.076490379,0.079940244,0.084274478,0.091204378,0.095808571,0.185465544,0.191481476,0.200478864,0.204036746,0.208380835,0.024334011,0.030358142,0.030745697,0.03690414,0.04107992,0.041617805,0.045143732,0.046773329,0.05000806,0.053805062,0.055701785,0.057888489,0.061471932,0.066624871,0.072428452,0.07683378,0.085586784,0.089185818
0.001158687,0.001469839,0.002001366,0.004049563,0.004812701,0.009801584,0.012256194,0.020635682,0.027975357,0.032945784,0.037538145,0.04256822,0.045009851,0.050463416,0.054705494,0.05949191,0.064486465,0.068820594,0.074741763,0.078113203,0.082349221,0.089122728,0.093624383,0.181257078,0.187138851,0.195935308,0.199413869,0.203661169,0.02377967,0.029666143,0.030044969,0.036063883,0.040144712,0.040670528,0.044116881,0.04570965,0.048871245,0.052582486,0.054436049,0.056573854,0.060076426,0.065113024,0.070786757,0.075093377,0.083650352,0.087169426
0.001126657,0.001431785,0.001950763,0.003952446,0.004697861,0.009569274,0.011967525,0.020151932,0.027318302,0.032174007,0.036660907,0.041574337,0.043959752,0.049280559,0.053425269,0.058101515,0.062981391,0.067217193,0.072999654,0.076292987,0.080431357,0.087060778,0.091555183,0.177196864,0.183105707,0.191839865,0.19529639,0.199533514,0.023227984,0.028978413,0.029349909,0.035227803,0.039214213,0.039728064,0.04309541,0.04465161,0.047740553,0.051366616,0.053177258,0.055266627,0.058688945,0.063610098,0.069155241,0.073364071,0.081726887,0.085177237
0.001095539,0.00139446,0.00190109,0.003856769,0.00458473,0.009340397,0.011683182,0.019675602,0.026671403,0.031414173,0.035797292,0.040595885,0.042925975,0.048116931,0.052165743,0.056733403,0.06150017,0.065639048,0.071284493,0.074500674,0.078620445,0.085593042,0.090638265,0.176574648,0.183368076,0.193190147,0.197109076,0.202048774,0.022684965,0.028304654,0.028673254,0.034409435,0.038298006,0.03880007,0.042089577,0.043609742,0.046627105,0.050169114,0.051940039,0.053994682,0.057336911,0.062187663,0.067996033,0.07237907,0.081295837,0.085116679
0.001065564,0.001358222,0.001852795,0.003763354,0.004474257,0.009116833,0.011405399,0.019210264,0.026039532,0.030671917,0.034953588,0.039639946,0.041915958,0.046980721,0.050935736,0.055397165,0.060053208,0.064097164,0.069608482,0.072749085,0.076863851,0.084374258,0.090243678,0.177274879,0.185373195,0.196866891,0.201491466,0.207514119,0.022154261,0.027646504,0.028012735,0.033609373,0.037402336,0.03789286,0.041106202,0.042591106,0.045538428,0.048998109,0.050730123,0.052750465,0.056014325,0.060795165,0.06688139,0.071517891,0.081341585,0.085738113
0.001036762,0.001323161,0.001805993,0.003672438,0.004366708,0.008899101,0.011134775,0.018756844,0.025423916,0.02994864,0.034131343,0.038708253,0.040931516,0.04587384,0.049737324,0.054095083,0.058643023,0.062594253,0.067974718,0.07104154,0.075075189,0.082633589,0.0888042,0.174632486,0.18331483,0.195496275,0.200416079,0.206991059,0.021636893,0.027001693,0.027361321,0.032824712,0.036529108,0.037008371,0.040147413,0.041597919,0.044476914,0.047856253,0.049547798,0.051521979,0.054710344,0.059380626,0.065356925,0.069975002,0.079949117,0.08447802
0.001009242,0.001289456,0.001760906,0.003584412,0.004262523,0.008688033,0.010872274,0.018316813,0.024826523,0.029246567,0.033333004,0.037803526,0.039975475,0.044799309,0.048573684,0.052830513,0.057273132,0.061133898,0.066387003,0.069381888,0.073321765,0.080708561,0.086791517,0.170593929,0.179242888,0.191366775,0.196274396,0.202959791,0.021133385,0.026372786,0.026724152,0.032060875,0.035678972,0.036147245,0.039213845,0.040630806,0.0434432,0.046744118,0.048396235,0.050325349,0.05344008,0.058002506,0.063843038,0.068356136,0.078104555,0.082535009
0.00098273,0.001256814,0.001717182,0.003498762,0.004161132,0.008482596,0.010616704,0.017888326,0.024244847,0.028562835,0.032555395,0.03692217,0.039044069,0.043752786,0.047440203,0.051598544,0.055938334,0.059710751,0.06483962,0.067764307,0.071612669,0.078830543,0.084777416,0.166652337,0.175108128,0.186982978,0.191793537,0.198387311,0.020641821,0.025758806,0.026102106,0.031315138,0.034848985,0.035306526,0.038302388,0.039686591,0.042433955,0.045658268,0.047271894,0.049156994,0.052199824,0.056656935,0.062364839,0.066775379,0.076303224,0.080634527
0.000956964,0.001224943,0.001674472,0.003414964,0.004061949,0.008281661,0.010366752,0.017469323,0.023676133,0.027894347,0.031795125,0.036060451,0.038133429,0.042729967,0.046332393,0.050394477,0.054633778,0.05831987,0.063327362,0.066183509,0.069942492,0.076995365,0.082809233,0.162802148,0.171069082,0.182677816,0.187380763,0.193827615,0.020161734,0.025159177,0.025494604,0.030586895,0.034038515,0.034485583,0.037412391,0.038764625,0.0414485,0.044598073,0.046174122,0.048016259,0.050988903,0.055343215,0.060921609,0.065231995,0.074544375,0.078778796
0.000931966,0.001193891,0.001632829,0.003333099,0.003965054,0.008085357,0.010122555,0.017060003,0.023120698,0.027241477,0.031052614,0.035218892,0.03724411,0.041731485,0.045250961,0.049219115,0.053360386,0.056962251,0.061851459,0.064640836,0.06831273,0.075204747,0.080888852,0.159047134,0.167129832,0.178479005,0.183076988,0.18938049,0.01969357,0.024574483,0.024902232,0.02987683,0.033248315,0.033685173,0.036544668,0.037865745,0.04048773,0.043564503,0.045103931,0.046904183,0.04980843,0.054062573,0.0595147,0.06372744,0.072829709,0.076969622
0.000907936,0.001163919,0.001592568,0.003253657,0.003870981,0.007894648,0.009885199,0.016661988,0.022580622,0.026606525,0.030330352,0.034400226,0.036378925,0.040760333,0.04419897,0.048075588,0.052121281,0.055640932,0.060414915,0.063139161,0.066726078,0.07346106,0.079018363,0.155386578,0.163289222,0.174384739,0.17888014,0.18504352,0.0192375,0.024004896,0.024325155,0.029184988,0.032478337,0.032905228,0.035699055,0.036989732,0.03955135,0.042557048,0.044060773,0.045820126,0.048657634,0.052814025,0.058142825,0.062260204,0.071157252,0.075204804
0.000884764,0.001134915,0.001553555,0.003176438,0.003779508,0.007709117,0.009654197,0.016274492,0.022054822,0.025988249,0.029626951,0.033602884,0.035536228,0.039814619,0.043174399,0.046961722,0.05091414,0.05435348,0.059015044,0.061675664,0.065179543,0.071760981,0.077194191,0.151813852,0.159540237,0.170387446,0.174782403,0.180808563,0.018792841,0.023449548,0.023762492,0.028510307,0.031727389,0.032144538,0.034874233,0.036135219,0.038637897,0.041574131,0.043043007,0.044762372,0.04753468,0.051595541,0.056803722,0.060827832,0.069524137,0.073481286
0.000861963,0.001106295,0.001515071,0.003100277,0.003689314,0.007526249,0.009426588,0.01589283,0.021536964,0.025379376,0.02893431,0.032817735,0.034706444,0.038883573,0.042165752,0.045865174,0.049725786,0.053086138,0.057636996,0.060235039,0.063657295,0.070087912,0.07539935,0.148298941,0.155852394,0.166455966,0.170752396,0.176643983,0.018354829,0.022902494,0.023208241,0.027845781,0.030987778,0.031395349,0.034061945,0.035293716,0.037738393,0.040606272,0.042040848,0.043720912,0.046429091,0.050396012,0.055485706,0.059418198,0.06791737,0.071785804
0.000839713,0.00107829,0.001477401,0.003025626,0.003600904,0.007346971,0.009203436,0.015518626,0.021029198,0.024782328,0.028255096,0.032047757,0.033892673,0.037970602,0.041176605,0.044789717,0.048560136,0.051842883,0.05628492,0.058821435,0.062163465,0.068445941,0.073637857,0.144848039,0.152231752,0.162596146,0.166795848,0.172555335,0.017924765,0.022365335,0.022664016,0.027193239,0.03026148,0.030659645,0.03326427,0.034467343,0.036855058,0.039655736,0.041056618,0.042698091,0.045343278,0.049217923,0.05419127,0.0580338,0.066339418,0.070120768
0.000818137,0.001051075,0.001440763,0.002952905,0.003514772,0.007172296,0.008985977,0.015153925,0.020534386,0.024200476,0.027593128,0.031297322,0.033099549,0.037080961,0.04021271,0.043741722,0.04742426,0.050631363,0.054967464,0.057444077,0.060707966,0.066846082,0.071921423,0.141486612,0.148704752,0.158835887,0.162941235,0.168571834,0.017506067,0.0218424,0.022134201,0.026558005,0.029554478,0.029943486,0.032487786,0.033662931,0.035995192,0.038730495,0.04009858,0.041702475,0.044286342,0.048071166,0.052931169,0.05668605,0.064803024,0.068499454
0.000796979,0.001024342,0.001404782,0.002881502,0.003430219,0.007000886,0.008772632,0.014796229,0.020049164,0.023629961,0.026944105,0.030561591,0.032321994,0.036208947,0.039267979,0.042714643,0.046311172,0.04944426,0.053676736,0.056094813,0.059282343,0.065279374,0.070240771,0.138196173,0.145252497,0.155155686,0.159168858,0.164673541,0.017095808,0.021330035,0.021615101,0.025935695,0.028861914,0.029241962,0.031727219,0.03287503,0.035153019,0.03782438,0.039160367,0.0407275,0.043251377,0.046948351,0.051697516,0.055366699,0.063299249,0.066912673
0.000775944,0.000997735,0.001369018,0.002810693,0.003346424,0.00683116,0.008561542,0.014442596,0.019569555,0.023066221,0.026302966,0.029834904,0.031554083,0.035347943,0.038335356,0.041700899,0.045212767,0.048273071,0.05240345,0.054763954,0.057876408,0.063734806,0.068584346,0.134956429,0.141853911,0.151533315,0.155456006,0.160837112,0.016691631,0.020825264,0.021103706,0.025322716,0.028179778,0.028551019,0.030978189,0.032099114,0.034323701,0.036932178,0.038236569,0.039767572,0.042232444,0.045843021,0.050483282,0.054068256,0.061819641,0.065351573
0.000754994,0.000971205,0.001333399,0.002740287,0.003263145,0.006662581,0.008352007,0.014091796,0.019093805,0.022507155,0.025667286,0.029114464,0.03079284,0.034494541,0.037411067,0.040696296,0.044124355,0.047112657,0.051141787,0.053445264,0.056483429,0.06229206,0.067203866,0.132511283,0.139597532,0.149489105,0.153531718,0.159115222,0.016291581,0.020325619,0.020597516,0.024716049,0.027504681,0.027867219,0.03023696,0.031331305,0.033503081,0.036049371,0.037322493,0.038817816,0.041224355,0.044749525,0.049286642,0.052809512,0.0605844,0.064170265
0.000734602,0.000945333,0.001298635,0.002671411,0.003181639,0.006497486,0.008146729,0.013747993,0.018627443,0.021959018,0.025043949,0.028407939,0.030046241,0.033657545,0.036504388,0.039710635,0.043056189,0.045973537,0.049902891,0.052150084,0.055129397,0.06112273,0.066541575,0.132327468,0.140437693,0.151676287,0.156385304,0.163005869,0.01589811,0.019834138,0.020099588,0.024119149,0.026840357,0.027194315,0.029507476,0.030575624,0.032695378,0.035180286,0.036422607,0.037882762,0.040231809,0.043672786,0.048168341,0.051783383,0.060160961,0.064146658
0.000714684,0.000920035,0.001264635,0.002604006,0.003101873,0.006335906,0.007945817,0.013411484,0.018170953,0.021422462,0.024433773,0.027716307,0.029315374,0.032838228,0.035616844,0.038745744,0.042010508,0.044858358,0.04868998,0.050882056,0.053803401,0.05995997,0.065870834,0.132044662,0.141147502,0.153696845,0.159066951,0.166720679,0.015513005,0.019353098,0.019612237,0.023534931,0.026190152,0.026535715,0.028793503,0.029836011,0.031904843,0.034329662,0.035541832,0.036967576,0.039260356,0.04261893,0.047068818,0.050762234,0.059667558,0.064037712
0.000695052,0.000895081,0.001231106,0.002537552,0.003023244,0.006176659,0.007747849,0.013079984,0.01772127,0.020893934,0.02383277,0.027035081,0.02859552,0.032031301,0.034742731,0.037795458,0.040980664,0.04386859,0.047862899,0.050295303,0.053631949,0.060695531,0.067574096,0.140249545,0.150810513,0.165397473,0.171668828,0.180591113,0.015704019,0.019690224,0.019980375,0.024152819,0.027043092,0.027441744,0.02986106,0.030999555,0.033224481,0.035806299,0.037091722,0.038804194,0.041340004,0.045158964,0.050303692,0.05451008,0.064723618,0.069841415
0.000675929,0.000870747,0.001198392,0.002472629,0.002946407,0.006020989,0.007554286,0.012755795,0.017281507,0.020377027,0.023244943,0.026368784,0.027891418,0.031242073,0.033887726,0.036865872,0.039973143,0.042897569,0.047044853,0.049716411,0.05361443,0.061981081,0.070195154,0.151436401,0.163964948,0.181378902,0.188884925,0.199514665,0.015877275,0.020003057,0.020325769,0.024737348,0.027842035,0.028291172,0.030863359,0.032092882,0.03446562,0.037195809,0.038554744,0.040602569,0.043417055,0.047833305,0.054098842,0.059113763,0.07126994,0.077447838
0.000657402,0.000847157,0.001166654,0.00240957,0.002871766,0.005869749,0.007366183,0.012440673,0.016854094,0.019874589,0.022673501,0.025721038,0.027206894,0.030474835,0.033056514,0.035962144,0.038993638,0.041847993,0.045892326,0.048509849,0.052477917,0.061204992,0.06996846,0.152481868,0.165963348,0.184706133,0.192844398,0.204416302,0.015491218,0.019518762,0.01983689,0.024145372,0.027166988,0.027605562,0.030116324,0.031316487,0.033632433,0.03629672,0.037626976,0.039688116,0.04248262,0.046950492,0.053522089,0.058758487,0.071596357,0.078228729
0.00063977,0.000824673,0.00113633,0.002349049,0.00280007,0.005724313,0.00718511,0.012137034,0.016442244,0.019390249,0.022122444,0.025096312,0.026546608,0.029734765,0.032254546,0.035090032,0.038048181,0.040834533,0.044779267,0.047333629,0.051208039,0.05979069,0.068585404,0.149679081,0.163469278,0.182626973,0.191024239,0.202860029,0.015118064,0.019048371,0.019359044,0.023564725,0.026514021,0.02694233,0.029393514,0.030565193,0.03282607,0.035426412,0.036724725,0.038738194,0.04146673,0.045829734,0.052251433,0.05737988,0.070061513,0.076689336
0.000622757,0.000802956,0.001107,0.002290361,0.002730511,0.005583123,0.007009226,0.011841932,0.016041933,0.018919355,0.021586568,0.024488725,0.025904377,0.029014899,0.031474344,0.034241461,0.037128079,0.039848027,0.04369566,0.046188357,0.04997127,0.058359527,0.067053839,0.146353516,0.160278145,0.179609031,0.188135923,0.199725102,0.014754092,0.018589536,0.018892925,0.022998226,0.025876903,0.026295178,0.02868817,0.029832025,0.032039123,0.03457697,0.035844102,0.037810959,0.040475035,0.044735543,0.051009959,0.056020978,0.068415403,0.074916845
0.000605819,0.000781346,0.001077858,0.002232205,0.002661632,0.005443449,0.006835358,0.011550422,0.01564656,0.018454412,0.021057604,0.02388904,0.025270575,0.02830457,0.030704661,0.033404533,0.036220893,0.038875699,0.042628012,0.045060362,0.048753764,0.056950113,0.065482306,0.142939729,0.156724932,0.175827501,0.184260521,0.195446803,0.014396062,0.018138258,0.01843451,0.022441353,0.025250784,0.02565924,0.027995204,0.029111805,0.031266182,0.033742893,0.034979445,0.036900714,0.039501685,0.043661914,0.049792355,0.054688577,0.066802162,0.073163149
