Var1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.408310412513145,0.363095392200029,0.397222926846975,0.30599493669992,0.278915776492096,0.275018569768443,0.304364718793323,0.303892798988679,0.310029268185746,0.388100778384361,0.439206769568961,0.402943881825075,0.385187408158088,0.456586907124222,0.392948097263082,0.323423708919569,0.333719854236161,0.331908156205838,0.376760674435315,0.341274491154415,0.269875806962042,0.292555420721389,0.295246487088188
0.2,0.804169029492921,0.763077163566219,0.678570741942107,0.499006315688544,0.510227134220325,0.568448040585689,0.615186254417196,0.629071448518406,0.661648870720452,0.668844780629886,0.739835674908635,0.895850463575787,0.871191204755726,0.889416583435347,0.735349434040442,0.582144883455012,0.682755662458004,0.593645719668108,0.683963851612813,0.635904857868819,0.430800415929252,0.436821476370164,0.498504150989617
0.3,1.73465442100531,1.37505416455699,1.44491520317335,1.18936124036229,1.15268459516907,1.17764526771534,1.23540735601926,1.20707175560974,1.272411619463,1.20285155407334,1.29123848232581,1.26279411838949,1.1947467444661,1.26550006345271,1.06884275648861,1.00010815151224,0.968645762079272,0.93641719837214,1.01866250296198,0.926055173983946,0.725834628909164,0.67029700935064,0.760846582270544
0.4,3.30287244121046,2.60829853904594,2.68976716602662,2.34293404355193,2.28928879364184,2.25163382574375,2.30060806415607,2.13839675343488,2.16987078128549,2.08019563505346,2.19010312935013,2.09765834660885,1.85422647406187,1.87592985463745,1.71917821309274,1.67932262692466,1.49853208068306,1.43229468709959,1.40473498070168,1.26047245892436,0.998029922972869,0.978311375732427,1.03592740541136
0.5,5.58491432709957,4.44979486093983,4.56577516085322,3.9500223006984,3.83413600381175,3.73560658281389,3.7473093952837,3.49083104902072,3.45949757259435,3.32688314901543,3.44583681794704,3.35605163079939,2.91076987954167,2.67308455190801,2.47873037713221,2.48228989411137,2.24119308291615,2.12402865403818,1.99213669385556,1.70419687882665,1.41465109881011,1.35737704000301,1.38446109335244
0.6,8.81382029970049,7.15882621283368,7.13698309636193,6.11036971622344,5.94463184408153,5.82289555019973,5.7225999318186,5.39573419268175,5.28393004763822,4.98154537126174,5.16697886795849,5.05377968257978,4.34109850762511,3.86281876576533,3.41049511914739,3.41570938678923,3.14751644931745,2.90711384963584,2.68811360529818,2.255573505226,1.92675835930321,1.86455125843927,1.8697307947014
0.7,13.7261094201484,10.9300274036115,10.6248160787292,8.98046161834641,8.79477421673336,8.68028606851683,8.3595181745969,7.84043337276792,7.70588713195411,7.14881743752604,7.36728384215454,7.10480901939066,6.18014281085655,5.4842134950215,4.70017061222261,4.53101075109623,4.18953780998573,3.88199044901794,3.63718369099692,3.06762586366158,2.61939456856165,2.46636421305077,2.51295912054019
0.8,20.5960965103543,15.9915096794496,15.2894678076421,12.9171065041498,12.5084290265363,12.0669363980226,11.5990797696828,10.9401317609186,10.75722808972,9.80599628952524,9.91938178057818,9.50938656740119,8.43497239396976,7.54038051465526,6.51227845306541,6.02828566490997,5.54999420900183,5.17457711371997,4.80206614002555,4.08143435414185,3.51945261845995,3.30083053117512,3.25303938282809
0.9,28.9317110966019,23.1188397121464,21.7686713958084,18.165899812479,17.4652988045084,16.723084133474,16.0696457495201,15.2072464752786,14.7463031406894,13.1119264261063,13.1336720778058,12.531553136383,11.0810520145586,10.0124827989537,8.67303048543694,8.04937584744137,7.40824294101154,6.80836889478145,6.3792278382808,5.39822755655608,4.65658148737635,4.3947756736056,4.22986329468157
1,31.8438123151603,30.8966380878609,29.7111147941875,24.9035938515326,23.6451268677674,22.546486864875,21.6659595659613,20.4378359304717,19.8254021068098,17.2873379903593,17.1076581372205,16.2493830135365,14.470993386741,12.8209119724953,11.0201653558129,10.4626229246304,9.66637935638306,8.90660843407644,8.33810815295916,7.12701034046191,6.13316324155282,5.72760208499087,5.54413030023019
1.1,40.5877772864149,31.9004015518858,29.8986113686311,32.7969676358422,31.0489320726266,29.3406258871941,28.0278354788624,26.276516825729,25.4284396565279,22.1189973271406,21.649724839737,20.4874540901845,18.3980754459825,16.2005051047751,13.7019354559142,13.0819149354045,12.0949091222872,11.3018737667717,10.5059852588491,9.12417951708357,7.86089735954663,7.34256063522516,7.09929246439897
1.2,51.4891319157402,37.5246158900946,39.6334522456793,41.4225970286573,38.9055411255491,37.4252213334765,35.4969676848034,33.1595438688773,31.8215147211746,28.0934820607115,27.1810103424741,25.4370106154221,22.7358425968901,20.2436043261337,16.8591069370458,16.021298898185,14.8554488744439,13.9135302792466,13.0004817127252,11.3318284824789,9.83170499856507,9.19356115400495,9.00064353997613
1.3,51.4891319157402,37.5246158900946,43.7104440272604,42.8283434123094,48.4536414054213,45.9571575748977,43.2126131861885,41.2521426989857,39.5158966686226,35.3964861607093,34.1582819959197,31.8099767825849,28.0888606431981,24.9409156595351,20.6694052703688,19.497399425686,18.0950823318102,16.9266622055894,15.8245082004967,14.0391842363416,12.2254258223106,11.5620716118594,11.3444869054908
