Var1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.442090751519414,0.558152454517976,0.448440953485909,0.456926721180016,0.511338082111234,0.464943066256812,0.476697615778682,0.455926214230157,0.466361065704983,0.482209364977948,0.400442608446847,0.395750869896839,0.389990621031023,0.377983628130802,0.429872826958713,0.440281314789393,0.441638891019008,0.42145803875499,0.441276814066994,0.453026250034117,0.421195214393189,0.331094078457014,0.319511550099173
0.2,1.30442582481843,1.24390371185153,1.06103577115048,0.981657151138547,1.04386790367489,0.939012557721202,0.940818667123711,0.793138646547599,0.828380398674699,0.849948107710708,0.732431871376839,0.74339692921593,0.753158197848163,0.740056609704799,0.742977127034289,0.818629455658163,0.82510678878958,0.825407876748917,0.971581443300922,0.948523404623803,0.693344729704528,0.749900847631522,0.510854527059533
0.3,2.43033736016106,2.23171866923787,1.87836333006175,1.89807278980336,1.924197132696,1.75882106582435,1.77132447631165,1.48056264838267,1.4702667524347,1.49790943528693,1.35540037196548,1.34323269650751,1.35602615159944,1.3541110625875,1.29922072793539,1.40951291410818,1.4211880165978,1.43400135998768,1.41267087800906,1.38843103357574,0.895154657340348,0.857836833861203,0.527460368835258
0.4,4.76826779426229,4.28487406270813,3.5995226530646,3.49062724172353,3.41686705547673,3.15047746084995,3.2163025088172,2.70000899689771,2.65858210353563,2.61785481712073,2.3714444714928,2.32266890355089,2.26160703207754,2.24198840894293,2.21166110539532,2.35269850483493,2.40593858389569,2.39965965388847,2.35246735364833,2.29044190844242,1.404985662973,1.34003363098261,0.910290404743578
0.5,8.80459268383519,7.74784882439638,6.43482798798988,6.15889805587153,5.98141818996886,5.40789544880933,5.41234857289392,4.51224056653833,4.45533393494841,4.31355806335433,3.90379166673431,3.74832369692068,3.65738521384796,3.61652040463717,3.60892361410155,3.86314042480845,3.89556069772123,3.88176010295832,3.79436858130294,3.6930761103338,2.31348521521538,2.19497742537408,1.5628838370496
0.6,15.36652276595,13.3950058501828,10.7801415097898,10.3108979952266,9.93881129497987,8.89332247288904,8.82317056213395,7.43965602054778,7.21510210112448,6.96728188488419,6.2752435106973,5.93987586663278,5.73321876246025,5.65128442408943,5.60687864467191,5.9471961080411,5.96090845861454,5.96340500610385,5.89944622642593,6.00414507186686,3.79714099595639,3.59582423319913,2.66552538839548
0.7,24.3208180103135,21.5481033749422,17.3730482846667,16.520154473341,15.7860020925567,14.1387261465742,13.6060315559123,11.6593638282708,11.2502951996751,10.855904261236,9.75050333859105,9.14242109397629,8.61887493326482,8.57159807856346,8.58011705296694,8.82095901462335,8.8509166840048,8.88142142397435,8.93872307403762,9.14046271736736,5.86376312092231,5.78024437493878,4.38054750386916
0.8,34.0510358314744,31.5199907525446,26.396121735846,25.0146741112921,23.644410397814,21.1947804919135,19.7434828811471,16.957124791697,16.3927751920673,15.8150022148851,14.1225772738963,13.1700450770012,12.5331354274372,12.3755554788214,12.2905786730775,12.4391633984834,12.5106953169274,12.6523607313713,12.6266282012158,12.7573528597541,8.60064989779327,8.67651249646683,6.7171811407584
0.9,37.8389368459257,42.3379231745454,37.7672656006681,35.5444769546807,33.4594208372662,30.1902824924667,27.5780026936645,23.4047565893755,22.596086310906,21.778322434728,19.532135496405,18.354094236113,17.4927236629095,16.8474078965212,16.3585520158,16.5010874692163,16.7683940621494,17.0041869846988,16.9341821085602,17.1621359154656,12.2810026309334,12.4012828445804,9.82010737116784
1,48.9863905714908,46.9537081622134,49.6487659397685,47.1395933809772,45.0005469116958,40.7806595881016,37.0680017068397,31.1373951104097,30.0207621981524,28.8390449489357,26.1286339216605,24.7359268144771,23.5875972317446,22.3570557265293,21.3524768682536,21.3910957153339,21.744429473326,21.977772508843,22.0521052129896,22.4664157504393,17.1449375871089,17.2814105137657,13.9751716724703
1.1,48.9863905714908,46.9537081622134,54.0698243402441,52.1561807621151,56.3999818845419,51.9152204072464,48.584144139341,40.8938616032915,39.1385120102478,37.205544920493,33.70953598445,31.86621547818,30.8293567544032,29.0694404990477,27.6660929677031,27.5395151762475,27.6847810550871,27.8503012742696,28.0297715811228,28.6325993084085,22.9628908645297,23.1859789182914,19.1793769376371
1.2,54.4233698081334,54.0458014071108,54.0698243402441,52.1561807621151,60.5907176231545,56.6857783465462,60.6704397276627,52.8536687795355,50.3792127570189,47.4273288547462,42.9735353381738,40.3865436329688,39.3680759115886,37.1019867965777,35.1799090642853,34.8613054951117,35.0467907971592,35.1068593698267,35.3097980076638,35.9308187878064,29.5370262138236,29.646588143077,24.907012681045
1.3,54.4233698081334,56.9382756298458,60.2518697328442,59.5595862698007,60.5907176231545,67.7692526071874,66.4414096917168,57.5624258779527,62.7143706347033,60.0022523976844,54.2092018404472,50.5994975672603,49.3952701715738,46.4866636487364,43.4074450453271,43.0850820019738,43.3311322907618,43.4322381598374,43.6254145721008,44.1819900881471,37.0493618497977,36.9837569588144,31.1561477000014
1.4,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.7692526071874,66.4414096917168,69.6508296415949,67.5481364027519,72.2550425875977,66.8339838152239,62.5401519445406,60.4762117768296,57.206516102478,52.7230883839575,51.9994208629082,51.9956480864743,52.1463567454695,52.2176527256977,52.7195428970965,45.1995992993546,45.1526751338969,38.1300193350146
1.5,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,73.5614826861965,76.3175054468074,71.367337233406,75.4253130327103,72.5467516196922,68.8945747338624,63.5930949932619,61.5483953974173,61.3499224902727,61.6250910559338,61.5472244293303,62.0198017989313,54.0746465942149,54.0545049363443,46.2411346192049
1.6,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,75.3547221012853,81.9422550208559,76.6390800099545,79.3640622792628,85.6597176656808,81.8610084954027,75.7016669505706,72.5860196262142,72.4320372733285,72.6891713392688,72.7135851502745,73.2273685224565,64.1987527497222,64.3222132438276,55.7201487947208
1.7,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,82.0840848602738,81.9422550208559,86.5759845506891,83.785287624554,89.8198897984965,97.4557819748935,90.3815908055551,86.4775544782942,86.258642880724,86.3117490209521,86.1438415938287,86.6170168158949,75.7837149928757,75.9254018127195,66.0653859684887
1.8,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,82.0840848602738,81.9422550208559,86.5759845506891,86.3468337550482,89.8198897984965,99.9720010805767,109.086830963077,104.20579575003,103.088164119187,102.76831744306,101.971595603079,102.111650440035,88.5127094786787,88.4694284135488,77.0415683171181
1.9,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,82.0840848602738,81.9422550208559,86.5759845506891,86.3468337550482,89.8198897984965,103.500268826954,109.489823188762,125.210347282524,123.776865055378,122.312821430028,120.112354147681,119.186626860576,102.21959413312,102.611671593121,89.1327153290129
2,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,82.0840848602738,81.9422550208559,86.5759845506891,88.1056580826459,89.8198897984965,104.810427908024,109.489823188762,125.210347282524,145.166010467263,143.783573508229,142.191586105534,139.045486928248,118.364461995768,118.418759172311,102.967700577115
2.1,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,82.0840848602738,81.9422550208559,86.5759845506891,88.1056580826459,89.8198897984965,104.810427908024,125.207716704537,125.210347282524,145.166010467263,143.783573508229,142.191586105534,163.345256273786,137.484947620717,136.87191403895,119.329981726873
2.2,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,82.0840848602738,81.9422550208559,86.5759845506891,88.1056580826459,89.8198897984965,104.810427908024,125.207716704537,125.210347282524,145.166010467263,143.783573508229,158.287168062003,163.345256273786,159.245214143858,157.694420438904,137.444184637263
2.3,54.4233698081334,56.9382756298458,60.2518697328442,64.8683030044478,64.0901550396637,67.9783858841916,67.9265948812892,75.6556561126881,82.0840848602738,81.9422550208559,86.5759845506891,88.1056580826459,89.8198897984965,106.274645417117,125.207716704537,125.210347282524,145.166010467263,143.783573508229,158.287168062003,177.60721327276,182.980795612359,180.700740660415,156.431792535122
