0,0,0,0,0,26.083,26.083
0,0,0,0,0,23.655,23.655
0,0,0,0,0,22.224,22.224
0,0,0,0,0,21.049,21.049
0,0,0,0,0,19.883,19.883
0,0,0,0,0,19.278,19.278
0,0,0,0,0,17.975,17.975
0,0,0,0,0,17.291,17.291
0,0,0,0,0,15.9,15.9
0,0,0,0,0,14.909,14.909
0,0,0,0,0,13.911,13.911
0,0,0,0,0,12.735,12.735
0,0,0,0,0,10.866,10.866
0,0,0,0,0,9.8746,9.8746
0,0,0,0,0,9.2918,9.2918
0,0,0,0,0,8.1358,8.1358
0,0,0,0,0,7.3003,7.3003
0,0,0,0,0,6.7877,6.7877
0,0,0,0,0,5.7685,5.7685
0,0,0,0,0,5.5882,5.5882
0,0,0,0,0,4.8504,4.8504
0,0,0,0,0,4.3334,4.3334
0,0,0,0,0,4.2122,4.2122
0,0,0,0,0,4.025,4.025
0,0,0,0,0,4.1647,4.1647
0,0,0,0,0,3.4879,3.4879
0,0,0,0,0,3.4479,3.4479
0,0,0,0,0,3.3112,3.3112
0,0,0,0,0,3.0172,3.0172
0,0,0,0,0,3.2165,3.2165
0,0,0,0,0,3.0883,3.0883
0,0,0,0,0,2.9304,2.9304
0,0,0,0,0,2.8795,2.8795
0,0,0,0,0,2.8459,2.8459
0,0,0,0,0,2.6836,2.6836
0,0,0,0,0,2.6521,2.6521
0,0,0,0,0,2.6364,2.6364
0,0,0,0,0,2.1965,2.1965
0,0,0,0,0,2.1424,2.1424
0,0,0,0,0,2.0637,2.0637
0,0,0,0,0,1.8664,1.8664
0,0,0,0,0,1.7744,1.7744
0,0,0,0,0,1.6547,1.6547
0,0,0,0,0,1.5723,1.5723
0,0,0,0,0,1.4841,1.4841
0,0,0,0,0,1.5033,1.5033
0,0,0,0,0,1.3648,1.3648
0,0,0,0,0,1.3915,1.3915
0,0,0,0,0,1.2876,1.2876
0,0,0,0,0,1.2876,1.2876
0,0,0,0,0,1.2004,1.2004
0,0,0,0,0,1.3299,1.3299
0,0,0,0,0,1.1852,1.1852
0,0,0,0,0,1.2394,1.2394
0,0,0,0,0,1.1928,1.1928
0,0,0,0,0,1.2958,1.2958
0,0,0,0,0,1.2958,1.2958
0,0,0,0,0,1.2081,1.2081
0,0,0,0,0,1.1626,1.1626
0,0,0,0,0,1.1552,1.1552
0,0,0,0,0,1.2004,1.2004
0,0,0,0,0,1.1115,1.1115
0,0,0,0,0,1.0354,1.0354
0,0,0,0,0,0.98306,0.98306
0,0,0,0,0,1.0155,1.0155
0,0,0,0,0,0.95782,0.95782
0,0,0,0,0,0.86837,0.86837
0,0,0,0,0,0.86837,0.86837
0,0,0,0,0,0.83477,0.83477
0,0,0,0,0,0.81843,0.81843
0,0,0,0,0,0.76099,0.76099
0,0,0,0,0,0.77115,0.77115
0,0,0,0,0,0.72638,0.72638
0,0,0,0,0,0.75595,0.75595
0,0,0,0,0,0.74598,0.74598
0,0,0,0,0,0.74102,0.74102
0,0,0,0,0,0.75097,0.75097
0,0,0,0,0,0.69823,0.69823
0,0,0,0,0,0.81843,0.81843
0,0,0,0,0,0.74598,0.74598
0,0,0,0,0,0.78143,0.78143
0,0,0,0,0,0.80239,0.80239
0,0,0,0,0,0.79185,0.79185
0,0,0,0,0,0.79185,0.79185
0,0,0,0,0,0.79185,0.79185
0,0,0,0,0,0.77628,0.77628
0,0,0,0,0,0.77115,0.77115
0,0,0,0,0,0.78665,0.78665
0,0,0,0,0,0.74598,0.74598
0,0,0,0,0,0.72156,0.72156
0,0,0,0,0,0.65373,0.65373
0,0,0,0,0,0.5998,0.5998
0,0,0,0,0,0.58796,0.58796
0,0,0,0,0,0.51085,0.51085
0,0,0,0,0,0.50401,0.50401
0,0,0,0,0,0.5283,0.5283
0,0,0,0,0,0.51085,0.51085
0,0,0,0,0,0.46786,0.46786
0,0,0,0,0,0.52124,0.52124
0,0,0,0,0,0.51085,0.51085
0,0,0,0,0,0.4939,0.4939
0,0,0,0,0,0.51429,0.51429
0,0,0,0,0,0.50741,0.50741
0,0,0,0,0,0.51777,0.51777
0,0,0,0,0,0.53186,0.53186
0,0,0,0,0,0.53544,0.53544
0,0,0,0,0,0.59188,0.59188
0,0,0,0,0,0.6367,0.6367
0,0,0,0,0,0.71677,0.71677
0,0,0,0,0,0.8856,0.8856
0,0,0,0,0,0.84585,0.84585
0,0,0,0,0,0.95161,0.95161
0,0,0,0,0,0.95782,0.95782
0,0,0,0,0,1.0221,1.0221
0,0,0,0,0,1.0354,1.0354
0,0,0,0,0,0.95161,0.95161
0,0,0,0,0,0.98306,0.98306
0,0,0,0,0,0.9959,0.9959
0,0,0,0,0,1.0089,1.0089
0,0,0,0,0,1.0024,1.0024
0,0,0,0,0,1.0024,1.0024
0,0,0,0,0,1.0024,1.0024
0,0,0,0,0,1.1115,1.1115
0,0,0,0,0,1.1776,1.1776
0,0,0,0,0,1.1552,1.1552
0,0,0,0,0,1.2713,1.2713
0,0,0,0,0,1.4096,1.4096
0,0,0,0,0,1.3385,1.3385
0,0,0,0,0,1.4279,1.4279
0,0,0,0,0,1.5523,1.5523
0,0,0,0,0,1.4841,1.4841
0,0,0,0,0,1.4187,1.4187
0,0,0,0,0,1.356,1.356
0,0,0,0,0,1.2004,1.2004
0,0,0,0,0,1.1478,1.1478
0,0,0,0,0,1.1115,1.1115
0,0,0,0,0,1.0089,1.0089
0,0,0,0,0,0.97671,0.97671
0,0,0,0,0,0.85141,0.85141
0,0,0,0,0,0.81843,0.81843
0,0,0,0,0,0.75595,0.75595
0,0,0,0,0,0.68909,0.68909
0,0,0,0,0,0.68012,0.68012
0,0,0,0,0,0.68459,0.68459
0,0,0,0,0,0.63248,0.63248
0,0,0,0,0,0.62418,0.62418
0,0,0,0,0,0.62832,0.62832
0,0,0,0,0,0.60784,0.60784
0,0,0,0,0,0.60784,0.60784
0,0,0,0,0,0.62832,0.62832
0,0,0,0,0,0.56112,0.56112
0,0,0,0,0,0.61189,0.61189
0,0,0,0,0,0.59188,0.59188
0,0,0,0,0,0.55368,0.55368
0,0,0,0,0,0.5998,0.5998
0,0,0,0,0,0.57632,0.57632
0,0,0,0,0,0.55001,0.55001
0,0,0,0,0,0.5283,0.5283
0,0,0,0,0,0.5283,0.5283
0,0,0,0,0,0.50401,0.50401
0,0,0,0,0,0.45532,0.45532
0,0,0,0,0,0.4431,0.4431
0,0,0,0,0,0.4431,0.4431
0,0,0,0,0,0.39713,0.39713
0,0,0,0,0,0.38903,0.38903
0,0,0,0,0,0.4054,0.4054
0,0,0,0,0,0.3837,0.3837
0,0,0,0,0,0.37325,0.37325
0,0,0,0,0,0.38106,0.38106
0,0,0,0,0,0.37843,0.37843
0,0,0,0,0,0.36307,0.36307
0,0,0,0,0,0.35304,0.35304
0,0,0,0,0,0.35805,0.35805
0,0,0,0,0,0.35805,0.35805
0,0,0,0,0,0.38106,0.38106
0,0,0,0,0,0.39442,0.39442
0,0,0,0,0,0.38636,0.38636
0,0,0,0,0,0.38106,0.38106
0,0,0,0,0,0.38106,0.38106
0,0,0,0,0,0.39986,0.39986
0,0,0,0,0,0.42241,0.42241
0,0,0,0,0,0.4082,0.4082
0,0,0,0,0,0.39986,0.39986
0,0,0,0,0,0.38903,0.38903
0,0,0,0,0,0.36812,0.36812
0,0,0,0,0,0.35805,0.35805
0,0,0,0,0,0.32885,0.32885
0,0,0,0,0,0.31509,0.31509
0,0,0,0,0,0.29123,0.29123
0,0,0,0,0,0.29756,0.29756
0,0,0,0,0,0.27097,0.27097
0,0,0,0,0,0.25946,0.25946
0,0,0,0,0,0.27294,0.27294
0,0,0,0,0,0.25946,0.25946
0,0,0,0,0,0.25387,0.25387
0,0,0,0,0,0.25571,0.25571
0,0,0,0,0,0.27691,0.27691
0,0,0,0,0,0.27691,0.27691
0,0,0,0,0,0.28706,0.28706
0,0,0,0,0,0.29756,0.29756
0,0,0,0,0,0.30622,0.30622
0,0,0,0,0,0.31063,0.31063
0,0,0,0,0,0.31063,0.31063
0,0,0,0,0,0.30622,0.30622
0,0,0,0,0,0.3219,0.3219
0,0,0,0,0,0.32421,0.32421
0,0,0,0,0,0.3219,0.3219
0,0,0,0,0,0.30403,0.30403
0,0,0,0,0,0.285,0.285
0,0,0,0,0,0.27691,0.27691
0,0,0,0,0,0.26709,0.26709
0,0,0,0,0,0.26325,0.26325
0,0,0,0,0,0.25946,0.25946
0,0,0,0,0,0.24126,0.24126
0,0,0,0,0,0.23089,0.23089
0,0,0,0,0,0.24659,0.24659
0,0,0,0,0,0.24302,0.24302
0,0,0,0,0,0.2448,0.2448
0,0,0,0,0,0.25203,0.25203
