Var1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.527133354657868,0.546252462650851,0.645054093327636,0.656834634697146,0.664297619036981,0.666738341396369,0.661526275029405,0.5994112970927,0.590811463912045,0.58379331359832,0.643784772717297,0.675214625398308,0.553715224781543,0.439563431953726,0.345848152603489,0.362808950472053,0.336816731500613,0.408486066287795,0.347831459230113,0.311693385936578,0.425868960558278,0.468382777058868,0.47102572968493
0.2,1.06099971208637,1.06704664564853,1.09910219872108,1.0668103573024,1.19574583165517,1.17617025419121,1.13229619192498,1.15653858018403,1.12956629650222,1.09275281412171,1.05463811057536,1.00154328137209,0.866822322374645,0.68323759907002,0.545043446278208,0.561402427755525,0.501430597798413,0.478672962132288,0.556119299652738,0.552165717680108,0.684853203284195,0.866422051210104,0.752757874133781
0.3,2.03000386984316,1.9593968004585,1.96155168472644,1.87714394214321,1.8761917285947,1.85337505496345,1.7617415472353,1.76589118520886,1.71107813226847,1.83805300399613,1.68365574568868,1.4149402346402,1.10849857813676,0.94638132980948,0.886056551081251,0.882184202357828,0.788403986025527,0.829439810844407,1.0259576693181,1.09020468281366,1.15994024077449,1.43084361332054,1.25289602586624
0.4,3.71829522627137,3.58025737512501,3.52003023197004,3.28286726243927,3.23915845017875,3.14967286685132,3.00404510410659,2.99491595075407,2.89876419814297,2.79409242800697,2.75216335848927,2.29674775005179,1.62134395081593,1.48056747028058,1.40816676368865,1.2638190499873,1.2403055558887,1.50380729621343,1.62137060922348,1.83471973430437,1.82801822040073,2.15048351980396,1.93593007418382
0.5,6.67201152738975,6.48906439701782,6.37963039686012,5.95401269116383,5.8155969302555,5.57069047891713,5.30976359564544,5.24914347226314,5.10018291690534,4.83921698528539,4.71251030115479,3.74540769596649,2.66584021857396,2.47410681395383,2.33221387008175,1.92735514466292,2.05063241971247,2.41229854371818,2.49756135373072,2.59182061321513,2.5862353662017,3.09738343207364,2.89588196724072
0.6,10.7186669417496,10.4430539435633,10.2008690070384,9.56500284935792,9.33702302780269,8.99048501603222,8.65281430759896,8.49001651453053,8.19397315217665,7.69457348116047,7.47948117900249,6.12583347532018,4.34151391809548,4.09529518135469,3.84089426445727,3.06214266157763,3.02276493047857,3.65135416816493,3.93856561492211,3.82024950135565,3.66676567385996,4.37391287582044,4.03571151948211
0.7,15.7028294457495,15.2650912429574,14.814580237218,14.0373144614126,13.7085827649466,13.2571154234283,12.8228997072584,12.569355626557,11.9903574223951,11.283246431323,10.9032891891873,9.41333523343021,6.726634343099,6.33132092025234,5.91588754018284,4.63043556701948,4.51231358068495,5.1717285390669,5.44779627164658,5.41199080114875,5.05870853601439,5.92476787858246,5.40077788684351
0.8,22.1361234023854,21.2523785502153,20.4973084308352,19.5180718336838,18.9923558742791,18.3199929200051,17.6585865724192,17.2495633534402,16.5680834034985,15.6698001585008,15.0698564067523,13.2913371578603,9.85794583530455,9.23274570888429,8.63712900870726,6.70976570951575,6.46784044302304,7.12801430544837,7.21339380400599,7.18958924933842,6.73196101431098,7.68432287177261,6.8001266066128
0.9,30.3368752580208,28.9172669004767,27.6019381107499,25.9914634904817,25.1478554708281,24.1437871740208,23.2433228476901,22.5207159966938,21.7054989935902,20.4725314071748,19.7252886365907,17.8919337934619,14.0486204071162,13.0288022838056,12.0696556899828,9.19705400746361,8.90695159930898,9.52508396193148,9.48401025081907,9.2069922273785,8.75315516977137,9.19687418322623,8.68458866836275
