Var1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1.43209552815094,1.41674427952411,1.39480285937989,1.24108197947519,1.2336096849928,1.21418513650496,1.24190003232468,1.16257280378513,1.1283793661452,1.10937327380244,1.19958836263104,1.16950590188919,1.06581091847788,0.907643070884444,0.910579719068221,0.902553361050672,0.9091617035984,0.858876839818557,0.728349637256824,1.03017875019729,1.03441205628121,1.03857880913636,0.815024259965483
0.2,2.98866764409928,2.87306898168859,2.77462490964752,2.46698098816402,2.42516912498759,2.39909777941367,2.37029075001818,2.35455551024791,2.39496541651343,2.47767775484021,2.4914752454,2.35612406641856,2.29053306059763,1.84726228499117,1.83044035926259,1.73073330995719,1.58437412195378,1.47810368291487,1.41514015179154,1.75805845189967,1.61654954621742,1.82438360680708,1.54505115608911
0.3,5.49292672068796,5.15222594035861,4.89676309515536,4.51829159907387,4.45683451198284,4.40180299832181,4.3500653917209,4.36961292579503,4.39471099004834,4.42415238218625,4.5831860812337,4.30226359766039,4.2942336261625,3.57931265896883,3.87384907855485,3.01315640179407,2.73635347715651,2.60465130781942,2.44423323752854,2.78363503866666,2.63991092309235,2.80946392564443,2.36569731142769
0.4,9.58590320399252,8.92075201177807,8.29999104397879,7.69284909136774,7.64190926892735,7.5412225118709,7.31848213057162,7.27591967487442,7.34319863268017,7.37263491916904,7.90474222318872,7.45366549056525,6.92285648790631,5.95030746185854,5.47457192017188,5.25516727182177,4.21704232727816,3.98336368786841,3.59364993064437,3.64890190185124,3.77072994350007,4.17050252144741,3.66027545613767
0.5,15.8825253191221,14.7824977248612,13.7860976695277,12.7921662201985,12.6205008149032,12.3388928877965,11.834071467244,11.5749064577228,11.5001604858418,11.5578975096568,11.7334104287498,11.156805306934,10.7713198649154,9.17205269035394,8.34071529061588,7.19756286563858,6.47196964171795,5.97405306498457,5.9010531436238,5.25604858405441,5.21264597759658,6.21798954176191,5.15615442291438
0.6,24.8210845994153,22.6073053590053,21.1503016426181,19.5147496302039,19.0250725505179,18.406374687067,17.5370314537125,16.862846518291,16.6495186388166,16.6569079252577,16.7149516619427,15.7261987196359,15.5397021301356,13.5617890171426,12.4760874594372,10.5637047327295,9.499381210783,8.92582568575952,7.68216319985997,7.3436257998454,7.45419489578604,9.01606060465254,7.21234458074601
0.7,37.2988193135035,33.5229374363621,31.298423574638,28.2384722000826,27.3466654381098,26.2179154869686,24.8085325830267,23.6585841810387,23.211079580861,22.9600851847592,23.3114905015372,21.41896317963,20.5452680490394,17.785886621311,16.7950095967875,14.7730170267346,15.1900599445201,13.9689252404588,10.9107259784351,9.94315538548647,10.3546394415664,12.1924360135885,9.98288286096007
0.8,50.5863602647776,46.7668277728774,44.2633235604377,40.0161517120091,38.4159400498159,36.3666854745027,34.1625955849306,32.2355733202045,31.1939241850051,31.1573701402379,30.1200826634096,27.9720262307302,26.5898375922125,23.2762745292119,21.2029595114009,19.2683946462898,17.7025731078019,16.4003527265185,14.9240990427872,13.0796079485614,13.9515892498488,15.6088943501021,13.5008454714056
0.9,51.9163105766593,48.0578755004336,55.6105830488669,52.984444890591,51.4146464384308,48.7734343579335,45.6152934071645,42.2999228547455,40.7225232556829,39.2101491481123,38.2250000368996,35.6840305064901,33.6993631348589,29.5614260202744,26.7575780235628,24.435815165228,22.8905989733307,21.0952137655817,22.4489156088982,17.0103632742271,17.7839223972091,19.6040107302848,17.3698209757005
