Var1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.913730615925534,0.873196810430292,0.90701783752511,0.825472101896265,0.807845607140721,0.763770218767176,0.758120499165739,0.718159075905992,0.70184438953613,0.663752674173435,0.659467480266031,0.610226372515056,0.565507553420235,0.607251401657567,0.54948429630359,0.502758228928129,0.515761040749035,0.512899832911773,0.548007710787489,0.529049301481748,0.482109224370867,0.488415737358215,0.491106769666736
0.2,1.5802975478756,1.53437483917728,1.4822593478925,1.28044356035844,1.2948291270309,1.28692151549047,1.27245993282869,1.2375939555496,1.20397919150563,1.11540781889763,1.1091737592903,1.18667717119968,1.13777563035413,1.08107926297033,0.957164713785299,0.851224813670797,0.991196811462232,0.89148552396107,0.968860578283417,0.942460897461358,0.753408808776377,0.739651446043992,0.819964479655151
0.3,2.99592530280855,2.62627807204462,2.7236730909068,2.431601001985,2.39165191583878,2.33561378539963,2.29596827556675,2.1945042385912,2.14177814282109,1.92428476542949,1.91301370018465,1.75337769945273,1.62099097093762,1.57462641391455,1.41996020687921,1.3996822485162,1.41852396313931,1.34724696779109,1.40175803696588,1.39796616800336,1.19582214031199,1.1188045052543,1.18839873519182
0.4,5.18807666283483,4.48275415789565,4.54603670787824,4.16176963020735,4.07832990424672,3.89963113782331,3.81538568990772,3.55779577019269,3.55420904090971,3.27417274841949,3.19365441094837,3.02545741223637,2.55403147458413,2.42647906402356,2.27895596971118,2.24045885796484,2.10127878035798,2.00921430282505,1.96366853569771,1.87699961783103,1.65241668089219,1.62915365415799,1.63855211569205
0.5,8.18751861193166,7.00758865356186,7.06645646612399,6.39811306503569,6.1865073743783,5.90105455992315,5.76376087152536,5.3721329891067,5.15537086011434,4.75913016153555,4.68084271072927,4.38584467931417,3.82426957776232,3.33472250861048,3.16033904962068,3.21840871826771,3.01568906480762,2.91002336511807,2.79435532465379,2.60583082190262,2.24744040601223,2.18169255762424,2.2368212250523
0.6,12.22817834297,10.4667672438124,10.3613170691606,9.22682241241035,9.40737373959939,9.04086674325523,8.71265446248651,8.1892613975036,8.19626292244449,7.1431998025429,7.05546529993102,6.73013954537759,5.77411851427751,4.83068725481699,4.35167999938136,4.42802552558597,4.26212649028237,4.08128596543383,3.73995405697733,3.44345288347142,2.97823390743711,3.14981925416043,2.96739297014562
0.7,18.1204282804536,15.147903892891,14.7355976608665,12.8919767285936,12.51528324538,12.1344089398965,11.5665800803278,10.8706983528825,10.6182200067604,9.53079357349197,9.43446706303457,8.94639641047883,7.82798819938809,6.60804107983649,5.74267029340854,5.62532419964047,5.31002202702993,5.05616256481593,4.78241782524678,4.33924942016378,4.26223051303361,3.89550256127399,4.08344912506839
0.8,25.9881441339975,21.1427574697269,20.2940817832281,17.6797164547589,17.058565955934,16.2898334252011,15.5409764976388,14.664208543945,14.1518834169404,12.8030431614813,12.5099303413277,12.0948325641097,10.7364254912316,8.98819699883498,7.80966540499555,7.34362538192809,6.88346611772263,6.50634073934585,6.16679555415996,5.65748205166321,5.16228856293192,4.81786995097518,4.8235293873563
0.9,35.3272772396317,29.2451545574923,27.6767656670874,23.8100872646077,22.8556011771244,21.7220761528653,20.7296860512169,19.6131394175401,18.7301941232859,16.6694904422555,16.2652819620602,15.3440635484759,13.9691969880101,12.0017039965883,10.3976536249721,9.64725210322474,9.02436450110454,8.42516739762573,7.98327950476066,7.30176271901581,6.6271291990796,6.23656637274476,5.97153402133421
