Var1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.171090489197637,0.193538070867828,0.208858981889646,0.20548458528115,0.205593898738029,0.208110213868132,0.218103501421784,0.24414906879595,0.239703854734522,0.258692794702184,0.272387538566205,0.302025333345328,0.225095761919108,0.311286021428957,0.188890460293603,0.182058076204207,0.16989943297628,0.260365674401889,0.185380496748915,0.192181408710587,0.193452970182371,0.187082687398856,0.24301277778833
0.2,0.433377645331464,0.460597519636214,0.507937639719295,0.484003547056799,0.487342460854503,0.482862922518758,0.483742085200984,0.493198620851221,0.48080056579801,0.470060284009314,0.481722621279486,0.588630007488544,0.400018261988271,0.412417518066162,0.349333380974416,0.284798780353236,0.257120855225303,0.272347367583116,0.336362826912358,0.363072138346546,0.387467612018532,0.384702795748902,0.446843256765701
0.3,1.06502365841192,1.04020711229687,1.08887252972854,1.03677380930418,1.0339848630971,1.03704453763447,1.01740488361741,1.00373334159455,0.982027793432235,0.965367066503606,0.979645900075593,0.938117717393467,0.601064350436612,0.675561248805622,0.663480841052162,0.483177411982593,0.432436088090613,0.520753899643833,0.66483057636581,0.764921652576652,0.738851538938082,0.741672643271629,0.800288436026941
0.4,2.44347837098243,2.35638190133925,2.35315765646904,2.16729572767155,2.13591229192345,2.08955637092539,2.02598912891176,2.00292483324616,1.96639149376971,1.88700422069951,1.89228580063564,1.7108121163689,1.11390972311578,1.11577669243545,1.11202229246361,0.834934928010109,0.848582461226904,1.09989981380108,1.22053640778311,1.36339358138039,1.25791601835324,1.24955676959279,1.29011143663658
0.5,4.88485226492821,4.75587224145286,4.71351067265167,4.35557218392504,4.26599275084725,4.11061158372712,3.95261359499573,3.88730942298898,3.80756156992732,3.58488104061279,3.52249998187957,2.95497639055523,1.98146606161014,1.93226637873444,1.88433050015593,1.37995817360997,1.48833990432946,1.94018801435339,2.04728171812312,2.03229730324175,1.87587491045075,1.87953241745122,1.90614752465246
0.6,8.42851483269064,8.23484300514721,8.08913198469361,7.53171711369236,7.3864533278076,7.15147933871817,6.91379546916028,6.76640476665099,6.5472167307972,6.098893958615,5.94906599498004,5.09648370389601,3.42746925328106,3.34690140297111,3.23311502413223,2.35515479070401,2.38667815541039,2.96678868280798,3.21310720360239,3.08963734124324,2.72685523089753,2.70511507507077,2.68000088394019
0.7,12.8946541370668,12.5759586452027,12.2573005221073,11.5556532591875,11.3322011274612,11.0061885174517,10.6655744983031,10.4662645146488,9.97922688483711,9.34142726991413,9.03856494264801,8.06194220323185,5.55795879868864,5.37968563285952,5.16444740059072,3.75894665968347,3.70647391121354,4.39730690895961,4.64038548704701,4.49670007075895,3.88184173790192,3.73180194938897,3.66387855591474
0.8,18.7814998350704,18.0391430200033,17.4344304814398,16.5429985505196,16.1262926208741,15.5834293268779,15.0641317292147,14.7424517326334,14.1562702785993,13.3395838051479,12.8545188885875,11.5639290668527,8.40634149650522,8.05283019589252,7.73101390409466,5.61536878893795,5.46944958044091,6.1606143520108,6.21629035018526,5.97249064075382,5.20755257608678,4.99256650954744,4.94406483434416
0.9,26.349922311212,25.0978578586322,23.9536986344557,22.4769164651028,21.7361539202352,20.8788813248325,20.1402546255349,19.5120780594602,18.7750398322143,17.6380050278573,17.0360105754447,15.7040514280867,12.1813693978527,11.5126463695561,10.8765703443817,7.95702804318243,7.66801358093774,8.3176821770101,8.25239670663225,7.82163013573569,6.77208930405488,6.48462661753162,6.42352344948026
1,29.9973900354667,31.391241492432,30.4222599545252,29.0473021198182,28.102025539541,26.83098425628,25.7753642143467,24.7880493731675,23.7416611419986,22.291438540339,21.5449358849099,20.350706977246,16.4969946706628,15.4590591946814,14.6251282533355,10.9359170617604,10.3982729298026,11.1747686778432,11.0381079590695,10.2032259561836,8.61789355285138,8.19261382574367,8.01428758730356
1.1,29.9973900354667,31.391241492432,30.4222599545252,30.531664203354,33.5477201955043,32.3677289922907,31.3505316386907,30.2500602218739,29.0337140190119,27.356999277188,26.348850571454,25.2087358658185,20.9706164685902,19.4835998223266,18.5920495815113,14.5170199651599,13.7461846465139,14.3694471326569,14.1260249570802,13.048867268305,10.742175732529,10.1390993058024,9.78228856777003
1.2,29.9973900354667,31.391241492432,30.4222599545252,30.531664203354,33.5477201955043,33.005231277429,31.9684106692669,35.105980996129,33.9465614048732,32.4031210986605,31.1560372038582,30.125900421836,25.6033086911034,23.6276128064768,22.6157588492954,18.3598031929981,17.5817087280558,17.9107366712362,17.4639088934916,16.305789193395,13.2672570345498,12.3439284961382,11.8665662828538
1.3,29.9973900354667,31.391241492432,30.4222599545252,31.5684410124649,33.5477201955043,33.005231277429,31.9684106692669,35.105980996129,33.9465614048732,36.8453460995707,35.7385571549572,34.9179947754848,30.2816416941744,27.8411326410694,26.6720068231541,22.3732487137869,21.5038938524627,21.833949651851,21.2910007351435,19.7540432597256,16.3631787230194,14.9699901387589,14.3796383918087
1.4,31.9355407546569,31.391241492432,30.4222599545252,31.5684410124649,33.5477201955043,34.0155305763699,32.3290425480869,35.105980996129,33.9465614048732,36.8453460995707,35.7385571549572,39.3682752652081,34.8708786603753,32.1508489144512,30.7230801185322,26.5476408476043,25.53718509133,25.867964720304,25.295982602808,23.5238384038259,19.7579109597183,18.0045790799348,17.3873243780835
1.5,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,33.5477201955043,34.0155305763699,37.1242467739804,36.2772606945218,33.9465614048732,36.8453460995707,35.7385571549572,39.3682752652081,39.4279111303216,36.5230452204175,35.152581048161,30.7290044757315,29.7200839401282,30.0851121994545,29.473567719062,27.5700636883374,23.2878908913528,21.3915595292944,20.731788643672
1.6,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,35.312788043523,37.1242467739804,40.5315162289151,38.8837705860072,36.8453460995707,35.7385571549572,43.1828643846867,44.4486124376668,40.9677601846127,39.7930641537018,34.953294622203,33.9161402269388,34.3497815403251,33.7034381311393,31.8414897402779,26.9992175845737,24.9970444356934,24.3179972533336
1.7,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,37.6733543418351,40.5315162289151,38.8837705860072,41.0467218954133,38.3274454918981,43.1828643846867,49.7142079700008,46.074130654726,44.3514971410659,39.2264251144175,38.223109341133,38.5766901776328,37.923335807324,36.2001135861582,31.1704435190849,28.9957740988196,28.3808972386149
1.8,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,38.8837705860072,41.0467218954133,43.4421514861732,43.5855076717651,49.7142079700008,52.1417220076664,49.3511447156699,43.6417181962325,42.5897717790378,42.9637425481363,42.3577534267882,40.595559327671,35.8401653682189,33.5344711884739,32.8475451780479
1.9,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,41.0467218954133,43.4421514861732,48.7204010163426,49.7142079700008,52.1417220076664,54.8472287790285,48.553729411726,47.3117482376104,47.7880446165816,47.1423458643953,45.3295153270871,40.3941876440889,38.3776227987028,37.7810550864349
2,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,43.4421514861732,52.5569500483136,49.7142079700008,52.1417220076664,60.4885755955243,53.7045638206404,52.308995028158,52.7954917145495,52.1316037331812,50.1958701069014,45.0166095202714,43.192974306755,42.7241732147872
2.1,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,52.1417220076664,60.4885755955243,59.0479761493611,57.2426940886354,57.7255369655768,57.0429782944394,55.0455267545257,49.9442722472801,48.2086320496065,47.8244899267454
2.2,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,53.1541318661686,60.4885755955243,64.9318899805141,62.5161026274833,62.8620545266907,62.1114853917886,59.7689059808024,54.8354504491311,53.4013281824867,53.2313884122865
2.3,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,60.4885755955243,70.1056147325802,68.3159486401961,68.8683330346988,67.6570379009987,64.669957531394,59.5951544200758,58.4510890068615,58.5009592085758
2.4,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,61.3932420519392,70.1056147325802,74.2025443777415,74.6172210589208,73.9590565847607,70.1409373687895,64.5478074942427,63.5878303333272,63.6069564044123
2.5,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,74.6621197304914,80.5929104357087,76.4442442373496,70.0550666338344,69.0727138012916,69.1752073186477
2.6,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,80.5929104357087,83.5632854952654,76.0016120809641,74.8893249392951,75.3191954771729
2.7,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,91.3804869043546,82.4568260775194,81.1748175070519,81.3957359908733
2.8,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,91.3804869043546,90.1094620926802,88.348359820305,87.7714410629798
2.9,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,91.3804869043546,98.6541965094243,96.1249137022754,95.0190151377293
3,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,91.3804869043546,108.413593949405,104.546224717143,102.928431183768
3.1,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,92.9343131986901,108.413593949405,114.46291378258,111.509950878289
3.2,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,92.9343131986901,108.413593949405,124.933749477825,121.271611443859
3.3,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,92.9343131986901,108.413593949405,124.933749477825,132.159277325026
3.4,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,92.9343131986901,108.413593949405,124.933749477825,142.17315762324
3.5,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,85.119077072172,92.9343131986901,108.413593949405,124.933749477825,142.17315762324
3.6,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,92.9343131986901,108.413593949405,124.933749477825,142.17315762324
3.7,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,92.9343131986901,108.413593949405,124.933749477825,142.17315762324
3.8,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,95.4057771537234,108.413593949405,124.933749477825,142.17315762324
3.9,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,108.413593949405,124.933749477825,142.17315762324
4,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,108.413593949405,124.933749477825,142.17315762324
4.1,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,108.413593949405,124.933749477825,142.17315762324
4.2,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,109.92177585046,124.933749477825,142.17315762324
4.3,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,118.20058307211,124.933749477825,142.17315762324
4.4,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,118.20058307211,124.933749477825,142.17315762324
4.5,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,118.20058307211,124.933749477825,142.17315762324
4.6,31.9355407546569,31.391241492432,34.4503955026198,33.6007940032752,36.2372338524537,38.798040189538,40.6519842939015,40.5315162289151,42.8364675675832,44.5704775135801,46.6489929978377,52.5569500483136,53.9803523143106,58.0268531599089,65.7930720624413,70.1056147325802,74.2025443777415,80.6072797690452,86.6843133864497,104.279632573358,118.20058307211,135.130440498061,142.17315762324
