8.3841,75.457,83.841,83.841,83.841,83.841,83.841,83.841,83.841,83.841,83.841,83.841,83.841,83.841
8.2256,74.03,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256
8.3046,74.741,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046
8.35,75.15,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5,83.5
8.3273,74.946,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273
8.3273,74.946,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273
8.3273,74.946,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273,83.273
8.2933,74.64,82.933,82.933,82.933,82.933,82.933,82.933,82.933,82.933,82.933,82.933,82.933,82.933
8.282,74.538,82.82,82.82,82.82,82.82,82.82,82.82,82.82,82.82,82.82,82.82,82.82,82.82
8.316,74.844,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16
8.2256,74.03,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256,82.256
8.1694,73.525,81.694,81.694,81.694,81.694,81.694,81.694,81.694,81.694,81.694,81.694,81.694,81.694
8.005,72.045,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05
7.8643,70.779,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643
7.8321,70.489,78.321,78.321,78.321,78.321,78.321,78.321,78.321,78.321,78.321,78.321,78.321,78.321
7.6086,68.477,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086
7.5875,68.288,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875
7.6614,68.953,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614
7.6086,68.477,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086
7.4721,67.249,74.721,74.721,74.721,74.721,74.721,74.721,74.721,74.721,74.721,74.721,74.721,74.721
7.6402,68.762,76.402,76.402,76.402,76.402,76.402,76.402,76.402,76.402,76.402,76.402,76.402,76.402
7.6086,68.477,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086,76.086
7.5559,68.003,75.559,75.559,75.559,75.559,75.559,75.559,75.559,75.559,75.559,75.559,75.559,75.559
7.6191,68.572,76.191,76.191,76.191,76.191,76.191,76.191,76.191,76.191,76.191,76.191,76.191,76.191
7.598,68.382,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98
7.6297,68.667,76.297,76.297,76.297,76.297,76.297,76.297,76.297,76.297,76.297,76.297,76.297,76.297
7.672,69.048,76.72,76.72,76.72,76.72,76.72,76.72,76.72,76.72,76.72,76.72,76.72,76.72
