Var1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.75464726933725,0.819050319623211,0.648842673010812,0.672774278593223,0.688795476082562,0.611966634735443,0.593388169285118,0.566731495565367,0.56711528260988,0.570614495065552,0.558441243401432,0.591850271811799,0.737277542663351,0.680285297508492,0.640457063696385,0.605101998644435,0.619462504391261,0.611641692414585,0.631609196110098,0.764018985440044,0.705540417205824,0.88109286523364,0.489989262688676
0.2,1.72768640151353,1.78190810829311,1.19915031671077,1.2215317907651,1.27152205284171,1.12290715786171,1.0973060375859,1.08811250184815,1.05624556652522,1.04762925515111,1.04235643052079,1.10522534709944,1.60820852428858,1.57258067274725,1.36143965447872,1.28953455607604,1.33135827816997,1.3168234571295,1.37241574293119,1.62245359621522,1.58404792217691,1.44771830733204,1.01587260301997
0.3,3.18911825980629,3.27564866720939,2.30193345781799,2.43511322187081,2.58135647213218,2.29468826985589,2.31214936974296,2.2986916134928,2.29385413120884,2.14430506677581,2.20738836516808,2.34465540117345,2.74717676608656,2.65294689047161,2.63837866033572,2.41540418162948,2.37727910519987,2.50004508025238,2.64717484312466,2.96449129276529,2.57595297176165,2.76838737340179,2.00890086787872
0.4,5.66237954700171,5.77306284270603,4.31411767147405,4.51566724399383,4.74970558573009,4.2632506076671,4.26949977717643,4.2738905334676,4.34592638478124,3.94336224525143,4.13089789953103,4.35182461908368,4.11876817163433,3.98239246593586,4.09355992791653,3.71065188112732,3.54213786779047,3.66113946963842,3.8313507251409,4.23657466252575,4.32432490191944,4.54498504477845,3.4913850583817
0.5,9.84798190090369,9.81620645178294,7.74631110678747,8.05689508062269,8.38591344745207,7.64388964303405,7.5299149029904,7.50404215161456,7.48912412694356,6.88464579390777,7.12947833114199,7.34494071539641,8.09153267149252,6.56219879069537,6.89468682482681,6.34571062946398,6.18709017720652,6.21227360976521,6.4818115717169,7.09321282951886,6.8422426058581,6.88943017449388,5.50213871780733
0.6,16.7629590461833,16.6221673342476,12.9764101728241,13.3516264834689,13.7735098794638,12.5255787353457,12.4690193996455,12.4129464023151,12.3163601581942,11.3351144685661,11.6345816074593,11.8757364632492,10.8896979827491,10.498805606147,10.8496391309235,10.2021195029009,9.9928036364401,10.0747371740521,10.5441336943561,11.1866139149692,10.4581579723201,10.2288153019579,8.38483511252484
0.7,26.9957026520252,26.7434015185729,20.7625238509794,21.1387159566183,21.6031903981756,19.413437605585,19.4219364478099,19.4866985061897,19.3378357552543,17.6535999952968,18.0083293683918,18.378219287112,16.4857668617405,15.5862990259727,15.9649199927455,15.2861164694351,15.0766652530407,15.2713048221991,15.9379480318036,16.6098731442423,15.4778025375914,15.0203179352453,12.4091452809211
0.8,39.6021649479498,39.3936668980767,31.3960321700369,31.6806313009815,31.9156609996008,28.5974196264345,28.3773866748539,28.3761597697781,28.1019599538928,25.4795798866169,25.8886852719587,26.3918014526711,23.2050384742071,21.8865907148868,22.4354215027948,21.6762046753253,21.371697651834,21.6154893730238,22.5869144088651,23.536538152002,22.2287308035485,21.3929172056447,17.6456987844957
0.9,49.7969850018292,53.7899257043735,45.4510288705964,44.8834744059249,44.7080096850978,39.9939414630169,39.3035850431851,38.7923902694383,38.2257117658206,34.4688151188342,34.8701295382563,35.4235784798663,30.8954991388484,29.4947012907069,30.7842015095628,29.8909683938448,29.2829483822519,29.4816229150209,30.789701727147,31.7802322553708,30.4825695209032,29.5877725481943,25.1058572727293
