118
1	116	1	Active_channel_mask
0.0	23.83	36	0
2.88	14.1	36	0
6.6	14.16	36	0
14.3	17.47	36	0
15.37	17.3	36	0
16.18	17.58	36	0
23.94	13.4	36	0
29.55	13.44	36	0
53.51	13.48	36	0
76.43	13.45	36	0
100.06	13.73	36	0
124.32	13.9	36	0
150.81	13.84	36	0
165.95	13.62	36	0
169.99	13.55	36	0
173.97	11.74	36	0
176.88	10.89	36	0
182.2	10.41	36	0
188.31	10.72	36	0
190.39	11.37	36	0
191.56	11.74	36	0
195.97	12.98	36	0
198.72	13.73	36	0
226.16	13.88	36	0
261.21	13.94	36	0
311.94	14.32	36	0
346.68	14.16	36	0
385.13	13.77	36	0
387.97	13.93	36	0
416.04	14.18	36	0
446.62	14.38	36	0
483.65	14.39	36	0
520.08	14.42	36	0
559.8	14.43	36	0
562.53	14.16	36	0
571.45	12.9	36	0
577.62	12.3	36	0
587.27	12.04	36	0
594.05	12.79	36	0
604.94	13.03	36	0
624.94	14.13	36	0
646.23	13.98	36	0
665.3	14.06	36	0
683.76	13.71	36	0
686.87	12.72	36	0
706.54	13.52	36	0
724.97	13.98	36	0
757.95	13.02	36	0
765.01	13.48	36	0
794.86	13.45	36	0
825.4	12.46	36	0
854.3	13.16	36	0
874.92	12.58	36	0
903.01	12.57	36	0
932.88	12.03	36	0
947.57	12.35	36	0
964.77	11.09	36	0
985.78	11.52	36	0
1000.53	11.24	36	0
1026.46	11.08	36	0
1033.02	11.61	36	0
1039.42	11.74	36	1
1041.27	11.9	36	1
1043.41	11.67	36	1
1052.4	12.03	36	1
1073.48	12.14	36	1
1093.69	12.25	36	1
1115.92	12.14	36	1
1154.26	10.23	36	1
1167.27	9.19	36	1
1170.56	8.09	36	1
1174.69	7.71	36	1
1177.2	8.07	36	1
1179.18	8.57	36	1
1199.35	8.94	36	1
1200.02	8.82	36	1
1204.98	9.16	36	1
1226.54	8.67	36	1
1230.49	8.4	36	1
1243.84	7.99	36	1
1258.11	7.8	36	1
1268.58	7.42	36	1
1277.42	7.1	36	1
1279.55	7.09	36	1
1283.19	7.29	36	1
1284.09	7.84	36	1
1285.31	9.47	36	1
1289.5	12.64	36	1
1308.07	12.87	36	0
1311.02	11.44	36	0
1313.49	11.1	36	0
1315.82	9.45	36	0
1316.89	9.46	36	0
1320.1	10.54	36	0
1322.53	11.46	36	0
1325.79	12.89	36	0
1328.08	12.43	36	0
1330.33	12.45	36	0
1363.72	12.63	36	0
1366.86	12.86	36	0
1369.66	12.87	36	0
1396.57	13.2	36	0
1428.43	13.62	36	0
1461.0	14.0	36	0
1492.22	14.42	36	0
1524.08	14.53	36	0
1555.2	14.67	36	0
1558.51	15.09	36	0
1561.3	16.7	36	0
1563.5	17.71	36	0
1564.73	17.48	36	0
1565.96	17.68	36	0
1569.4	15.88	36	0
1571.32	15.59	36	0
1573.92	14.32	36	0
1577.14	24.2	36	0
