197
1	182	1	Active_channel_mask
0.0	211.48	36	1
4.66	202.31	36	1
9.08	202.63	36	1
18.14	203.48	36	1
18.47	203.71	36	1
26.59	203.44	36	1
39.82	203.16	36	1
58.86	202.72	36	1
66.05	198.68	36	1
70.4	197.95	36	1
74.14	197.56	36	1
75.14	197.45	36	1
76.14	197.4	36	1
77.14	197.31	36	1
78.14	197.35	36	1
79.14	197.5	36	1
79.21	197.52	36	1
80.14	198.11	36	1
93.57	198.11	36	1
104.92	197.71	36	1
105.92	197.6	36	1
106.92	197.51	36	1
107.92	197.49	36	1
108.92	197.43	36	1
109.92	197.45	36	1
110.92	197.46	36	1
111.92	197.5	36	1
112.74	197.7	36	1
115.36	198.76	36	1
119.15	197.69	36	1
120.15	197.65	36	1
121.15	197.63	36	1
122.15	197.6	36	1
123.15	197.57	36	1
124.15	197.51	36	1
125.15	197.53	36	1
126.15	197.5	36	1
127.15	197.43	36	1
128.15	197.41	36	1
129.15	197.41	36	1
130.15	197.4	36	1
131.15	197.31	36	1
132.15	197.32	36	1
133.15	197.31	36	1
134.15	197.31	36	1
135.15	197.34	36	1
136.15	197.34	36	1
137.15	197.45	36	1
138.15	197.49	36	1
139.15	197.5	36	1
140.15	197.59	36	1
141.15	197.55	36	1
142.15	197.6	36	1
143.15	197.62	36	1
144.15	197.72	36	1
145.15	197.76	36	1
146.15	197.72	36	1
146.69	197.82	36	1
150.03	199.22	36	1
168.7	199.06	36	1
180.0	198.24	36	1
190.16	197.99	36	1
194.49	198.9	36	1
213.82	199.39	36	1
237.25	199.59	36	1
238.25	199.34	36	1
239.25	198.92	36	1
240.25	198.76	36	1
241.25	198.71	36	1
242.25	198.54	36	1
243.25	198.44	36	1
244.25	198.53	36	1
245.25	198.6	36	1
246.25	198.51	36	1
247.25	198.54	36	1
248.25	198.51	36	1
249.25	198.6	36	1
250.25	198.59	36	1
251.25	198.54	36	1
252.25	198.54	36	1
253.25	198.59	36	1
254.25	198.5	36	1
255.25	198.56	36	1
256.25	198.59	36	1
257.25	198.43	36	1
258.25	198.4	36	1
259.25	198.46	36	1
260.25	198.32	36	1
261.25	198.38	36	1
262.25	198.28	36	1
263.25	198.29	36	1
264.25	198.12	36	1
265.25	198.0	36	1
266.25	197.88	36	1
267.25	197.9	36	1
268.25	197.87	36	1
269.25	197.82	36	1
270.25	197.79	36	1
271.25	197.85	36	1
272.25	197.8	36	1
273.25	197.76	36	1
274.25	197.71	36	1
275.25	197.67	36	1
276.25	197.69	36	1
277.25	197.6	36	1
278.25	197.65	36	1
279.25	197.7	36	1
280.25	197.8	36	1
281.25	197.76	36	1
282.25	197.6	36	1
283.25	197.76	36	1
284.25	197.8	36	1
285.25	197.82	36	1
286.25	197.86	36	1
287.25	197.81	36	1
288.25	197.87	36	1
289.25	197.88	36	1
290.25	197.91	36	1
291.25	197.96	36	1
292.25	197.96	36	1
293.25	197.92	36	1
294.25	197.9	36	1
295.25	197.88	36	1
296.25	197.94	36	1
297.25	197.97	36	1
298.25	197.99	36	1
299.25	197.93	36	1
300.25	197.91	36	1
301.25	198.01	36	1
302.25	198.19	36	1
303.25	198.29	36	1
304.25	198.31	36	1
305.25	198.44	36	1
306.25	198.5	36	1
306.42	198.53	36	1
307.08	198.89	36	1
319.62	199.19	36	1
330.26	199.16	36	1
338.94	198.96	36	1
351.13	199.5	36	1
365.89	199.48	36	1
368.19	198.49	36	1
373.11	198.33	36	1
375.41	199.09	36	1
391.65	199.11	36	1
396.33	198.77	36	1
404.31	199.0	36	0
405.52	198.52	36	0
406.52	198.45	36	0
407.52	198.41	36	0
408.52	198.32	36	0
409.52	198.29	36	0
410.52	198.23	36	0
411.52	198.13	36	0
412.52	198.02	36	0
413.52	198.12	36	0
414.52	198.01	36	0
415.52	198.0	36	0
416.52	198.12	36	0
417.52	198.18	36	0
418.52	198.22	36	0
419.52	198.3	36	0
420.52	198.33	36	0
421.52	198.34	36	0
422.52	198.42	36	0
423.52	198.44	36	0
424.52	198.5	36	0
424.9	198.55	36	0
431.78	198.83	36	0
436.53	198.26	36	0
439.51	197.96	36	0
441.92	199.82	36	0
458.6	199.87	36	0
472.78	200.07	36	0
473.8	202.7	36	0
474.53	202.72	36	0
479.86	202.19	36	0
485.75	199.43	36	0
496.65	199.32	36	0
516.75	199.38	36	0
522.36	198.03	36	0
522.45	205.99	36	0
